MOF,HENRY_AR_313_CORE,time_below_50_313_0.01,time_below_50_313_0.05,time_below_50_313_0.1,time_below_50_313_0.5,time_below_50_313_1,5bar_AR_313_CORE,15bar_AR_313_CORE
ECEZAO01_clean,223.5,76.4,116.9,155.2,249.9,258.7,305.1,576.3
ECEZAO_clean,223.8,78.9,131.4,177.3,255.5,253.8,384.3,820.1
ECIWIW_clean,856.4,271.2,361.8,485.5,703.3,733.2,878.8,1869.1
ECIWOC_clean,599.6,278.9,504.8,622.4,681.4,710.3,2154.9,3346.7
ECODEG_clean,248.0,105.3,197.8,240.9,261.4,276.1,868.3,1546.2
ECODIK_clean,214.3,78.5,137.4,178.2,239.6,243.0,542.7,1273.4
ECOGEI_clean,394.8,140.3,258.6,329.7,391.7,375.5,1180.5,2461.2
ECOKAJ_clean,111.0,33.4,36.9,40.0,61.2,77.2,99.5,105.5
ECOLEP_clean,101.0,32.4,40.3,48.9,91.6,112.1,122.6,224.3
ECOLOX_clean,99.5,32.4,48.2,63.6,109.7,116.8,139.3,337.9
ECUDOX_clean,185.8,63.1,98.7,130.2,209.1,220.6,295.0,750.6
ECUGEQ_clean,164.0,54.1,77.6,99.0,172.1,183.7,212.9,528.8
EDADIX_clean,192.1,74.0,125.4,168.9,216.2,214.7,413.6,750.4
EDAFUM_clean,209.9,66.6,94.9,121.5,216.6,234.1,251.1,444.5
EDAGAT_clean,217.3,69.5,95.9,122.2,219.9,241.5,255.0,442.0
EDAGEX_clean,207.3,67.2,95.2,123.3,215.2,234.2,249.2,453.2
EDAPIK_clean_h,296.1,93.7,155.4,207.0,304.8,294.0,581.4,1614.8
EDATOT_clean,141.4,44.4,59.5,75.3,136.7,155.4,169.6,398.2
EDAVOV_clean,361.6,110.9,151.2,179.5,333.6,396.5,409.7,469.4
EDECOG_clean,202.8,60.9,104.9,115.4,193.0,205.6,251.1,757.4
EDEPAG_clean,192.9,69.3,110.0,146.0,219.5,224.2,344.9,755.5
EDIKIL_clean,165.1,57.2,87.7,119.9,188.3,195.8,281.4,764.1
EDOMAM_clean,180.6,58.8,89.9,118.0,195.0,201.9,258.7,690.0
EDUSIF_clean,107.3,33.4,42.2,51.9,98.3,116.6,129.1,237.6
EDUSOL_clean,647.8,415.3,624.9,642.2,1164.1,2200.5,8931.8,19548.9
EDUSUR_clean,378.1,140.6,243.1,315.9,421.7,414.0,1126.8,3478.9
EDUTIG_clean,621.9,245.0,420.3,528.1,645.6,646.7,2212.7,6345.4
EDUVAA_clean,277.6,95.7,163.8,210.7,273.5,275.9,726.0,1987.5
EDUVEE_clean,829.6,378.2,630.9,716.4,801.2,986.1,3938.3,9984.7
EDUVII_clean,256.6,80.6,96.7,110.0,184.0,201.7,216.6,522.6
EDUVOO_clean,167.2,56.0,84.0,108.6,187.6,194.6,251.4,772.6
EDUWAB_clean,110.1,36.4,54.0,69.1,121.1,129.3,155.8,489.1
EFAYEQ_clean_h,229.6,69.6,78.5,87.6,136.6,167.6,198.0,227.9
EFAYIU_clean,177.8,52.4,59.1,66.0,102.9,124.6,148.5,181.4
EFEGOM_clean,270.4,101.9,179.1,237.6,315.7,308.5,729.3,1671.7
EFESEP_clean,753.1,320.9,580.4,690.3,685.3,840.4,3414.0,7564.1
EFESOZ_clean,720.3,339.1,596.3,670.4,680.1,862.8,3477.2,8143.2
EFIMOV_clean,257.0,96.4,171.3,227.3,293.2,291.5,624.3,1192.1
EFOSUO_clean,111.4,35.1,44.2,54.8,101.9,119.2,131.8,247.3
EFOTAV_clean,99.3,30.0,38.3,47.5,88.0,104.6,114.9,213.2
EFOTEZ_clean,98.9,29.3,36.9,44.7,82.4,100.0,112.7,179.8
EFOTID_clean,103.2,30.5,39.3,48.3,89.4,108.1,118.9,210.3
EGABAR_clean,239.2,99.5,185.5,234.8,273.4,276.1,642.3,1156.7
EGATAI_clean,96.1,29.4,38.3,48.0,90.4,104.2,115.6,223.0
EGATEM_clean,373.0,145.9,236.5,297.0,376.7,362.0,999.5,2288.1
EGATIQ_clean,368.8,135.6,231.2,309.8,373.5,375.5,958.0,2376.8
EGATOW_clean,198.8,65.4,113.2,147.8,198.8,198.9,493.5,1269.7
EGEJIK_manual,138.6,43.8,61.5,79.0,141.0,150.0,166.1,398.1
EGEJOQ_clean,651.7,280.4,479.3,634.3,683.1,673.8,2234.6,5066.4
EGEJUW_clean,451.0,170.9,287.9,366.5,502.2,501.4,1031.0,2613.1
EGELUY01_manual,199.2,69.4,122.7,161.3,212.2,212.9,564.5,1427.9
EGELUY_SL,197.5,65.5,117.9,155.3,203.0,203.4,555.2,1354.6
EGIFUV_clean,631.0,286.6,534.9,629.3,685.9,656.7,1765.7,4060.1
EGOXII_clean,237.4,100.0,185.9,232.1,274.0,278.1,809.6,1573.9
EGOZAB_clean,332.5,124.0,206.2,283.5,371.2,369.4,861.1,2086.1
EHAFEA_clean,178.5,60.3,96.4,127.5,200.8,203.2,294.1,718.6
EHAFIE_clean,176.0,59.6,90.9,120.6,198.3,205.9,270.8,679.6
EHAFOK_clean,176.3,59.5,91.0,121.0,198.1,202.6,269.7,680.0
EHAFUQ_clean,175.1,58.6,90.9,120.4,199.7,203.3,272.1,674.2
EHAGAX_clean,177.6,60.3,89.9,121.7,194.4,205.7,258.7,645.2
EHAGEB_clean,176.6,58.6,91.5,120.6,196.5,203.3,265.8,653.8
EHAGIF_clean,176.0,58.9,92.4,124.1,195.0,202.4,273.6,658.8
EHAGOL_clean,177.3,58.9,93.1,120.1,196.8,202.7,263.7,644.0
EHAGUR_clean,175.9,58.3,89.9,117.8,199.2,206.5,262.7,621.5
EHALOP_manual,200.4,69.5,122.1,160.6,217.7,211.9,561.9,1448.8
EHEKUY_clean,396.9,150.5,257.7,350.8,444.4,442.6,847.5,1729.5
EHIPOC_clean,268.6,79.4,96.9,115.9,207.2,261.7,306.4,332.2
EHODOV_SL,461.4,218.6,409.6,507.7,542.6,588.0,2459.1,5368.9
EHUSUX_clean,604.1,209.4,342.1,421.9,501.1,485.3,1450.7,3431.0
EHUTAE_clean,657.7,277.6,451.3,559.4,606.7,603.6,1947.1,4751.8
EJATIS_clean,267.6,282.3,312.0,477.3,1092.9,1330.2,1779.2,2030.3
EJAXIW_clean,251.6,83.4,132.3,172.9,271.0,278.2,408.7,1053.9
EJESUJ_clean,209.9,71.4,101.5,130.4,211.1,219.4,309.0,946.1
EJETAQ_clean,200.8,67.9,95.5,122.1,201.9,215.0,268.9,790.3
EJIDUW02_clean,259.4,84.9,122.2,158.8,270.6,286.0,326.2,698.1
EJONOH_clean,226.0,75.2,117.7,150.5,247.7,257.8,319.3,738.6
EJOQOL_clean,502.1,194.3,316.5,422.7,540.0,531.2,1293.7,3039.3
EJOQUR_clean,271.9,86.9,136.3,169.5,250.5,240.6,457.8,1217.7
EJORAY_clean,178.7,63.1,104.8,140.5,213.9,206.3,366.5,835.4
EJOZOU_clean,490.8,162.4,235.6,302.6,492.4,493.8,604.3,1363.0
EKADIF_clean,2331.3,792.2,1147.6,1367.9,1496.5,1450.6,4262.9,9379.7
EKEKIQ_clean,234.0,73.3,98.8,122.5,225.2,256.6,266.4,548.2
EKEKOW_clean,457.9,231.9,433.1,492.1,522.5,682.5,2573.3,5266.5
EKEMEO_clean,497.0,358.0,444.8,469.8,564.5,775.3,2089.4,4406.6
EKEQIV_clean,314.6,102.4,149.9,191.6,330.2,363.6,394.9,835.0
EKETOF_clean,420.6,163.7,304.3,383.3,460.0,456.0,1033.0,1654.0
EKETUL_clean,399.9,161.5,286.9,366.5,454.5,453.6,989.4,1604.1
EKEVAT_clean,395.7,160.8,297.8,408.6,456.2,451.2,1014.4,1612.0
EKIDEH_clean,183.3,101.4,180.5,188.3,216.6,372.7,1126.4,1810.8
EKIDIL_clean,193.1,102.8,181.4,196.7,212.7,335.2,931.1,1366.7
EKOKIA_clean,206.6,69.1,108.5,142.8,225.7,230.9,311.6,749.0
EKOPEA_clean,192.5,64.4,113.1,148.4,195.4,194.5,458.4,1019.4
EKOPIE_clean,193.7,77.1,120.9,156.9,209.0,204.0,534.3,1327.7
EKOPOK_clean,268.1,102.3,183.0,237.8,311.4,308.7,713.3,1585.5
EKOPUQ_clean,253.4,76.0,112.3,146.5,241.6,253.1,317.6,780.6
EKUPEG_clean,766.5,238.8,374.9,488.7,711.5,748.0,1181.2,3514.4
ELECIJ_clean,381.4,169.9,320.0,371.7,399.9,498.1,2062.2,4782.1
ELELEN_clean,352.7,120.6,173.6,228.5,392.2,406.4,491.2,1202.7
ELEREU_clean,2300.3,832.4,1198.1,1380.1,1495.2,1563.8,4217.0,9201.6
ELERIY_clean,483.4,153.9,194.1,213.5,353.4,354.9,362.9,892.7
ELEROE_clean,797.9,259.5,330.3,357.9,548.4,526.2,754.5,2090.4
ELIJOZ_clean,218.2,81.4,139.1,181.1,257.6,262.4,483.6,1001.2
ELIJUF_clean,220.8,79.8,139.7,183.9,251.5,251.1,480.4,970.8
ELIKAM_clean,217.3,80.6,139.2,183.0,250.5,251.3,486.8,999.9
ELIKEQ_clean,236.9,81.7,143.9,191.3,261.0,260.4,498.7,1024.0
ELIKIU_clean,214.6,77.3,133.8,177.7,243.3,244.3,453.6,932.3
ELIKOA_clean,216.3,78.1,133.5,183.3,247.9,252.9,456.6,938.4
ELIKUG_clean,272.9,107.5,190.7,259.2,315.1,314.0,792.8,1637.2
ELILAN_clean,210.1,76.5,128.8,171.9,241.2,240.1,439.1,914.5
ELILER_clean,218.4,80.7,134.1,181.8,252.1,251.8,459.0,935.4
ELILIV_clean,214.3,79.4,134.2,182.8,249.4,253.5,458.6,942.0
ELOGUJ_clean,448.5,154.9,256.9,356.8,451.8,449.6,1041.3,2416.4
ELOHOE_clean,396.9,164.5,304.7,389.3,432.9,457.0,1273.7,2403.6
ELOZEK_clean,341.9,96.4,104.6,114.8,158.6,203.7,351.3,367.7
ELUJAY_clean,408.6,155.4,274.6,347.3,417.0,422.9,1395.6,2806.2
ELUJEC_clean,411.7,153.4,273.2,354.2,431.1,415.6,1229.7,2646.3
ELUZES_clean,134.3,41.6,51.4,61.4,116.1,141.2,160.2,234.2
EMAGAB_clean,265.1,87.3,126.1,166.8,281.2,301.2,326.5,653.3
EMAMOW_clean,379.9,120.9,157.7,201.4,382.7,400.7,413.3,848.6
EMAMUC_clean,359.2,111.7,142.0,180.6,324.8,376.6,397.5,625.8
EMAPAK_clean,242.7,75.6,98.9,126.3,228.8,255.2,270.7,593.5
EMIFOW_clean,159.0,60.4,107.9,134.5,157.8,165.1,635.9,1739.7
EMIGOX_clean,208.9,86.2,154.6,186.5,204.1,218.5,944.5,2326.1
EMIYUW_clean,254.0,77.2,98.2,125.6,194.8,204.3,233.4,590.0
EMIZAD_clean,197.0,62.6,78.5,94.9,162.7,180.6,195.3,479.3
EMOHIZ_clean,335.6,100.3,138.5,179.4,310.7,347.5,361.8,602.8
EMUBIZ_clean,156.3,48.7,77.6,103.4,165.0,160.4,228.2,573.0
EMUBOF_clean,210.4,70.1,122.7,160.6,218.4,209.8,465.8,1123.1
ENAFAB_clean,738.6,206.0,231.2,286.0,373.3,442.2,508.9,520.6
ENAFOP_ion_b,458.0,144.1,176.7,218.0,396.3,466.4,487.6,944.3
ENANIS_clean,262.5,102.2,188.4,237.7,270.6,279.4,673.4,1102.1
ENCDBZ01_clean,183.0,53.7,79.4,105.1,177.8,189.7,227.9,597.2
ENCDBZ_clean,103.9,31.9,51.7,68.6,107.6,109.1,180.4,482.0
ENCNBZ01_clean,112.0,36.1,61.9,83.0,115.7,116.7,245.4,592.1
ENEQUL_clean,444.9,157.4,274.5,349.7,481.4,471.7,1102.0,2937.4
ENESOH_clean,476.1,140.3,208.3,281.8,391.1,400.4,778.9,2191.8
ENESUN_clean,433.3,147.4,221.2,290.8,396.7,392.5,767.2,2213.2
ENIHUG01_clean,400.0,152.1,264.3,331.9,425.8,423.3,1218.1,3658.7
ENIHUG_clean,401.4,152.9,260.7,342.9,451.3,461.0,1272.9,3822.2
ENISOK_clean,205.6,68.2,103.7,136.9,232.1,237.4,313.9,820.4
ENISUQ_clean,282.4,99.0,163.0,216.2,324.2,327.2,609.8,1582.0
ENITAX_clean,180.3,57.9,89.8,117.1,185.8,196.1,294.5,840.0
ENITEB_clean,279.7,99.5,167.5,222.1,316.7,327.3,643.6,1722.2
ENITIF_clean,374.1,151.1,291.7,361.9,433.9,440.7,1390.6,3506.2
ENITOL_clean,348.8,118.7,208.2,270.4,345.5,338.4,864.9,2097.4
ENIXUV_clean,437.4,158.0,275.4,358.4,463.7,465.1,1071.2,2532.6
ENOSAD_clean,296.1,107.9,184.6,250.7,332.2,334.5,661.8,1339.4
ENOVAG_clean,206.4,65.2,84.6,101.2,180.8,209.1,223.8,430.2
EPAGEJ_clean,501.3,162.4,203.0,248.0,426.3,491.0,490.7,1061.4
EPECEJ_clean,442.0,173.8,318.0,401.6,469.3,498.8,1598.8,3777.0
EPECOT_clean,542.8,231.5,435.7,525.1,560.0,580.9,1665.4,2979.6
EPEWAY_clean,369.7,141.3,239.2,319.2,397.6,397.1,1008.2,2211.4
EPEWEC_clean,373.8,129.5,231.0,299.8,376.3,369.2,998.9,2196.1
EPEXUU_clean,541.8,208.6,360.6,462.5,589.1,558.5,1451.7,3169.4
EPEYAB_clean,518.1,224.9,375.8,486.4,555.3,561.4,1577.6,3404.5
EPISOM_clean,201.2,62.4,95.5,125.1,182.5,183.8,299.2,799.5
EPONAA_clean,93.0,27.4,34.9,41.9,79.3,96.6,109.9,184.2
EPONEE_clean,67.9,19.9,23.6,27.3,50.1,64.5,81.2,96.9
EPOPEG_clean,280.4,102.1,174.9,232.1,318.9,322.4,708.4,1818.9
EPOTAF_clean,106.9,32.3,41.9,50.2,93.3,111.6,123.8,215.5
EPOXAJ_clean,176.9,54.2,68.3,84.8,164.8,188.2,204.3,333.1
EPUSUE_clean,288.0,99.0,130.4,162.3,299.6,332.0,346.8,880.7
EQAMUG_clean,379.1,122.5,215.9,281.6,374.6,371.6,927.5,2237.9
EQERAU_clean,309.3,115.0,206.0,270.1,348.4,345.0,957.6,2539.5
EQEREY_clean,227.5,81.4,133.8,176.1,251.9,254.1,445.7,1000.9
EQERIC_clean,231.6,91.3,165.3,214.7,261.1,269.1,667.5,1323.6
EQETAX_clean,212.2,72.5,123.1,162.5,216.0,211.5,503.6,1130.1
EQOCOC01_clean,322.6,113.8,194.0,256.7,319.5,317.0,936.6,2419.2
EQOXIT_clean,253.9,80.5,118.5,151.3,260.9,270.7,318.6,749.7
EQUBIC_clean,230.8,73.8,121.8,161.1,236.0,236.0,401.7,846.9
EQUBOI_clean,232.5,74.0,123.5,163.7,236.0,240.1,405.5,863.0
EQUBUO_clean,229.4,74.9,121.2,163.4,231.6,235.4,405.4,829.2
EQUNEL_clean,346.1,153.2,295.2,349.0,378.0,432.4,1968.7,5481.2
EQUNIP_clean,337.0,134.6,237.4,295.0,343.5,347.4,1284.9,3413.5
ERAHOV_clean,152.9,43.8,61.8,80.1,145.8,159.3,180.3,520.0
ERALEQ_clean,375.9,181.7,320.8,350.6,385.9,630.2,2324.4,4537.0
ERALIU_clean,323.9,135.0,260.9,292.9,318.4,393.4,1693.1,4072.6
ERALUG_clean,292.2,88.6,128.5,156.7,244.0,248.1,337.1,866.0
ERAMAN_clean,272.0,89.4,154.8,195.3,266.6,259.6,659.0,1885.1
ERAMER_clean,251.9,75.5,116.1,149.8,231.4,241.0,370.3,1095.0
ERAMUH_clean,347.6,313.4,337.3,362.7,893.8,1237.3,2380.0,4169.5
ERANES_clean,289.8,94.1,157.5,204.7,274.3,281.7,620.4,1655.5
ERAQAR_clean,181.1,67.4,122.6,156.4,189.5,192.3,654.7,1492.4
EREFEN01_SL,382.2,190.0,339.3,435.8,440.7,490.9,1769.1,3479.9
EREGOY_clean,238.6,79.0,124.5,161.3,246.9,247.5,440.6,1218.1
ERELIX_clean,307.2,106.8,167.4,219.1,297.6,304.0,616.3,1277.5
ERIGER_clean,556.7,180.7,230.2,294.3,497.2,521.7,598.7,1428.5
ERIRIG_auto,268.6,81.6,92.2,98.7,151.7,181.1,212.7,243.7
ERIWAF_clean,254.8,92.8,158.9,211.8,281.9,277.0,631.6,1660.3
EROCIZ_clean,569.2,250.7,443.4,551.9,586.7,602.9,1184.9,2382.2
ERUFUS_clean,164.6,52.9,80.4,104.9,178.4,187.5,209.5,412.3
ERULEK_clean,553.5,189.3,286.1,368.7,526.7,521.8,922.8,2602.0
ERUNOW_clean,575.8,194.9,303.4,367.8,503.8,480.2,984.6,2547.7
ERUNUC_clean,1240.0,424.2,700.2,794.6,1018.9,1020.7,3343.8,9248.3
ESANET_clean,442.5,155.2,238.8,300.2,474.1,486.3,761.7,2058.7
ESARIB_clean,620.0,608.5,649.8,697.5,1616.7,2029.2,2717.5,3436.2
ESAROH_clean,341.5,116.8,216.1,279.3,348.5,343.2,623.9,1062.7
ESARUN_clean,318.5,119.4,210.0,274.8,364.9,357.1,774.7,1583.0
ESASAU_clean,578.8,239.9,439.3,574.6,653.5,648.2,1685.6,2796.2
ESASEY_clean,529.5,210.5,389.1,501.4,576.2,572.5,1492.5,2599.4
ESEBOV_clean,158.9,48.0,54.0,59.1,89.9,110.3,138.2,154.5
ESEDIQ_clean,219.3,82.1,136.3,178.4,250.7,249.1,553.0,1426.6
ESEHIV_clean,268.7,105.2,191.0,251.8,310.7,334.3,643.7,1165.8
ESEQUO_clean,190.9,61.6,89.9,118.5,204.8,212.2,244.0,547.0
ESEVIH_clean,206.3,69.2,112.4,152.6,219.6,221.7,390.9,853.5
ESIDOB_clean,227.5,98.1,184.5,229.7,259.5,265.5,856.2,1624.0
ESIFET_clean,295.0,113.1,193.6,234.7,325.6,321.9,630.4,1493.7
ESIGES01_clean,246.7,98.8,179.5,225.5,259.8,266.1,1058.7,2221.0
ESIGES02_clean,278.0,122.9,224.9,292.2,333.8,332.8,1243.5,2683.2
ESIGES_clean,270.8,119.7,226.1,284.0,316.5,334.6,1283.3,2770.8
ESURER01_clean,241.9,88.5,153.5,205.7,277.3,271.3,586.8,1318.3
ESURER02_clean,241.4,88.5,153.2,207.9,274.0,271.0,596.2,1303.0
ESURER03_clean,241.3,88.6,155.8,205.6,271.4,282.1,605.7,1305.3
ESURER04_clean,242.5,90.6,154.8,203.5,276.4,278.3,621.7,1404.3
ESURER_clean,242.3,89.0,157.5,204.2,281.1,272.4,612.7,1357.6
ESUSAO01_clean,190.8,64.0,107.0,145.1,211.4,214.6,340.6,741.2
ESUSAO_clean,184.7,65.7,105.2,144.7,211.0,211.1,345.5,750.7
ESUSIW_clean,241.8,90.1,154.2,204.1,274.9,276.9,590.4,1350.0
ESUSOC01_clean,183.4,63.3,107.0,139.5,206.0,207.8,354.1,839.6
ESUSOC02_clean,183.2,63.4,104.5,140.0,206.1,210.3,350.0,825.9
ESUSOC_clean,185.7,64.4,106.5,143.8,216.6,212.7,358.4,857.6
ESUTAP_clean,171.1,60.3,93.6,122.4,189.3,193.6,292.2,689.3
ESUTIX_clean,235.6,80.0,120.1,158.5,236.8,238.2,350.7,828.8
ESUVAR01_clean,191.9,67.7,114.2,155.0,217.7,218.5,356.6,720.4
ESUVAR_clean,188.0,68.2,110.2,145.7,212.7,218.9,361.8,746.0
ESUVOF_clean,241.5,95.0,159.4,205.4,273.1,273.5,615.4,1361.9
ETAXUT_clean,813.0,220.1,320.3,394.1,520.0,517.6,954.8,2388.4
ETECIR_clean,270.8,108.0,209.5,249.6,288.6,297.7,1199.5,2935.4
ETECOX_clean,224.5,77.6,137.0,181.6,238.0,243.8,687.6,2128.5
ETEJIX01_clean,144.9,48.1,73.8,97.5,160.0,167.7,228.4,612.6
ETEJIX_clean,149.4,49.6,76.8,101.1,167.3,176.4,239.5,649.1
ETEJOD01_clean,146.3,49.0,77.8,101.4,164.5,169.6,246.6,673.0
ETEJOD_clean,156.5,53.7,87.6,116.8,178.4,181.7,288.8,771.4
ETEJUJ_clean,156.6,52.9,82.3,109.7,176.8,182.7,262.8,697.8
ETEKAQ01_manual,169.7,55.9,78.9,102.5,184.2,192.2,222.7,562.3
ETEKAQ_clean,157.0,52.8,82.6,108.1,177.9,182.6,260.8,699.3
ETEKEU_clean,155.6,52.4,82.1,111.0,175.3,180.9,261.0,692.9
ETEPID_clean,1143.8,653.7,918.0,944.0,1528.9,2507.5,7810.8,14061.6
ETEQUQ_clean,213.1,65.1,94.8,125.7,217.0,229.2,270.6,719.0
ETESIG_clean,306.6,120.3,208.4,276.2,343.6,340.4,754.6,1384.4
ETEXEI01_clean,171.0,64.3,107.0,143.9,198.4,199.7,394.9,888.2
ETEXEI_clean,169.2,63.0,105.1,140.3,199.1,196.4,395.3,892.4
ETIPII_clean,303.9,152.8,287.4,324.8,340.5,437.3,1453.2,2534.8
ETIXAI_clean,477.8,193.4,376.1,454.6,499.8,516.9,1495.1,2608.2
ETIXIQ_clean,296.8,102.3,162.3,208.5,302.6,296.7,509.8,1227.1
ETIYEN_clean,367.4,199.0,374.7,420.5,435.1,636.4,2060.6,3200.0
ETUWEW_clean,148.2,49.5,73.9,98.0,168.6,175.2,228.5,623.5
ETUWIA_clean,147.0,51.9,82.2,108.4,166.7,172.8,275.0,738.1
ETUXEW_clean,156.5,55.3,100.4,131.5,166.8,164.9,411.7,818.9
EVADEK_clean,753.9,378.6,690.5,756.0,788.8,1108.6,3474.1,5938.6
EVADIO_clean,801.3,442.9,774.1,822.5,908.8,1420.9,4099.8,6762.0
EVADIQ_clean,263.2,94.3,159.0,213.9,295.8,296.0,659.3,1791.1
EVAKIV_clean,638.8,260.9,460.7,568.1,667.2,659.4,2198.5,5617.8
EVEGIV_clean,796.2,303.7,500.0,665.3,798.1,778.8,1792.8,3912.0
EVEGOB_clean,154.6,50.4,72.8,94.1,159.4,173.9,195.4,392.4
EVEGUH_clean,155.6,50.6,73.1,94.8,159.8,171.3,192.2,402.8
EVIMUT_clean,258.1,88.8,125.4,166.3,283.7,287.2,366.7,924.6
EVOTIT_SL,1015.9,356.3,595.5,725.9,883.4,807.9,2083.3,4343.5
EVUDAA_clean,317.8,123.5,227.5,284.4,320.0,333.5,1274.9,2852.6
EVUPOC_clean,182.6,65.7,107.5,140.7,208.8,207.5,359.3,838.0
EVUQOC_clean,178.2,63.7,107.1,141.5,200.8,203.6,315.4,583.5
EVUQUI_clean,228.0,84.0,145.6,192.4,265.0,264.9,508.2,977.9
EVURAP_clean,231.3,84.3,147.9,197.9,265.5,267.2,507.7,1015.1
EWASIG01_clean,167.8,57.6,92.1,123.6,190.9,193.7,331.8,918.9
EWASIG_clean,165.3,57.8,92.5,123.4,188.5,195.0,339.6,936.7
EWECOY_clean,147.9,48.6,72.5,95.4,160.3,167.8,216.9,557.4
EWESAC_clean,369.4,125.1,209.2,256.5,329.1,321.2,569.1,920.5
EWETUW_clean,269.0,126.7,237.9,284.0,317.5,328.6,1077.7,1900.5
EWIPIL_clean,210.5,91.3,172.1,215.2,247.4,255.3,936.3,2060.8
EWUCOP_clean,223.0,84.9,150.4,200.8,258.7,258.6,684.8,1577.0
EWUGEK_clean,288.3,87.6,117.4,143.4,274.1,310.6,322.8,332.0
EWUKAK_clean,244.3,83.5,140.9,184.4,238.8,248.6,620.8,1678.3
EWUKEO_clean,178.8,62.6,103.7,136.9,197.2,204.2,394.9,1040.8
EWUKIS_clean,183.3,65.1,108.3,147.4,201.7,203.2,413.6,1045.8
EWUSOF_clean,228.2,69.7,86.7,103.1,186.5,221.0,239.9,411.5
EWUSUL_clean,218.5,70.3,83.2,102.4,180.1,215.2,229.9,395.0
EWUTEW_clean,302.6,109.1,188.7,248.0,346.8,345.2,675.5,1662.4
EXALAR_clean,262.6,83.5,116.2,155.3,266.2,301.8,317.6,781.1
EXALIZ_clean,328.6,106.8,146.1,187.7,334.5,367.1,399.4,1002.9
EXAPEA_clean,191.7,56.6,85.4,111.7,186.7,198.4,202.1,253.0
EXAXAE01_clean,156.6,49.6,78.5,103.5,159.9,164.7,229.0,564.6
EXAXAE_clean,164.4,50.7,79.9,105.8,164.3,165.3,239.5,590.4
EXEMUR_clean,252.8,80.0,102.6,125.9,227.5,260.6,277.6,377.1
EXENAX_clean,226.6,82.0,131.1,175.1,272.4,281.6,438.2,1058.2
EXEQAA_clean,262.7,106.6,188.2,237.3,316.0,314.1,797.0,2029.3
EXEQII_SL,191.0,70.9,116.3,154.4,230.2,234.2,433.6,1131.7
EXEWIO_clean,525.5,239.8,440.6,534.5,572.3,636.6,2144.6,3870.9
EXEXAH_clean,186.3,60.6,80.7,104.9,189.5,215.6,228.4,487.3
EXIDOF_clean,148.8,53.7,83.8,109.8,161.1,161.5,271.1,633.6
EXOFIH_clean,188.2,101.4,192.7,221.0,233.4,324.0,1264.7,2243.5
EXOTOB_clean,501.0,166.3,235.2,303.8,494.3,534.8,640.5,1844.9
EXOTUH_SL,246.7,93.0,156.8,211.4,292.5,294.5,617.2,1489.0
EXOZIB_clean,196.0,66.7,96.7,124.5,220.3,237.0,278.2,774.5
EXUHEM_clean,260.7,92.5,141.8,188.4,289.9,300.9,379.5,714.8
EXUHUC_clean,368.6,124.5,176.3,223.7,380.1,414.5,431.9,868.0
EYACOX_clean,176.5,63.5,101.5,133.8,202.4,204.1,362.1,1003.1
EYINOR_clean,219.3,80.5,123.8,160.8,227.8,234.6,446.5,1252.1
EYIYES_clean,218.3,77.9,115.8,153.5,231.8,230.7,377.2,1062.0
EYOCIG_clean,216.5,78.8,116.7,148.2,230.4,233.4,378.8,1058.4
EYOCOM_clean,219.7,76.8,117.5,151.8,232.0,234.5,388.3,1085.8
EYULOA_clean,293.0,119.9,221.0,281.5,329.6,332.2,769.1,1301.2
EYUWAW_clean_h,261.6,98.9,166.0,230.9,291.4,290.1,647.5,1479.6
EZABEN_clean,169.5,63.4,103.4,136.2,201.2,202.6,355.4,821.3
EZEQEH_clean,290.6,113.5,202.3,259.6,341.7,340.5,596.0,1061.2
EZEQIL_clean,289.2,113.3,197.9,259.0,334.1,343.5,646.8,1219.7
EZEQOR_clean,290.7,118.5,205.0,259.4,338.8,338.7,670.3,1258.1
EZEQUX_clean,287.0,114.0,202.3,262.7,351.5,341.2,706.9,1272.4
EZESAF_clean,271.5,104.8,180.7,240.5,325.2,325.6,473.2,793.0
EZIMEG_clean,334.6,142.3,256.2,306.3,327.5,347.5,1313.5,2938.4
EZIMIK_clean,334.3,135.9,244.6,303.8,334.1,340.6,1253.6,2736.6
EZIPEK_clean,373.4,170.1,320.7,382.2,419.1,445.4,1735.3,4306.3
EZITUE_clean,656.0,265.5,493.8,624.0,763.0,736.4,1746.3,3211.7
EZIVAM_clean,396.8,142.6,255.9,325.0,462.6,466.7,632.8,1159.8
EZOBUR01_clean,1288.3,683.7,1080.1,1109.1,1370.1,2299.0,6191.5,9620.4
EZOBUR02_clean,331.8,108.3,156.1,195.1,326.0,346.8,364.1,689.4
EZOBUR_clean,308.7,105.8,147.2,186.2,308.8,328.0,347.7,672.8
EZOFEF_clean,254.3,103.7,182.7,236.6,294.0,290.3,679.1,1517.7
EZOFUV_clean,145.1,47.0,74.8,95.9,149.1,152.1,257.4,735.3
EZUCIM_clean,196.0,78.5,135.3,182.0,236.9,237.4,557.9,1245.8
EZULAO_clean,160.7,54.1,87.3,117.0,182.1,185.5,240.1,487.0
FABCUI_clean,614.9,220.8,339.4,409.0,588.4,593.1,927.1,2160.0
FABGUM_clean,185.2,63.3,93.4,124.4,209.9,219.3,270.0,683.9
FAFDEX_clean,235.8,91.1,149.5,193.7,284.4,285.6,445.2,873.4
FAFMAC_clean,231.5,75.7,100.0,124.7,229.8,265.6,281.5,474.8
FAFQEJ01_clean,186.2,60.9,84.4,102.2,184.1,209.9,226.2,493.2
