MOF,15bar_AR_313_CORE,5bar_AR_313_CORE,HENRY_AR_313_CORE,time_below_50_313_0.01,time_below_50_313_0.05,time_below_50_313_0.1,time_below_50_313_0.5,time_below_50_313_1
NUHQOY_clean,4739.6,1888.8,380.1,176.6,333.6,403.1,460.5,503.7
NUHQUE_clean,4626.7,1965.6,386.1,175.6,332.5,431.9,459.5,480.1
NUHRAL_clean,4541.2,1897.6,378.8,190.4,338.3,421.9,460.7,483.0
NUHZAS_clean,1240.8,729.4,324.4,137.4,243.4,323.1,388.9,382.4
NUJCEA_clean,404.9,320.8,271.2,85.9,108.3,127.3,237.2,287.7
NUJCIE_clean,404.5,319.2,268.9,85.5,106.3,129.2,241.6,289.0
NULMAJ_clean,265.5,223.4,191.8,59.7,72.0,86.2,158.0,195.9
NUMPAO_clean,481.4,188.8,178.6,50.4,69.2,89.1,158.0,177.3
NUNCEG_clean,1761.7,640.0,277.5,107.4,169.2,225.0,327.8,324.7
NUNNUH_clean,457.6,167.0,113.5,39.0,60.3,74.8,125.9,133.1
NUNPAP_clean,417.7,155.2,110.0,37.7,54.4,70.9,124.8,130.6
NUNSIA_clean,1816.1,898.9,487.7,179.7,291.3,375.8,506.8,544.7
NUNSOG_clean,1906.4,917.8,491.5,173.4,282.6,373.2,519.2,527.0
NUNZUT_clean,1466.1,722.1,305.8,103.0,188.3,246.9,304.2,311.3
NURMUJ_clean,559.7,213.2,139.4,48.2,72.0,94.1,184.4,167.8
NUSXEG_clean,1798.7,654.8,861.6,279.4,300.7,387.2,550.2,581.2
NUTQAV_clean,247.7,122.1,99.1,31.9,42.0,53.1,96.9,112.5
NUTQEZ_clean,,,,47.6,69.9,92.2,157.5,168.1
NUTYEI_clean,1709.8,579.3,518.8,180.6,227.6,274.6,397.6,397.8
NUTYIM_clean,1614.4,581.7,511.2,168.4,217.7,270.6,404.6,419.2
NUTYOS_clean,,,,92.4,145.3,190.8,291.9,295.7
NUVBIQ_clean,484.3,229.7,165.0,57.6,87.2,115.2,194.1,201.9
NUVWEH_clean,914.8,391.4,278.3,95.3,139.8,185.1,316.9,332.5
NUVWIL_clean,,,,62.4,73.3,86.6,156.7,196.3
NUVXOT_clean,1343.1,439.3,212.4,75.0,122.4,158.9,235.8,235.6
NUVXUZ_clean,1545.6,558.7,756.0,245.4,281.2,306.9,456.8,488.0
NUVYOT_clean,1721.1,824.6,339.9,134.2,233.6,308.5,408.5,422.0
NUWBOX_clean,610.1,244.5,187.6,63.6,90.0,118.7,209.5,220.9
NUWPOM_clean,630.0,275.7,219.3,73.8,97.4,123.8,229.1,254.7
NUWVIM_clean,2856.4,1493.4,1050.3,407.9,559.8,668.7,854.1,829.8
NUYNEC_clean,497.4,190.2,140.7,47.3,66.8,86.1,154.1,170.4
NUYQUU_clean,857.6,443.7,152.4,63.4,113.8,149.0,187.8,189.7
NUZCIV_clean,3976.0,1939.0,660.6,264.7,461.4,591.5,676.9,666.7
OBAFEF_clean,294.0,189.8,157.7,51.3,70.8,86.1,159.5,179.1
OBAFOP_clean,847.9,368.0,311.7,105.5,151.5,197.7,311.1,322.8
OBAHIL_clean,2425.8,1004.2,448.5,176.9,285.9,359.7,451.9,460.5
OBAHOR_clean,2484.4,1103.1,461.2,183.6,307.2,355.7,465.6,446.4
OBAHUX_clean,2268.3,982.9,452.7,176.1,274.7,353.9,441.0,461.7
OBAJAF_clean,2334.6,996.8,468.7,173.9,282.3,358.3,451.0,457.2
OBEDAA_charged,,,,120.3,210.5,274.9,350.7,349.6
OBEDEE_clean,1534.2,581.6,272.5,102.6,161.6,218.3,323.0,326.8
OBIBAF_clean,1307.7,539.3,352.2,125.2,186.6,243.6,359.0,359.4
OBIBEJ_clean,923.2,362.8,240.1,85.4,126.9,167.3,273.6,276.8
OBIBOT_clean,1427.5,622.7,342.6,123.3,189.6,250.7,352.3,344.8
OBODEQ_clean,613.5,245.6,136.1,48.8,76.7,101.1,160.8,164.1
OBOGUK_clean,358.4,131.2,96.8,32.1,45.2,59.0,104.8,113.9
OBONUO_charged,,,,141.8,216.2,276.1,448.3,460.3
OBUBIW_clean,624.0,341.9,296.8,91.0,119.1,143.8,266.9,315.1
OBUBOC_manual,561.8,335.3,280.6,93.2,118.7,140.7,265.4,312.6
OBUFEX_clean,1278.7,510.8,239.8,87.3,143.1,193.2,293.3,306.1
OBUFIB_SL,1510.9,684.5,369.4,135.9,222.5,294.2,466.6,438.5
OCACUR_clean,883.0,362.7,153.5,57.3,96.2,128.1,187.0,188.4
OCAQOY_clean,491.8,307.1,259.4,84.4,120.8,156.0,277.3,295.4
OCILEU_clean,1036.9,501.7,277.0,97.6,163.4,211.8,287.7,284.7
OCILIY_clean,594.0,297.0,271.2,81.8,108.3,138.1,259.4,276.4
OCIMAR_clean,1011.2,494.9,273.1,98.1,165.3,217.1,306.8,313.0
OCIMEV_clean,948.3,445.7,255.2,88.9,148.6,196.4,282.2,285.7
OCIMIZ_clean,392.9,209.0,185.0,56.9,79.6,101.9,182.7,197.8
OCIMOF_clean,914.4,411.0,258.7,87.9,142.2,188.5,286.0,290.0
OCIMUL_clean,955.0,438.3,272.7,93.6,149.3,199.1,302.5,308.2
OCINAS_clean,1095.0,532.6,260.5,101.4,177.9,231.8,293.8,295.8
OCIZAD_clean,1652.0,663.1,343.9,119.8,198.6,255.9,382.6,382.7
OCOKUP_clean,968.8,494.6,243.9,95.7,163.8,215.8,296.3,299.5
OCUGEZ01_clean,560.1,258.8,192.3,65.0,94.1,124.8,217.4,245.5
OCUGEZ_clean,568.5,255.5,185.7,63.6,94.1,123.8,212.9,227.3
OCUMIL_clean,2195.2,826.0,337.9,128.3,214.4,285.7,391.8,398.2
OCUMOR_clean,2629.3,1072.5,358.9,149.0,254.2,329.3,430.7,432.2
OCUMUX_clean,2337.8,905.6,370.0,134.0,228.7,307.6,405.1,401.8
OCUNAC_manual,18659.8,6775.3,4034.6,1332.6,1879.6,2234.2,2656.0,2604.4
OCUNAE_clean,2129.3,834.3,339.1,126.6,209.2,287.2,383.9,378.0
OCUPOS_clean,738.4,436.5,200.4,77.2,140.0,180.9,232.8,235.3
OCUPUY_clean,936.1,494.8,200.5,80.6,145.7,186.4,252.0,248.7
OCURAG_clean,832.4,402.8,202.9,78.1,125.6,170.2,235.1,237.3
OCUSIP_clean,900.8,406.1,211.9,79.8,129.3,173.6,255.7,259.9
OCUSOV_clean,891.8,444.2,193.8,76.9,129.5,171.0,235.4,233.9
OCUSUB_clean,786.6,380.9,197.8,69.5,115.9,155.7,221.1,221.0
OCUTAI_clean,980.2,494.2,224.1,80.5,137.7,185.0,246.4,248.4
OCUTEM_clean,872.3,427.5,205.9,76.4,126.8,167.9,234.9,235.9
OCUVUF_clean,581.7,378.7,437.1,138.8,160.4,183.0,290.5,346.3
ODAHIK_charged,,,,77.0,105.9,133.2,239.6,263.9
ODERIZ_clean,654.3,332.0,215.9,78.4,125.0,163.4,244.0,246.5
ODEZAB_clean,1577.1,591.0,260.7,97.2,157.5,199.2,278.1,277.4
ODIMAQ_clean,268.1,230.3,194.4,64.5,73.7,86.6,159.5,198.8
ODIVUU_clean,1352.1,520.3,208.8,75.9,128.6,169.5,240.7,238.2
ODIXEG_clean,848.1,286.5,153.5,54.9,87.7,114.5,182.9,192.4
ODIXIK_clean,4939.8,2206.1,471.8,210.9,398.1,479.5,538.1,585.7
ODODES_clean,3490.5,1431.6,370.9,162.8,289.0,381.9,446.6,457.1
ODODIW_clean,2447.8,962.5,288.2,114.7,204.3,270.6,337.8,340.6
ODODOC_clean,1855.0,694.0,277.9,104.7,176.3,240.1,339.0,346.9
ODODUI_clean,1408.9,495.4,437.6,137.5,196.3,237.4,359.2,368.7
ODOMIF_clean,808.9,375.8,143.1,57.1,98.5,130.6,177.4,176.5
ODOXEK_clean,1211.6,788.2,267.4,121.9,229.6,283.5,324.1,324.2
ODUNEH_clean,1759.2,701.0,277.2,101.5,171.6,228.1,307.2,306.4
OFAMUF_clean,291.9,219.5,225.8,59.7,82.2,100.0,191.8,209.9
OFAWAV_clean,193.3,119.7,97.4,31.1,39.5,46.8,88.0,107.3
OFAWEZ_clean,416.8,173.2,136.1,44.6,61.1,76.5,143.3,167.9
OFEHAK_clean,616.9,266.8,183.1,65.9,96.8,129.3,208.0,216.5
OFEREX_clean,536.7,222.4,125.2,45.3,71.0,93.9,150.5,153.4
OFERUN06_clean,457.3,233.7,192.9,62.8,81.8,102.5,190.4,219.6
OFERUN_clean,733.4,308.2,253.2,83.2,113.6,143.3,259.6,288.9
OFESAU_clean,925.7,434.0,307.6,108.9,162.6,219.2,354.1,363.2
OFESEY_clean,974.1,427.8,305.7,106.9,162.6,218.4,342.7,352.5
OFESIC_clean,961.6,425.8,302.3,105.6,163.8,227.5,344.5,356.5
OFOCUI_clean,3545.5,1223.6,361.2,142.5,242.7,318.1,403.3,396.6
OFODAP_clean,,,,50.2,76.8,100.0,166.5,172.3
OFODET_clean,1146.2,499.9,247.8,90.8,151.2,198.4,291.4,294.4
OFORUX_clean,,,,90.0,132.7,173.0,295.6,302.8
OFUCAV_clean,865.1,390.5,195.7,71.5,117.7,156.8,234.2,235.1
OFUCEZ_clean,837.5,326.4,175.0,63.7,109.1,135.3,208.9,215.8
OFUYUL_SL,2133.2,891.1,245.0,102.7,184.8,243.9,297.1,294.5
OGAGAF_clean,721.2,364.5,229.6,84.3,131.3,182.5,272.9,275.5
OGAGEJ_clean,540.1,220.2,168.0,56.5,81.5,107.2,186.7,197.0
OGAGIN_clean,903.5,490.7,287.4,104.8,178.1,230.1,339.6,337.9
OGAXUR_clean,867.0,419.9,253.3,92.9,150.8,200.1,299.9,304.3
OGEBAF01_clean,876.0,305.6,230.5,77.0,110.9,144.5,240.6,252.0
OGECOU_clean,840.4,438.4,251.0,95.1,154.7,211.2,303.2,306.6
OGIBOV_clean,2471.7,2043.8,186.3,210.7,227.4,305.3,991.3,1352.0
OGIBUD_clean,855.4,356.1,148.8,56.7,96.8,129.3,181.5,183.2
OGIJIY_clean,1676.3,1055.2,301.3,137.3,259.7,315.1,342.4,372.2
OGIKAR_clean,12098.6,4653.7,895.5,405.2,703.3,875.4,929.4,1080.2
OGIYOT_charged,,,,122.2,206.5,270.7,348.3,337.2
OGIYUZ_clean,1511.0,679.7,296.9,114.2,200.0,262.5,323.1,323.1
OGOJAX_clean,686.9,239.0,268.1,80.5,102.4,126.4,200.7,214.3
OGOJOJ_charged,,,,133.1,160.9,191.5,350.7,430.0
OGOWAJ_clean,1537.4,617.5,299.3,113.0,176.5,234.3,352.0,343.8
OGUJIL_clean,1125.7,467.9,283.2,99.3,150.9,202.4,316.0,333.1
OGUPIQ_clean,1909.7,1057.3,396.6,165.3,290.0,374.0,460.7,455.0
OGURAK_charged,,,,74.2,134.0,174.7,237.0,234.9
OHAKEO_clean,1111.7,593.2,204.4,84.8,170.2,200.1,244.8,245.6
OHAKIS_clean,1345.5,786.8,245.1,111.2,208.2,248.3,279.6,289.2
OHAQAR_clean,19656.0,8380.8,2577.7,975.5,1495.9,1698.4,1728.8,2112.5
OHIHET_clean,1333.3,688.4,301.8,120.9,210.3,285.2,366.2,371.1
OHOLIH_clean,,,,95.2,171.6,220.1,282.5,273.5
OHOMIH_clean,720.5,398.4,204.8,78.4,135.8,180.1,250.0,249.4
OHUMEL_clean,5578.9,1838.1,2046.2,657.7,820.5,970.5,1397.2,1339.9
OJAZOP_clean,1815.0,744.5,1024.7,311.8,410.4,471.1,677.4,681.4
OJICEQ_charged,,,,173.9,281.0,365.4,555.9,523.4
OJICUG_clean,419.7,174.8,136.2,45.4,62.0,79.9,145.4,161.9
OJIDAN_clean,1085.8,403.4,354.1,118.1,163.2,207.9,338.8,368.9
OJIFAP_clean,1918.5,1023.5,368.0,133.1,240.5,311.6,352.6,353.4
OJIWAG_clean,1670.1,746.3,270.7,107.7,186.8,243.0,311.0,311.5
OJIWEK_clean,2488.6,1323.0,303.1,131.5,249.0,299.1,311.3,369.8
OJIWIO_clean,1030.6,542.3,274.4,105.3,180.9,239.7,330.0,331.2
OJONOQ_clean,175.1,130.6,105.3,33.5,40.2,49.1,90.9,114.5
OJORUC_clean,1249.6,508.7,205.8,84.0,133.7,173.8,235.9,242.9
OJOSEN_clean,1406.5,582.7,177.4,72.2,136.4,168.4,200.1,202.4
OJOSIR_clean,3330.2,1551.1,289.2,137.3,251.8,296.7,319.9,390.4
OJUPEQ_clean,3223.0,1542.2,1148.0,359.2,539.1,634.1,815.0,817.0
OKABAE_clean,645.3,227.8,177.4,59.7,84.0,107.2,183.7,194.8
OKABEI_clean,702.0,244.4,186.2,64.7,89.6,114.0,190.9,200.5
OKAYAC_clean,1627.9,1287.3,374.9,226.5,402.3,448.1,458.7,606.5
OKAYEG_clean,1614.9,1302.4,374.6,234.7,415.4,462.1,474.5,632.7
OKAYOQ_clean,650.5,374.1,193.1,77.2,129.0,171.6,234.5,237.7
OKAYUW_clean,645.2,374.0,193.1,75.7,132.3,179.4,235.1,236.5
OKAZAD_clean,647.5,378.0,194.4,78.5,133.2,178.8,238.9,239.7
OKELOH_clean,1059.0,386.4,198.5,68.5,108.1,143.4,221.7,225.2
OKIJUO_charged,,,,97.6,157.0,205.8,282.4,277.9
OKIKAV_charged,,,,90.9,163.1,213.3,271.5,274.9
OKIKEZ_charged,,,,95.5,169.6,222.7,291.8,289.5
OKILEA_clean,301.8,219.3,182.6,58.5,75.9,93.4,174.4,206.2
OKIQEG_clean,2617.0,1276.5,377.5,158.2,295.6,370.9,437.8,435.5
OKITAE_clean,381.0,203.7,138.4,49.7,77.3,104.5,162.7,204.7
OKITIM01_charged,,,,127.6,234.2,298.8,349.1,334.4
OKITIM02_charged,,,,128.5,227.8,290.3,344.5,337.0
OKITIM_charged,,,,115.9,207.9,270.7,322.4,328.8
OKIVAG01_charged,,,,126.4,220.4,287.0,335.6,336.7
OKIVAG_charged,,,,121.9,219.9,274.9,337.1,333.8
OKIVIO01_charged,,,,126.4,235.3,287.2,339.8,333.8
OKIVIO02_charged,,,,128.2,224.1,280.1,347.9,345.1
OKIVIO_charged,,,,127.3,222.0,286.6,334.6,340.9
OKIVUA_clean,1413.8,692.1,252.7,103.2,176.1,228.6,282.6,283.6
OKIWEL01_charged,,,,123.6,226.3,284.0,340.6,338.7
OKIWEL02_charged,,,,124.6,231.2,285.5,336.2,334.7
OKIWEL_charged,,,,126.1,222.0,284.8,345.1,350.2
OKIWUB01_charged,,,,115.2,203.2,260.4,323.0,323.3
OKIWUB02_clean,1312.5,636.2,257.2,99.3,172.8,220.8,292.7,286.7
OKIWUB_charged,,,,114.9,200.1,259.7,322.6,319.2
OKIXIQ01_charged,,,,121.9,201.1,258.4,317.5,326.7
OKIXIQ02_charged,,,,127.1,219.1,292.8,350.7,353.1
OKIXIQ_charged,,,,112.7,201.2,255.0,318.7,354.0
OKIYAJ01_clean,1413.1,676.3,252.2,102.0,177.7,225.8,290.8,285.2
OKIYAJ_charged,,,,124.7,215.5,271.8,349.8,334.7
OKIYIR01_charged,,,,114.1,200.5,255.9,320.7,327.8
OKIYIR02_charged,,,,123.8,241.3,278.8,335.3,341.2
OKIYIR03_charged,,,,123.4,216.8,281.7,379.9,343.8
OKIYIR_charged,,,,123.0,227.1,279.7,355.4,346.1
OKIZIT_clean,,,,204.1,339.7,345.3,400.8,609.8
OKOSUE_clean,1495.3,557.5,305.9,112.8,166.2,220.3,316.2,317.8
OKUJOV_clean,,,,640.9,1071.2,1157.4,1391.6,2437.4
OKUJUB_clean,19701.3,9189.5,4594.2,1692.6,2541.4,2734.6,2747.6,2987.9
OKUKEM_clean,15286.3,7084.4,2598.3,917.1,1456.8,1546.9,1597.6,2076.1
OKUKOW_clean,3699.5,1445.9,1330.2,421.2,522.3,645.3,871.7,859.1
OKUSUK_clean,2940.5,955.4,1062.8,337.4,450.0,523.8,805.8,757.0
OKUTAR_clean,2537.6,968.1,1075.7,360.1,445.0,512.1,717.4,738.9
OKUTEV_clean,2998.9,1003.1,1066.7,350.6,452.4,526.6,756.9,763.6
OLAGIR_clean,3880.4,1678.4,266.2,132.2,265.9,303.6,309.5,379.5
OLANAS_clean,782.6,322.2,260.5,86.6,122.1,158.1,270.9,283.4
OLANEW_clean,1309.8,489.9,326.8,115.5,168.4,222.5,357.2,366.8
OLAQOI_clean,781.0,689.8,855.2,265.3,305.0,342.5,503.6,609.0
OLEKUM_manual,3179.5,1215.9,419.5,162.8,283.3,362.8,476.6,555.5
OLICIX_clean,3723.2,1413.7,1185.0,389.3,535.1,642.7,873.4,841.0
OLODEA_clean,4701.2,1727.5,623.7,229.9,390.4,506.2,651.7,666.6
OLOGAY_clean,,,,138.2,255.9,307.4,335.3,391.1
OLOGEC_clean,2355.4,790.3,315.2,116.9,194.6,257.0,359.0,365.3
OLOPEM_clean,4420.3,2634.7,551.5,282.9,518.0,609.5,631.4,795.6
OLOPIQ_clean,,,,271.7,526.3,607.7,625.8,735.7
OLOPOW_clean,3592.8,2803.0,562.6,465.4,636.9,651.0,1093.0,1548.0
OLOYOF_clean,1408.0,483.6,248.3,89.2,140.0,186.3,267.7,264.1
OLUCAZ_clean,497.4,268.5,221.7,75.2,103.4,133.7,233.7,252.9
OLUROC_clean,1770.9,1175.3,285.7,141.5,248.4,293.3,312.2,373.0
OLURUI01_charged,,,,114.6,215.1,254.3,270.5,327.8
OLURUI_charged,,,,110.8,209.2,251.7,270.0,307.9
OMAMEU_clean,1150.3,650.7,181.5,82.7,154.0,190.7,216.7,222.1
OMIMEE_clean,7727.5,2742.5,2078.5,688.1,913.9,1092.4,1370.2,1453.5
OMIPAD_clean,3050.5,1867.9,527.4,264.4,511.8,604.1,621.4,693.6
OMIPEH_clean,5190.3,1805.2,1624.6,554.2,711.7,816.3,1069.6,1071.8
OMITUB_clean,5214.4,1825.2,1584.1,495.3,682.3,779.2,1070.1,1102.7
OMOVET_clean,1569.1,667.3,199.0,81.9,143.8,195.7,230.1,236.4
OMOWEU_clean,,,,190.9,313.7,346.7,355.1,547.5
OMUHUB_clean,,,,405.8,680.9,823.4,848.6,868.4
OMUMEQ_clean,7211.5,3348.7,1222.0,437.3,721.9,826.9,920.3,956.9
OMUMIU_clean,6706.1,3084.6,935.9,359.1,606.0,719.0,782.7,872.1
OMUSAS_clean,173.0,135.7,158.6,48.5,55.0,61.9,98.2,119.1
ONEJUN_clean,704.4,352.8,363.3,112.8,145.3,169.1,310.6,326.5
ONEYIQ_clean,21327.6,7511.6,6827.6,2161.3,2731.5,3281.4,4237.1,4258.4
ONEYOW_clean,636.4,308.9,357.9,115.0,134.5,170.1,262.0,288.6
ONUJUE_clean,2032.5,859.0,374.7,135.5,221.3,294.8,413.8,412.9
ONUKAL_clean,1452.6,749.1,207.3,99.5,184.7,226.9,253.9,262.1
ONUQOE_clean,3634.6,1744.8,369.1,174.6,335.8,400.9,456.7,482.1
OPAGIX_clean,3018.4,1037.8,298.5,118.5,215.3,278.6,351.4,347.9
OPAHIY_clean,3169.2,1233.8,611.8,201.4,329.8,407.7,504.1,470.0
OPAMOI_clean,712.6,286.5,147.6,50.8,84.4,110.3,172.5,173.4
OPENUT_clean,387.4,192.5,166.7,52.0,70.3,89.7,161.9,183.8
OPIFUQ_clean,4804.7,2029.9,1177.7,420.5,583.4,692.0,858.6,829.7
OPINIL_clean,171.5,162.0,132.0,41.7,48.6,55.1,99.1,127.9
OPIPUZ_clean,1517.4,759.8,372.0,145.1,246.2,328.7,456.3,441.5
OPIWEQ_clean,1580.2,897.5,281.6,122.3,234.2,288.0,355.4,353.3
OPIXUI_clean,1752.9,662.3,718.0,225.9,306.8,341.1,499.5,525.7
OPIYAP_clean,1590.0,694.3,306.6,116.1,197.3,249.3,347.8,343.5
OPOBIF_clean,410.4,366.7,309.1,106.0,144.1,183.3,330.9,362.2
OPOZEZ_clean,493.7,276.6,256.8,82.9,107.8,135.1,238.5,269.0
OPUDOT_clean,915.8,634.8,247.0,118.8,230.4,277.2,308.4,309.9
OQANIE_clean,1466.5,700.3,244.5,107.3,195.4,255.8,279.7,285.1
OQEPUW_clean,1899.5,897.3,368.9,150.6,245.9,329.1,438.8,430.8
OQEROS_clean,948.0,489.1,209.2,81.5,142.4,187.8,248.7,252.1
OQERUY_clean,1634.6,856.9,278.7,121.4,218.4,272.1,326.1,325.2
OQESAF_clean,896.1,482.2,205.4,81.1,145.0,189.8,248.2,250.7
OQESEJ_clean,940.4,487.9,208.8,82.0,143.2,185.4,248.5,248.6
OQETEK_clean,237.0,108.9,85.9,29.0,39.6,50.5,93.0,101.3
OQIQEM_clean,790.1,442.6,159.4,66.2,119.9,157.5,189.1,190.8
OQIQIQ_clean,807.4,442.5,163.0,69.4,121.6,156.5,190.7,192.7
OQIQOW_clean,855.3,479.2,158.2,68.1,129.7,160.0,190.2,190.1
OQIQUB01_charged,,,,134.0,197.1,256.5,407.0,412.6
OQIQUB_charged,,,,136.6,190.5,240.0,409.6,452.6
OQIRAI_charged,,,,114.9,146.4,184.5,327.5,381.0
OQIZUL_clean,8670.5,3162.1,601.4,278.1,508.0,607.0,648.1,782.8
OQOJUB_clean,823.9,406.5,306.6,108.2,162.3,211.1,354.1,355.9
OQUCOU_clean,1393.0,473.6,236.2,84.9,135.3,176.9,272.8,273.7
OQUFAJ01_clean,1712.7,593.6,276.5,95.8,147.1,188.6,262.6,266.3
OQUFAJ02_clean,1292.9,519.8,314.2,112.1,167.2,210.7,299.2,300.8
OQUFAJ03_clean,1569.1,553.0,275.9,86.1,147.1,186.8,261.0,258.9
OQUFAJ04_clean,1535.1,570.2,250.7,90.4,144.3,192.8,264.2,260.6
OQUFAJ_clean,1529.8,549.0,238.5,85.8,140.9,185.0,258.9,260.3
OQUFIR_clean,2520.1,1043.9,354.5,130.1,233.1,283.5,328.2,341.9
OQUFOX_clean,855.6,327.4,317.1,100.2,134.0,168.6,258.3,268.0
OQUFUD_clean,2777.8,1203.9,324.8,135.7,248.0,287.6,342.8,341.3
OQUGAK_clean,6313.4,3188.9,833.2,336.6,606.0,668.2,705.1,920.5
OQUGUE_clean,1966.3,799.9,293.2,112.2,193.2,247.9,313.6,317.4
OQUWUU_clean,6662.3,2654.8,1333.3,484.0,708.8,892.5,1248.9,1192.5
OQUXAB_clean,2454.7,1068.5,385.5,149.9,263.5,341.9,484.6,437.2
OQUXEF_clean,2389.1,1006.3,388.2,147.8,261.2,329.0,442.6,459.4
OQUXIJ_clean,2293.0,1031.8,385.2,155.0,265.5,343.0,445.7,462.7
OQUZIL_clean,2477.6,1056.3,396.2,155.6,268.9,342.1,453.6,433.5
ORAGEU_clean,300.1,269.2,228.6,72.0,84.6,99.4,179.8,230.8
ORAGOF_clean,1510.2,507.5,316.2,109.4,167.8,216.8,344.6,355.4
ORAQUU_clean,5233.9,2156.4,614.5,245.3,437.1,542.4,617.6,639.2
ORAWAH_clean,5895.0,2278.1,1516.5,486.9,693.7,818.1,1080.1,982.5
OREZES_clean,360.1,331.4,281.9,89.3,104.6,117.4,205.6,267.2
OREZUI_clean,5339.3,4120.8,663.8,517.1,638.7,642.4,1396.3,2130.6
ORIBAU_clean,576.9,226.9,142.4,49.4,75.3,97.3,158.3,160.0
ORIVOC_clean,2701.4,931.2,298.8,114.9,202.4,269.8,356.4,356.9
ORIVUI_clean,2623.6,913.6,291.5,113.8,200.2,262.9,349.5,349.1
ORIWAP_clean,2580.0,869.2,293.0,123.2,194.7,257.5,349.9,349.4
ORIWET_clean,2410.3,774.6,297.2,111.2,188.7,250.8,356.4,360.4
OROKEN_clean,836.4,306.7,176.1,61.7,96.6,126.3,208.2,214.5
OROLUD_clean,1049.5,483.8,172.3,67.3,117.8,159.6,207.8,207.3
ORUKET_clean,472.9,205.4,177.5,59.2,80.6,99.9,176.9,190.8
ORUKOD_clean,2572.6,1395.2,433.9,196.6,354.2,456.7,506.9,507.3
ORULEU_clean,1383.5,739.2,269.4,112.8,203.6,261.0,321.5,319.6
OSAVEK_clean,630.9,261.2,147.4,57.2,83.3,113.9,176.9,179.3
OSAVUA_clean,511.5,199.0,136.0,49.3,70.0,91.9,157.3,167.5
OSAWEL_clean,872.6,467.5,180.7,74.3,134.7,177.9,223.2,223.6
OSIKIL_clean,3691.8,1381.8,405.9,184.1,275.3,367.8,427.3,421.9
OSIKUX_clean_h,3555.9,1301.3,416.2,164.3,283.7,351.7,433.3,435.2
OSILOS_charged,,,,90.2,142.5,187.9,292.2,297.9
OSIWUJ_clean,543.7,336.9,274.4,92.1,133.8,170.1,302.6,323.2
OSIXEU_clean,518.9,331.1,267.8,91.0,135.5,165.9,291.4,320.1
OSIXIY_clean,957.2,488.7,369.5,130.2,202.0,261.4,434.0,453.0
OSOTIB_clean,1225.0,443.2,226.7,76.8,126.2,158.0,230.0,229.7
OSOTUN_clean,5672.3,2845.4,1698.8,635.1,913.6,1034.4,1245.2,1244.0
OSUVIJ_clean,2170.5,943.6,339.5,134.1,236.8,308.8,416.3,415.6
OSUWEF_clean,3319.2,2247.2,434.9,264.5,477.8,522.7,546.6,792.4
OTABES_clean,509.1,190.7,95.6,34.0,54.1,74.9,107.4,112.5
OTALUS_clean,4849.5,1742.1,1130.1,411.6,557.6,727.1,917.9,912.4
OTAQAD_clean,647.8,253.4,103.7,40.1,68.6,90.4,125.1,128.9
OTATOT_clean,591.9,263.2,203.9,68.8,95.9,162.1,216.4,235.0
OTAVAH_clean,591.1,257.8,206.6,70.1,96.4,124.2,222.6,244.7
OTAVOV_clean,594.9,254.8,205.7,69.6,101.0,122.1,221.3,242.1
OTAVUB_clean,598.7,252.7,202.0,68.2,95.1,122.3,216.4,236.2
OTAWIR_clean,1688.7,647.1,241.3,92.4,159.3,207.4,273.1,271.7
OTECAT_clean,4239.0,1397.1,627.3,207.9,351.9,435.3,542.7,555.2
OTEGUR_clean,1197.6,526.8,147.8,58.7,106.6,138.8,172.0,171.9
OTEHAY_clean,1084.1,461.2,137.9,55.4,99.0,129.3,168.6,168.5
OTIBUQ_clean,1024.5,449.0,147.3,64.5,115.5,147.9,170.9,173.2
OTIJAE_clean,3297.7,1141.0,404.4,149.7,253.5,336.9,445.5,441.9
OTIPAK_clean,2239.1,1301.3,246.5,129.5,247.4,289.2,307.4,370.8
OTIPEO_clean,1455.3,786.0,200.5,93.0,176.2,217.7,242.4,260.5
OTIPUE_clean,889.8,542.1,252.0,103.8,185.9,243.1,305.2,303.1
OTIQAL_clean,1041.3,528.9,236.6,90.2,153.9,203.9,281.3,285.5
OTODEI_clean,2351.9,878.8,451.4,162.2,267.3,362.6,540.4,542.1
OTODOS_clean,2718.7,1085.8,450.9,174.5,294.9,390.8,548.3,534.7
OTOLIU_clean,3665.1,1290.1,337.0,137.7,242.8,315.3,390.8,388.7
OTOVAW_clean,903.0,540.0,261.6,105.3,186.6,245.6,315.3,314.2
OTOVIE_clean,893.2,526.3,221.4,91.3,161.6,210.3,273.4,268.6
OTOYUT_clean,,,,103.0,199.5,223.8,232.8,291.9
OTOZAA_clean,1425.4,625.8,201.4,75.0,138.1,172.9,199.8,207.7
OTOZEE_clean,,,,118.2,213.7,251.6,257.7,314.4
OTUDEO_clean,632.5,256.0,177.9,63.7,92.2,118.8,204.4,214.2
OTUDIS_clean,680.0,268.0,193.2,65.6,96.9,126.7,214.6,227.9
OTUXUX_clean,4042.3,2607.1,422.7,253.8,480.5,504.1,543.9,872.9
OTUYEJ_clean,437.2,176.8,137.3,47.5,64.7,83.7,148.1,162.1
OVADAR_clean,1571.5,891.5,245.1,114.0,212.1,255.5,282.7,300.2
OVEDAW_clean,810.4,397.0,527.7,152.9,173.7,189.7,305.9,334.1
OVEHUT_clean,1398.7,506.6,175.3,69.7,118.4,155.4,214.6,213.7
