name,He_293_0.01,He_293_0.05,He_293_0.1,He_293_0.2,He_293_0.35,He_293_0.5,He_293_1,He_293_5,He_293_15,He_273_0.01,He_273_0.05,He_273_0.1,He_273_0.5,He_273_1,He_273_5,He_273_15,He_313_0.01,He_313_0.05,He_313_0.1,He_313_0.5,He_313_1,He_313_5,He_313_15
KUTRUO_clean,9.89292e-05,0.0005454972,0.001072503,0.0020765877,0.0037472884,0.0053357023,0.0105197749,0.0527680709,0.1579260628,0.000116496,0.0006185383,0.0012185852,0.0060947751,0.0118252699,0.0595257642,0.1773281964,8.32114e-05,0.000433624,0.0009199487,0.0047513731,0.009235545,0.0471568463,0.1382770687
KUVJIW_clean,8.59588e-05,0.0003624208,0.0007689826,0.0015228643,0.0027123479,0.0039633966,0.0077386131,0.0384979158,0.1156761195,8.8282e-05,0.0004356019,0.0009513545,0.004352534,0.0089327431,0.0440561962,0.1311161744,5.34338e-05,0.0003345423,0.0006365596,0.0035115322,0.0069150351,0.0351861797,0.1028310905
KUVMIZ_clean,0.000890676,0.0046322931,0.0088600871,0.0180624426,0.0323599317,0.0449888618,0.0894993255,0.449958627,1.324112397,0.001050142,0.0050912439,0.0098791135,0.0488393811,0.0979821393,0.4949047052,1.4277964185,0.0008362242,0.0041500057,0.0083777996,0.0417295321,0.083147911,0.4135770404,1.2293040202
KUVMUL_clean,0.0002265859,0.0010188444,0.0020487805,0.003870975,0.0070194102,0.0100965422,0.0198017088,0.0983731526,0.2926460267,0.0002075717,0.0011947258,0.002246845,0.0111755978,0.0223511966,0.1095820257,0.3290915019,0.0001695433,0.0008762379,0.0017730744,0.0089430134,0.0179700071,0.088202138,0.2585186999
KUVYAD_clean,0.0002602107,0.0013513214,0.0026523748,0.0048612086,0.0088737755,0.012762151,0.0256218811,0.1268260937,0.3783670262,0.0002602107,0.0013424504,0.0028711881,0.014468304,0.0290312324,0.1442809077,0.4212426494,0.000242469,0.0012537424,0.0023211975,0.0117094806,0.0229310661,0.1167015327,0.3462250934
KUXLUL_clean,0.0002044226,0.00109384,0.0022683732,0.0043681874,0.0076801915,0.0108415684,0.0217476914,0.1088890841,0.3248059311,0.0002618043,0.001213983,0.0023921023,0.0127710291,0.0252210817,0.1232381133,0.362615139,0.0002313202,0.0009647309,0.0019635323,0.0098768374,0.0201320359,0.0965753146,0.2904055591
KUXREC_clean,0.0004037942,0.0019665703,0.0040718485,0.0084211129,0.0145859101,0.0209633927,0.042062411,0.2077290049,0.6139953022,0.0004654421,0.0024135178,0.0047530581,0.0233984851,0.0459863044,0.2309055598,0.6788582155,0.000348311,0.0018710159,0.0040163653,0.019055388,0.0378950081,0.1886520401,0.5587864613
KUXROM_clean,,,,,,,,,,0.0003476878,0.0018014061,0.0033454684,0.0174364063,,,,,,,,,,
KUXSAZ_clean,0.0001938388,0.0011214956,0.0022568369,0.0048653527,0.0082436852,0.0119930806,0.0238200136,0.1199557277,0.3543012417,0.000265836,0.001509173,0.0027580483,0.0136185557,0.0279183187,0.1354102146,0.4019523455,0.0002326065,0.0009913467,0.0020546908,0.0101599198,0.0214219513,0.1063842459,0.3161842355
KUXVIJ_clean,2.46693e-05,0.0001260874,0.000220653,0.0004508996,0.0007853054,0.0011073766,0.0021475979,0.0107969218,0.0327361352,2.32988e-05,0.0001027887,0.0002549159,0.0013033602,0.0024929678,0.0122798196,0.0368833154,1.23346e-05,0.0001041592,0.0001850196,0.0009758071,0.0019488732,0.009848525,0.0289315839
KUYLOH_clean,3.43775e-05,0.0002209979,0.0005205729,0.0010313236,0.0018760267,0.0028238622,0.0052253728,0.0261465085,0.0777323321,5.23847e-05,0.0002782936,0.0005860537,0.003128348,0.0061781194,0.0304682454,0.0906877207,2.94664e-05,0.0001866205,0.0004223516,0.0021428612,0.0044985353,0.0224222844,0.0672062834
KUYPIF_clean,0.0001037339,0.0006809631,0.0013803306,0.0026770049,0.004586044,0.0065703739,0.0131357283,0.0655113288,0.1915748348,0.0001673128,0.0007127525,0.0015643746,0.0077967763,0.0152856979,0.0762929659,0.2252063817,0.0001037339,0.0005671904,0.0010758213,0.0056769235,0.0115311985,0.0570503202,0.1687784651
KUZPEC_clean,9.40323e-05,0.0004417333,0.0009272027,0.001782241,0.0030724522,0.0043757842,0.0086181737,0.0433423506,0.1257190583,9.84059e-05,0.0004964033,0.0010168614,0.0048918685,0.0098602754,0.0495462985,0.1465330085,9.62191e-05,0.0003892502,0.0007260172,0.0037131842,0.0079512001,0.0380546713,0.1133942607
KUZYUB_clean,0.0003310479,0.0015199724,0.0030399449,0.0059932715,0.0103324902,0.0149719065,0.0299034703,0.1481314592,0.4317184483,0.0003274882,0.0017027012,0.0032772549,0.0166520619,0.0334180357,0.1635115395,0.478895735,0.0003215554,0.0013360568,0.0027255085,0.0135171932,0.0273939139,0.1354519702,0.3963342968
KUZZAI_clean,0.0001681384,0.0007638882,0.0016128835,0.0031323569,0.0054344004,0.0076243517,0.0154209934,0.0775969277,0.2263724615,0.0001515322,0.0009714665,0.0016543991,0.0088802,0.017349396,0.0879841469,0.2589165905,0.0001079407,0.0006580232,0.0014115325,0.0069476464,0.0138620802,0.067923778,0.2024262264
LABGAY_clean,6.30307e-05,0.0002567916,0.0004844024,0.0009127775,0.001860572,0.0024511927,0.0049910952,0.0246928484,0.0735672965,6.30307e-05,0.000283638,0.0005544364,0.0030161341,0.0057579684,0.0289789339,0.0854135606,5.60273e-05,0.0002264435,0.0004622249,0.0022807764,0.0042569047,0.0220268845,0.0643799928
LABJUV_clean,3.63121e-05,0.0001888231,0.000351709,0.0007127554,0.00125225,0.0016558335,0.0034185284,0.0171299917,0.0498534531,3.11247e-05,0.0002074979,0.0004066959,0.0019784928,0.0038293743,0.0194975431,0.0569187576,3.00872e-05,0.0001774107,0.0003019095,0.0014742728,0.0029568455,0.0152946725,0.0445850806
LABKIL_clean,1.40963e-05,0.0001157381,0.0002366697,0.000434018,0.0008257471,0.0011863159,0.0023511164,0.0116272314,0.034649476,2.81926e-05,0.0001157381,0.0002759909,0.0013502782,0.0027346845,0.0137149694,0.0400698788,2.07735e-05,9.49646e-05,0.0001928969,0.0010409013,0.0019964829,0.0100128328,0.0303308113
LABMOT_clean,0.0001232406,0.0006263521,0.0011309136,0.0024024664,0.0041640817,0.0057778084,0.0116846569,0.0586146701,0.1731080694,0.0001275902,0.0006524501,0.0013802945,0.0067753321,0.0132751854,0.066152644,0.1955364052,0.0001058419,0.0006089535,0.0010134725,0.0053863383,0.0104696498,0.0522598058,0.1534751199
LABMUZ_clean,,,,,,,,,,7.78635e-05,0.0004624622,0.0008470609,0.00416216,,,,,,,,,,
LABNAG_clean,0.0001678983,0.0009224532,0.001791574,0.0035456179,0.0060443402,0.0088294774,0.0175700674,0.086799491,0.2577140749,0.0001916016,0.0009659093,0.0019160163,0.0098190898,0.0196144766,0.0971104243,0.287086408,0.0001362939,0.0008078873,0.0015189862,0.0079445544,0.0155849165,0.0793803597,0.235766799
LABNEK_clean,0.0001079628,0.0005257317,0.0011136594,0.002040731,0.0039582437,0.0053101254,0.010519329,0.0527339454,0.1564603499,9.62277e-05,0.0006489501,0.0012181017,0.0060881614,0.0121317295,0.0600988839,0.1793836623,8.80131e-05,0.0004682298,0.0009564093,0.0048019962,0.0094925092,0.0466187933,0.1395043275
LABNIO_clean,0.0002014459,0.000886757,0.0017577144,0.003655651,0.0062606233,0.0090255673,0.017780565,0.0897165088,0.2636255631,0.000199471,0.0009677304,0.001972985,0.0102717669,0.0203223386,0.0986058038,0.2925133033,0.0001540469,0.0009262562,0.0016629163,0.0080736365,0.016202572,0.080369023,0.2393671292
LABNOU_clean,1.82655e-05,8.84436e-05,0.0002470652,0.0004970145,0.0008940492,0.0012564756,0.0026244671,0.0125945581,0.0367415782,2.30722e-05,0.0001442015,0.0002720601,0.0014525896,0.0028840298,0.0147969955,0.0427605484,1.53815e-05,0.0001115158,0.0002172636,0.001100738,0.0021745585,0.0109295116,0.0321953859
LABNUA_clean,0.0001166308,0.0007326806,0.0013965789,0.002760262,0.0047609286,0.0071548504,0.0140614865,0.0689168345,0.2053015902,0.0001629841,0.0007296901,0.0015266671,0.0078381871,0.0157077749,0.0777134875,0.2285470037,0.0001285929,0.0005846492,0.0012784529,0.0064117028,0.0125408004,0.0629581974,0.1819245932
LABPEM_clean,3.58698e-05,0.0001835688,0.0003892925,0.0007163405,0.0013472265,0.0018662832,0.0036587168,0.0186744365,0.0556698868,4.53647e-05,0.0002078337,0.0004473172,0.0023030503,0.0043539574,0.0215482383,0.063687836,3.58698e-05,0.0001877888,0.000320718,0.0016035898,0.0032314445,0.016713204,0.048547627
LABPIQ_clean,,,,,,,,,,8.15873e-05,0.0003962811,0.0008611991,0.0041039697,,,,,,,,,,
LABPOV_clean,3.37694e-05,0.0001488925,0.0003115997,0.0006462239,0.0010913663,0.001546486,0.0030998795,0.0156129854,0.0464790049,3.60719e-05,0.0001780569,0.0003729986,0.0017230079,0.0034966702,0.017595404,0.0523026953,2.9932e-05,0.0001442875,0.0002832026,0.0014344328,0.0028120719,0.0139759359,0.040865606
LABPOW_clean,,,,,,,,,,7.40885e-05,0.000361324,0.0006998515,0.0034320078,,,,,,,,,,
LABPUB_clean,2.73007e-05,0.0001698711,0.0002912075,0.0006537002,0.0010776195,0.0015091223,0.0030698127,0.0151731255,0.0451841844,3.8676e-05,0.0001592541,0.0003670428,0.0017373864,0.0034345804,0.0172987887,0.0510075765,3.18508e-05,0.0001501539,0.0002866574,0.0014044695,0.0027914971,0.0135358415,0.0404672291
LABPUC_clean,,,,,,,,,,7.86478e-05,0.0003487859,0.0006998515,0.0036611123,,,,,,,,,,
LABQAI_clean,2.94843e-05,0.0001587616,0.000302403,0.0006350463,0.0010349743,0.0015422553,0.0031404552,0.0154543056,0.0458579038,3.62884e-05,0.0001731257,0.0003402033,0.0017168929,0.0034950227,0.0174909898,0.0519369602,3.40203e-05,0.0001512015,0.0002615786,0.0013955897,0.0027556474,0.0137706769,0.0416106536
LABQAJ_clean,0.0001401767,0.0006124839,0.0012767448,0.0025976895,0.004393467,0.0061968217,0.012397432,0.0612206081,0.1817523898,0.0001300739,0.0006705752,0.0014005044,0.0069898936,0.0139974673,0.0695567035,0.206304786,0.000112394,0.0005101928,0.0011858194,0.0055679207,0.0111850927,0.0550604091,0.1626997203
LABQEN_clean,0.0001218029,0.000588099,0.0011417487,0.0021641551,0.004020727,0.0055561821,0.011011477,0.0548187004,0.1606728283,0.0001205726,0.0005930203,0.0012254113,0.0061848821,0.0124940278,0.0621404098,0.1809720863,9.22749e-05,0.0005093577,0.0009707324,0.0049360945,0.0099447786,0.0478181077,0.1439526079
LABRUE_clean,0.0002157194,0.0008678944,0.0017232469,0.0035117112,0.006278438,0.0085986758,0.0178645768,0.0879683667,0.2567938849,0.0001630437,0.0010158878,0.0018511734,0.0098077071,0.0200443461,0.0994516625,0.2945548142,9.53179e-05,0.000790135,0.001607862,0.0077232558,0.0157700919,0.0777618288,0.2312110685
LACBID_clean,0.0003507862,0.0017134558,0.0033035582,0.0069444109,0.0119190221,0.0173369347,0.0342382777,0.1735755782,0.5059436007,0.0003854793,0.0019196871,0.0038316646,0.0187034572,0.0381239097,0.1885861449,0.5548166027,0.0003276574,0.001511079,0.0030568511,0.0155945664,0.0306186264,0.1560671052,0.4587724902
LACGED_clean,4.97237e-05,0.0002931982,0.0005743941,0.001136786,0.0020506728,0.0029234089,0.0058245279,0.0291620755,0.0857784757,5.31529e-05,0.0003154881,0.0006995605,0.0033657777,0.006767563,0.0338326714,0.098430578,4.62944e-05,0.0002623352,0.000517812,0.0024484621,0.0051369696,0.0260311989,0.0744500518
LACJAC_clean,7.29714e-05,0.0002937098,0.0006312025,0.0012678778,0.0022347487,0.0031943224,0.0065254662,0.0322132185,0.0948737478,7.29714e-05,0.0003283712,0.0007388352,0.0037525533,0.0074576757,0.0366608244,0.1095409965,5.108e-05,0.0002280356,0.000512624,0.0028404112,0.0056771738,0.028006418,0.0838277042
LACNUB_clean,0.0002621324,0.0012792959,0.0026661334,0.0051664736,0.0094457297,0.0130483704,0.0267554326,0.1333357949,0.3924481124,0.000280056,0.001489898,0.0029842768,0.0151230245,0.0299996017,0.1481608408,0.4414063869,0.0002419684,0.0011269454,0.0023367873,0.0119819163,0.0242797374,0.1186272523,0.3527518509
LACQIS_clean,0.0002385172,0.0012022816,0.0025228522,0.0046947158,0.008648671,0.0119103447,0.0244101953,0.1223088854,0.3594860843,0.0002773004,0.0013554755,0.0028777191,0.0137118272,0.0273189412,0.1366179759,0.4046453335,0.0002268822,0.0011964641,0.002200951,0.0108341088,0.0219590921,0.1096151184,0.3242359627
LACYEW_clean,0.0003185728,0.0015618165,0.0031087843,0.0061014785,0.0109286659,0.0154656281,0.0315495033,0.1541716723,0.4552296896,0.0003104734,0.0017521501,0.00338956,0.0174877538,0.0347568292,0.1705741203,0.5054116503,0.0002767263,0.0015091709,0.0028185588,0.0143843705,0.0284069719,0.1403056575,0.4150530736
LACYIA_clean,0.0004546413,0.0017795474,0.003760969,0.007457474,0.0131421863,0.0192713613,0.0386360258,0.189904337,0.5592359048,0.0004122307,0.0021154388,0.004464984,0.0217769755,0.0419423536,0.2133556837,0.6168328466,0.0003681237,0.0017812436,0.0034657912,0.0172373505,0.0343203266,0.1689993207,0.5082007258
LACYOG_clean,0.0002787393,0.0014295739,0.0028619075,0.005616183,0.0101146491,0.0145082429,0.0287874227,0.1431754101,0.4208715129,0.0003753321,0.0016310388,0.0032675971,0.0163904218,0.0329215958,0.1605262419,0.4743977389,0.0002870187,0.0012557067,0.002596967,0.0128385668,0.0256384965,0.1292715624,0.3772915884
LACYUM_clean,0.0002382776,0.0014197961,0.0027817852,0.0054662854,0.0095155947,0.0139145657,0.0276007232,0.135835149,0.40552591,0.0003355625,0.001572068,0.0031229871,0.0156783824,0.0311072107,0.1555205442,0.4553780949,0.0002650662,0.0012562446,0.0023757263,0.0122353431,0.024511574,0.1214553075,0.3648608068
LACZAT_clean,0.0003098556,0.0014655731,0.0028063229,0.0057051619,0.0097538443,0.0144618878,0.0285698647,0.1416524878,0.4170539418,0.0002643318,0.0015742427,0.0031161782,0.0161536101,0.0319694657,0.1601469045,0.4710642761,0.0002746114,0.0012908204,0.0025214319,0.0128670858,0.025784101,0.128500511,0.3805497168
LACZEX_clean,0.0003912269,0.0019222785,0.0042734018,0.0085844216,0.0143663042,0.0208629282,0.0408832139,0.2052925682,0.6136394352,0.0004551774,0.0025091186,0.0045442509,0.023281762,0.0458638336,0.2285705704,0.6727899372,0.0003724179,0.0017680446,0.0036827993,0.0184102348,0.0368656143,0.1878152576,0.5546506906
LACZIB_clean,0.0003779816,0.0019746887,0.003677372,0.0076762049,0.0137521701,0.019287657,0.0382326578,0.1917850154,0.5634221333,0.000466295,0.0019640909,0.0043520864,0.0212446813,0.0440083572,0.211457719,0.6335430107,0.000374449,0.0017556712,0.0035961233,0.017602635,0.035088699,0.1737019539,0.5145918618
LADHEF_clean,0.0001795196,0.0009469319,0.0019404566,0.0040343956,0.0068327094,0.0097982095,0.0195183073,0.0967281978,0.2884935457,0.0002343348,0.0010332657,0.0022748289,0.0108616228,0.0221590275,0.1106197291,0.3252498498,0.0001904827,0.0008838944,0.0017390109,0.0088348331,0.0173161083,0.0874685473,0.2568501255
LADHIJ_clean,0.0002273115,0.001187448,0.0024512319,0.0045801565,0.0081492859,0.0112892376,0.0226734711,0.1136218086,0.3343853524,0.0002832911,0.0013435125,0.0024749807,0.0129109513,0.0260492161,0.1278287755,0.3741903052,0.0001882953,0.001005938,0.0020576776,0.010054291,0.020556421,0.1000017802,0.2972521576
LADKEJ_clean,0.0001513421,0.0006635771,0.0013713927,0.0026473233,0.0046916064,0.0068953809,0.0136033303,0.0669700626,0.1954618707,0.0001455213,0.0007811582,0.0015716298,0.0076777025,0.0154799729,0.076547692,0.2217767769,9.31336e-05,0.000642622,0.0012398413,0.0059954766,0.0120025961,0.0597452215,0.1782030455
LADKIN_clean,8.49831e-05,0.0004002429,0.0008041409,0.001634782,0.0028976488,0.0041349293,0.008191272,0.0400864259,0.1171240419,9.68624e-05,0.00046695,0.0009905553,0.0049938974,0.009987796,0.0493632883,0.14203048,8.40693e-05,0.0003445012,0.0006652438,0.0034267365,0.0067383356,0.0334193665,0.0991907851
LADQEP_clean,0.0001686436,0.0008504974,0.0017022081,0.003431108,0.0057557201,0.0082356299,0.0165489086,0.0824824784,0.2408218053,0.0001965486,0.0009123738,0.0018490128,0.0092669028,0.0182717422,0.0924821928,0.2721252064,0.0001164732,0.0007291711,0.0014559157,0.0073972651,0.0149971451,0.0728710081,0.2178062043
LADQIT_clean,0.0001586848,0.0008535317,0.0016673922,0.0033636361,0.0057427054,0.0082047236,0.0164479161,0.0821470146,0.2419557948,0.0001971538,0.0009172459,0.0019799529,0.009253004,0.0188209746,0.0915731299,0.2715120341,0.0001358438,0.0007381245,0.001460621,0.007310318,0.0146651169,0.0737884149,0.2152438597
LADQOZ_clean,0.0001678991,0.0008212454,0.0016181577,0.0032618652,0.0055783856,0.0082805872,0.0162497095,0.0816573453,0.2430874298,0.0001897989,0.0009489946,0.0018444563,0.0091942981,0.0184579472,0.0932375142,0.2704111776,0.0001313993,0.0007591957,0.0014380919,0.0071904594,0.0145293524,0.0734826075,0.2156614825
LADQUF_clean,0.0001666173,0.0007815428,0.001565483,0.00326402,0.0055690918,0.00803239,0.0162182117,0.080544458,0.2372905372,0.0001965844,0.0009325771,0.001854366,0.0090129139,0.0182595727,0.0909886027,0.2665864052,0.0001678159,0.0007216085,0.0015031513,0.0071825221,0.0142391823,0.0707368151,0.2115667513
LADWAR_clean,5.86798e-05,0.0002997181,0.0006229081,0.0012674826,0.0022208029,0.0031316932,0.0063951901,0.0316771354,0.0937377433,7.49295e-05,0.0003890919,0.0006951293,0.0036995323,0.007192332,0.0356827055,0.1052064751,4.42355e-05,0.0002545798,0.0005822836,0.0028626688,0.0057451991,0.0280877401,0.0838551704
LAFFEG02_clean,0.0001752933,0.0009412146,0.0017860969,0.0035248173,0.0062616042,0.0091610506,0.0181847092,0.0903566064,0.2661837149,0.0002068777,0.001073869,0.0021824808,0.0102112308,0.0205614341,0.1007526065,0.3039207372,0.0001547635,0.0007738174,0.0017560916,0.0080761265,0.0160811892,0.081492449,0.2390637834
LAFFEG_clean,0.0001974024,0.0009191056,0.0018034683,0.0037301158,0.0063421444,0.0091105156,0.0177820083,0.0896759629,0.2650466771,0.000244779,0.0011007157,0.0020719355,0.0101322698,0.0204714186,0.101556429,0.2996063103,0.0001563427,0.0008006641,0.0015839568,0.0080303292,0.0160243373,0.0806902056,0.2393575182
LAFQOA_clean,0.0004032581,0.0018014543,0.0038547247,0.0074505894,0.0126665303,0.0184653464,0.036736988,0.1822568075,0.5408307303,0.0003627562,0.0020022028,0.0041840227,0.0206753412,0.0416271527,0.20489385,0.5986339913,0.0003292981,0.0016500123,0.0032788932,0.0164737093,0.0329615061,0.1635871907,0.4908584245
LAFQUG_clean,0.0003891705,0.0019300038,0.0037385018,0.0075104618,0.0128884103,0.0186555292,0.0371279194,0.1845513285,0.5431833627,0.00040678,0.002032139,0.0042245246,0.0213268935,0.0413700536,0.2077360271,0.6010412132,0.0003011228,0.0016341637,0.0034514665,0.0165899321,0.0336060147,0.1664434554,0.4923200149
LAFRAN_manual,0.0003381029,0.0018895019,0.0037420237,0.0074523504,0.0130486569,0.0184477368,0.0366947251,0.1858421065,0.5397741589,0.0003856486,0.0020920114,0.0040220151,0.0204904412,0.0418507936,0.2072781795,0.6039203703,0.0003292981,0.0017292552,0.0033352438,0.0170196045,0.0334721823,0.1668467135,0.4911824397
LAFRER_manual,0.0003240152,0.001958179,0.0038635295,0.007984158,0.0134765684,0.0193246911,0.0386458603,0.1926534702,0.5647638338,0.0004472819,0.0021765371,0.004395337,0.021751283,0.0433687345,0.2142022442,0.6295281394,0.0003645171,0.0017292552,0.0035342313,0.0174933003,0.035222569,0.1744205696,0.5156420679
LAFRIV_manual,0.0003821267,0.0019740276,0.0037525895,0.0074717208,0.0130873979,0.0187541426,0.0376016156,0.1885152322,0.5514034883,0.0004754571,0.0020884894,0.0042967237,0.0212423678,0.0421536774,0.2103175833,0.6100784207,0.0003574733,0.0017451037,0.0033158732,0.0166797403,0.0341360614,0.1691641268,0.5031269795
LAFROB_manual,0.0003204933,0.0018578047,0.0039374895,0.0078432818,0.013453676,0.0189795445,0.0381263794,0.1913714969,0.5613880881,0.0005106762,0.0021571666,0.0041523256,0.0217759363,0.0430658507,0.2148890156,0.6254374471,0.0003469076,0.001736299,0.0034549884,0.0172872689,0.0345833433,0.1728251467,0.5052577319
LAGBUS_clean,0.0001459248,0.000705303,0.0015530564,0.0029966693,0.0053801071,0.0075898249,0.0150945271,0.0758027033,0.2276078877,0.0001702456,0.0009155041,0.0015930119,0.0086147723,0.0172139105,0.0856856316,0.2559746195,0.0001355016,0.000635815,0.0014245036,0.0069262144,0.0134789315,0.0684439259,0.2033982745
LAGDII_ion_b,4.98398e-05,0.0003322655,0.0006655694,0.0012709156,0.0022022974,0.0032406272,0.006678537,0.0329067467,0.0973735264,8.5143e-05,0.0004018336,0.0007413674,0.0036653038,0.0075455424,0.036780755,0.1096725424,6.85298e-05,0.0003156522,0.000570043,0.0029488564,0.0060264659,0.0299682735,0.0878406209
LAGHIL_clean,0.0001252372,0.0005940304,0.0011643673,0.0023270422,0.0040414377,0.0058421452,0.0111105688,0.0572012358,0.1679650597,0.0001387763,0.0006228011,0.0013809937,0.0066121841,0.0129925112,0.0652299545,0.1928838738,8.96969e-05,0.0005009487,0.0010154365,0.0049654845,0.0097668077,0.0492402129,0.148373903
LAGMUD_clean,0.0002072481,0.0010251875,0.0018127305,0.0039100818,0.0065794379,0.0096052609,0.0188043154,0.0942122454,0.2741367989,0.0002100114,0.0011329564,0.0021747237,0.0110477069,0.0214101155,0.1076723219,0.3195517767,0.000179615,0.0009008385,0.0017049613,0.0083838776,0.0170413245,0.0833690223,0.2461389555
LAGNAK_clean,0.0002100115,0.0010694005,0.0022852563,0.0045373528,0.0077345009,0.0108874361,0.0221175225,0.1091866151,0.3263301728,0.0002321179,0.0012738852,0.0026721192,0.0125067337,0.024493968,0.1241775645,0.3663345923,0.0002404078,0.0009505781,0.0019923453,0.0099396202,0.0196001483,0.0982300962,0.2892217008
