name,N2_293_0.01,N2_293_5
PASNAA01_clean,0.0050694649,1.6264990127
PASNAA_clean,0.0047862473,1.5879775457
PASTOU_clean,0.0020075586,0.6283167877
PATNAB_clean,0.0012506509,0.5652472051
PATWOY_clean,0.0044831637,1.5351407749
PAVLOO_clean,0.0104646002,2.2663696535
PAVMAB_clean,0.0102345481,2.2469233192
PEBNEP_clean,0.0015390768,0.4766522926
PEDMER_clean,0.0054959568,1.3040863736
PEDMOB_clean,0.0019489564,0.6706837071
PEDRIA_clean,0.0022920642,1.1024260817
PEFJUF_clean,0.0025120227,1.1106333237
PEFRID01_clean,0.0048833743,1.5099482678
PEFRID_clean,0.003346166,1.394695665
PEFRUP01_clean,0.0044325531,1.424428458
PEFRUP_clean,0.0032628794,1.3124894822
PEFSUQ_clean,0.000775334,0.3379699557
PEGCEL_clean,0.0019992172,0.6971317642
PEGCIP_clean,0.0057784526,1.7255278371
PEHQID_neutral,0.0018923004,0.7338120781
PEHTON_clean,0.0011445727,0.4620973752
PEJFOA_clean,0.0336279424,2.5248692924
PEJFUG_clean,0.0183022547,2.0745930556
PEJMOI_clean,0.0014182858,0.5539148261
PEJMUO_clean,0.0019458186,0.9230387185
PEJNUP_clean,0.0033330206,1.4440337082
PEKCUF_clean,0.0036514611,1.569426288
PEKDAM_clean,0.0042560563,1.7229383443
PEKDEQ_clean,0.0045466019,1.8510155668
PEKVUY_clean,0.007195844,1.303236508
PEKZIP_clean,0.00202961,0.6691176748
PELGOE_clean,0.003732366,1.221469158
PELQII_clean,0.0036663531,1.4591332989
PELRIJ_clean,0.0032254152,1.4639027831
PELXIP_clean,0.0041615745,0.9670665669
PEMGEV_clean,0.0061040124,1.5053768523
PEMREG_clean,0.0025952241,1.1703570043
PENNAZ_clean,0.0034500163,1.3415255528
PENNIH_clean,0.0031770601,1.1743662318
PENNON_clean,0.0032399687,1.510128495
PENNUT_clean,0.0029137757,1.013545404
PENYIR_clean,0.0036270678,1.0904050135
PENYOX_clean,0.0209882968,1.6176163391
PENZIS_clean,0.002712412,1.0822503552
PEPBAO_clean,0.0026383815,0.8107002412
PEPFAT_clean,0.0041436338,1.6401409715
PEPKUR_clean,0.0040516019,1.1160909231
PEPLAY_clean,0.0036967927,1.4133559627
PEPLEC_clean,0.0033144902,1.353998096
PEPLIG_clean,0.0033162935,1.3368323549
PEPLOM_clean,0.0048959961,1.4206088896
PEQFAT_clean,0.0027877776,1.215163699
PEQRUZ_clean,0.0131267834,2.4645438087
PEQWAK_clean,0.0044842679,1.5341576701
PESTUD_clean,0.0039897721,1.0693114281
PETWOC_clean,0.0017743335,0.6402468791
PETXAP_clean,0.0031998359,1.3983212055
PEVQIS_clean_h,0.0023833815,1.1228334691
PEVQOY_clean_h,0.002435128,1.1693312239
PEWGEF_clean,0.001565229,0.6697777612
PEWLUA_clean,0.0035492169,1.5300425741
PEWXUL01_clean,0.003467928,1.2200038429
PEWXUL_clean,0.0040733722,1.3738838209
PEXFAA_clean,,36.0106939243
PEXTUI_clean,0.0041331308,1.461650036
PEYPAM_SL,0.0096575614,2.0439032837
PEYSIW_clean,0.0032173023,1.145960834
PEYVEV_clean,0.0068307453,2.2634397086
PEZCII_clean,0.0019604818,0.8205003339
PIBGAK_clean,0.0031987777,1.2849542865
PIBNUK01_clean,0.0021217489,1.0505074458
PIBNUK_clean,0.0021421363,1.0586755237
PIBPAS01_clean,0.0020660755,0.9463649447
PIBPAS_clean,0.0021697887,0.9573803751
PIBPIA_clean,0.0019074756,0.9366233137
PICTIG_clean,0.003098049,1.3096831234
PIDMEV01_clean,0.0042245498,1.6590353864
PIDMEV_clean,0.0041584034,1.6742997696
PIDNEX_clean,0.0031665047,1.470341265
PIHWAG_clean,0.0023421946,0.9803245025
PIJJOI_clean,0.0046844927,1.3362585188
PIJROR_clean,0.0026550415,1.0307036059
PILJAX_clean,0.0021140497,0.7897589216
PIQFIG_clean,0.0014715018,0.7146234468
PIQMOT_clean,0.0048636413,1.3545278045
PIQMUZ_clean,0.004323281,1.0538461249
PITPEP_clean,0.0022976009,0.9358519534
PITRIU_clean,0.0139516476,2.6403466864
PIVBEC_clean,0.0047894472,1.967958403
PIWSEV_clean,0.0033512121,1.4272415145
PIYZAZ_clean,0.0013024526,0.5819139106
PIYZED01_clean,0.0012854112,0.5796382027
PIYZED02_clean,0.0012955098,0.5821700732
PIYZED03_clean,0.0012291474,0.5876723831
PIYZED_clean,0.0011642276,0.5738863124
PIZHOX_clean,0.0037583538,1.4457489757
PIZNOB_clean_h,0.0024586698,0.9892655424
PIZPAP_clean_h,0.0045204599,1.4364906385
PIZPET_clean_h,0.0112669388,2.5511645897
PIZPIX02_clean,0.0043837171,1.3468136745
PIZPIX_clean_h,0.0038272379,1.2662465646
PIZPOD_clean_h,0.0028999037,0.9936747632
PIZQUM_clean,0.0054678247,1.5210494185
PIZRAT_clean,0.0043954832,1.297028712
PIZRUN_clean,0.0055441546,1.4909922071
PIZSAU_clean,0.0044257964,1.2769756096
POBGAQ01_clean,0.0033055307,1.4592820862
POBGAQ_clean,0.0035438255,1.5937865882
POBMOJ01_clean,0.0036858023,1.5231264647
POBNEA_clean,0.0016718559,0.7847569518
POBVIN_clean,0.0035429662,1.4405668209
POCPAZ_clean,0.003755828,1.4364558118
PODKOK_clean,0.0034576836,1.5302489162
PODKUQ_clean,0.0035801413,1.6298956108
PODXEN_clean,0.0030426215,0.828452325
POFGUO_clean,0.0054487939,1.9811055851
POFSIN01_clean,0.0012536726,0.5771423988
POFSIN02_clean,0.0012565579,0.5784826311
POFSIN03_clean,0.0013532162,0.5890111728
POFSIN04_clean,0.0011829822,0.5827904175
POFSIN_clean,0.0012551153,0.5838132643
POHCOG_clean,0.0028968837,1.0005370198
POHWIU_clean,0.0029376174,1.4467093011
POKGEC_clean,0.001635417,0.5780162505
POKSAL_clean,0.002407696,0.6293389905
POKSEP_clean,0.0144037792,1.326891233
POKSIT_clean,0.0029602741,0.7136958218
POKSOZ_clean,0.0041381311,0.8249575101
POKTIU_clean,0.0014597032,0.4570123488
POKVAO_clean,0.0028339627,0.7079143004
POLBEX_clean,0.0171514931,2.5240733857
POLBIB_clean,0.0069946421,2.4525358071
POLDOK_clean,0.0030715537,0.7917424417
POLDUQ_clean,0.0029800009,0.751405618
POMMAH_clean,0.0037752707,0.9967022253
POMSER_clean,0.0053955561,1.6949255957
POMSOB_clean,0.005999219,1.6551949406
PONPOX_clean,0.0550189547,2.2727702048
PONSOC_clean,0.0042286321,1.7449007734
PORGAE_clean,0.0195361019,1.5806503998
PORLAL_clean,0.0020534435,0.8159756985
PORLEP_clean,0.0015923715,0.4951628449
PORVID_clean,0.0032254444,1.2377145181
PORVUO_clean,0.0074639977,2.1632090082
POSGAH_clean,0.0053093213,1.7377958452
POTREX_clean,0.003502869,1.6091770171
POYPAW_clean,0.0055932008,1.9243084392
POZHUI_ion_b,0.0204920099,10.7319182409
PUBROU_clean,0.0090983295,2.7255502986
PUBRUA_clean,0.0094076648,1.8993912304
PUBSAH_clean,0.0050013137,1.7632064517
PUBSEL_clean,0.0068596622,2.0253953182
PUBSIP_clean,0.0049015016,1.6632288487
PUBSOV_clean,0.0143158572,2.8716917837
PUDSIR01_clean,0.0046925095,1.7245256282
PUDSIR_clean,0.0047002529,1.7271842007
PUDSOX_clean,0.0042578222,1.5627921703
PUDSUD_clean,0.0054277364,1.8968552896
PUFRIR_clean,0.0034241738,1.2985714697
PUGGOP_clean,0.0069480585,1.9628540859
PUGPEO_clean,0.0036203081,1.3871135779
PUGSER_clean,0.0032296006,1.4526997363
PUGSOB_clean,0.0045586005,1.7475147326
PUGSUH_clean,0.0039185129,1.6125337844
PUJJEL_clean,0.0019696997,0.8250443283
PUJQEQ_clean,0.0027776423,1.2178767867
PUKSUL_clean,0.0006671367,0.3221914465
PUKVAU_clean,0.0018481912,0.7330753842
PULMIU_clean,0.0044410794,1.5922366297
PUMDIM_clean,0.0064734914,1.9744041692
PUMGIP_clean,0.0067636133,1.6021632882
PUMNIV_clean,0.0021503228,0.8278456419
PUPHUE_clean,0.0029502303,1.0940854871
PUPJER_clean,0.0077655032,2.3589859505
PUQDOW_clean,0.0025964815,0.748319579
PUQXUV_clean,0.0088542499,1.0203271297
PUQYAC_clean,0.0088919713,1.0282143391
PURJES_clean,0.0096970255,2.3579432829
PURJIW_clean,0.0035438985,1.4104099314
PUSSEC_clean,0.0013471725,0.4525054679
PUTYEI_clean,0.0051374934,1.8588288633
PUVJOG_clean,0.0030448271,1.0405067914
PUWCIT_clean,0.002647051,1.2439128222
PUWCUF_clean,0.0050196217,1.6553078803
PUWDAM_clean,0.0078605456,2.5324434924
PUWDIU_clean,0.0038609852,1.5699494308
PUWDOA_clean,0.0040968651,1.7151608539
PUWVAG_clean,0.0088757849,2.0908691254
PUYHOI_clean,0.0006478882,0.2703496293
PUYZUF_clean,0.0061386488,1.6977699616
PUZJOL_clean,0.0075648413,1.8823797704
PUZKOM_clean,0.005219934,1.3681059248
PUZKUS_clean,0.0108016058,2.4066545638
PUZLAZ_clean,0.0060105382,2.2139960049
PUZLUS_clean,0.0034602714,1.6116183103
PUZMAZ_manual,0.0032683276,1.4996710473
PUZTOV_clean,0.0041634743,1.6236100787
PYDCUT_clean,0.0039315295,1.2249902365
QADBII_clean,0.0030113308,0.8358981252
QADWEA_clean,0.0072627006,1.5037083381
QADWIE_clean,0.0050108026,1.2684942127
QADWOK_clean,0.006185539,1.4030526489
QADWUQ_clean,0.0059467274,1.3437529869
QADXAX_clean,0.0054289951,1.3080729046
QAGDIO_clean,0.0033907099,1.5138094578
QAGQEW_clean,0.0047550593,1.7294858834
QAGTOH_clean,0.004272238,1.2708131407
QAHDUA_clean,0.0031602293,1.4177150075
QAHQOH_clean,0.0132446649,3.2878592707
QALGUH_SL,0.0032762277,1.3938177065
QALHAO_clean,0.0021926451,0.9095274338
QALHES_clean,0.0022066387,0.9223802717
QALHIX_clean,0.0031611937,1.4742775482
QALWUV_clean,0.001468163,0.645755734
QAMHAQ_clean,0.0117132294,2.3552211721
QAMLEY_clean,0.0039585408,1.6386317564
QAMVEH01_clean,0.0061628931,2.1500207403
QAPQEE_clean,0.0022278439,0.8752627524
QAQMON_clean,0.0038048902,1.6132894934
QAQNOO_clean,0.0018326873,0.8437747937
QAQRUW_clean,0.0068159565,2.4423060985
QAQSAD_clean,0.0045217286,1.2308816377
QARLON_clean,0.0021367359,0.8541022246
QARLUT_clean,0.0022209863,0.9018644671
QARMAA_clean,0.0018148249,0.7214729893
QASSUZ_clean,0.0002739576,0.1234118701
QATHOK_clean,0.0015515749,0.6686807557
QATKII_clean,0.0060319193,1.8070768855
QATKOO_clean,0.0056969808,1.7831601524
QATVUE_clean,0.0084872175,2.4388085134
QATXIU_clean,0.0019640231,0.806617611
QAVBUL_clean,0.0019513079,0.8439652048
QAVPIO_clean,0.0032900089,1.0432307209
QAVPOU_clean,0.0266170132,2.654616028
QAVWAN_clean,0.0049086075,1.5828110525
QAWDID_clean,0.0037918206,1.7516403145
QAWPIO_clean,0.005893112,1.7348507634
QEBGAH_clean,0.0072780403,1.9031374162
QEBGEL_clean,0.0047450975,1.6459602483
QEBKUF_SL,0.0040221915,1.783354941
QEFNAQ_clean,0.0038799957,1.2498348817
QEFWUV_clean,0.0037625676,1.67282489
QEPZOB_clean,0.0022453218,0.9262557626
QEQZUH_clean,0.0101592609,1.2388343641
QESLOQ_clean,0.0051540863,1.4625146242
QESYOD_clean,0.0007749226,0.3779969632
QETCUO_clean,0.0035664987,1.3465373713
QETQIP_clean,0.0020555409,0.8170897199
QEVKOS_clean,0.001886071,0.5898963716
QEWDON_clean,0.0097928618,1.9149168228
QIGBIR_clean,0.0010091162,0.4409075602
QIHXIQ_clean,0.0018403849,0.8944391258
QIJLAW_clean,0.0017411687,0.8224511053
QIKYOA_clean,0.0041028719,1.4796753036
QILBUK_clean,0.0034909679,1.4103566772
QIPROY_clean,0.0035731746,1.4633257157
QIQTAN_clean,0.0028520477,0.9063210807
QIQZIB_clean,0.0030846613,1.3075544788
QIRWAR_clean,0.0042877245,1.4993818218
QIRYAS_clean,0.0032578098,1.1680722895
QISNAJ_clean,0.0029195653,1.2782101834
QISNEN_clean,0.0026965438,1.1920310849
QISNIR_clean,0.0023989235,1.0320198619
QITDOO_clean,0.0026145424,0.7941078441
QITHAC_clean,0.004681128,1.5348065891
QITHEG_clean,0.0032629508,0.9502935509
QITXAU_clean,0.0037675301,1.3004040099
QITYOI_clean,0.0020847182,0.8032835456
QIVJAG_clean,0.0020861895,0.9866496852
QIVYUR_clean,0.0031258801,0.9811408145
QIWCOQ_clean,0.0043408663,1.7125042608
QIWDOR_clean,0.0036559904,0.9042870385
QIWPET_clean,0.0059238504,2.0598394805
QIWQES_clean,0.0043960861,1.9061878661
QIXNES_clean,0.0090907912,2.0116830704
QIXNIW_clean,0.0040474687,1.1780169248
QIXSOG01_clean,0.0017458639,0.8698975814
QIXSOG_clean,0.0018366053,0.866358668
QIYDAF01_clean,0.0031572001,1.4881817798
QIYDAF_clean,0.003089805,1.3434819594
QIYDEJ_clean,0.0034228038,1.4987060562
QIYDIN01_clean,0.0027269085,1.3173611832
QIYDIN_clean,0.0033386484,1.7707174913
QIYDOT_clean,0.003417935,1.7111779422
QIZLIW_clean,0.0023425346,0.9018845384
QOBPEE_clean,0.0075110348,1.7253060912
QOCBUH_clean,0.0063248327,1.6363290955
QOCRUW_clean,0.0041309537,1.3645756844
QOCSAD_clean,0.0047915624,1.4710240459
QOCSEH_clean,0.0051228327,1.4554987506
QODHUO01_clean,0.0020637646,0.752727478
QODHUO03_clean,0.002164164,0.7697172811
QODHUO04_clean,0.0020265797,0.7452282035
QODHUO05_clean,0.0020433129,0.7477809502
QODHUO06_clean,0.0020897941,0.763817889
QODHUO07_clean,0.0022004193,0.7652067468
QODHUO08_clean,0.0021176828,0.7550719891
QODHUO09_clean,0.0022487598,0.7733112064
QODHUO10_clean,0.0020767794,0.7730490525
QODHUO11_clean,0.0021427827,0.7633846843
QODHUO12_clean,0.0022190118,0.7708579294
QODHUO13_clean,0.0021223309,0.7587030993
QODHUO_clean,0.0021294581,0.766008289
QODPOQ_clean,0.0020758498,0.7666216341
QODQEH_clean,0.0020368056,0.7481165444
QODSUZ_clean,0.0021474308,0.7501394056
QOFBIY01_clean,0.0021911231,0.7814072993
QOFBIY02_clean,0.0021846157,0.781536517
QOFBIY_clean,0.0021427827,0.7799403531
QOFCAR_clean,0.002171601,0.7738271475
QOFCEV_clean,0.0022255192,0.7784111221
QOFCIZ_clean,0.0021855454,0.773383717
QOFCOF_clean,0.0022115748,0.7668521808
QOFDAS_clean,0.0021520789,0.7750635471
QOFDEW_clean,0.0021381345,0.7734831867
QOFDIA01_clean,0.0021223309,0.7660294638
QOFDIA02_clean,0.0021195421,0.7672547078
QOFDIA03_clean,0.0021409234,0.7633196107
QOFDIA05_clean,0.00210002,0.7708532812
QOFDIA06_clean,0.0021362753,0.7590972597
QOFDIA07_clean,0.0021195421,0.7661809925
QOFDIA08_clean,0.0020944422,0.7614417708
QOFDIA_clean,0.0020237908,0.7706952452
QOFDOG_clean,0.002228308,0.7659272052
QOFKUT_clean,0.0083252279,1.9424450196
QOFLAA_clean,0.0019829319,0.9713456617
QOFPAE_clean,0.0009040875,0.3773822106
QOGPIM_clean,0.0017661969,0.7028631253
QOHTUD_clean,0.0012750502,0.5243206764
QOHYET_clean,0.0058274582,1.5495967508
QOJKAB_clean,0.0024479026,1.0184201599
QOJTUE_clean,0.0061957171,1.7746084522
QOJVAM_clean,0.0059031228,1.7258376174
QOKCID_clean,0.0045997352,0.7807866169
QOLVET_clean,0.0066506636,1.5419268378
QOMDUS_clean,0.0035075526,1.1016196265
QOMFEE_clean,0.0058489405,2.0924808724
QOMRUH_clean,0.0037874507,1.477767725
QOMSAO_clean,0.0032855286,1.3689209506
QOMSES_clean,0.0037025846,1.4188294638
QOMTET_clean,0.0063664135,1.7962573441
QONKUB_clean,0.0034698092,1.3914056051
QONLAI_clean,0.0035571,1.4098870066
QONLEM_clean,0.0035716484,1.4122753798
QONLIQ_clean,0.0034479865,1.4133907622
QONQAM_clean,0.0027002924,1.1688511267
QONQEQ_manual,0.0038542404,1.4816340855
QOPCEE_clean,0.0029547086,0.6729492898
QOPDAA_clean,0.0148114569,1.8681870334
QOPPES_clean,0.0030068571,1.2553575688
QOPZIF_clean,0.0051412463,1.8003771146
QOQWOK01_clean,0.0036050557,1.4619839617
QOQWOK_clean,0.0036881428,1.4481361164
QOSJEP_clean,0.0035211887,1.224246982
QOSJIT_clean,0.0035517425,1.4240102662
QOSJOZ_clean,0.0031282829,1.2887954343
QOSJUF_clean,0.0038514856,1.2825480835
QOSKAM_clean,0.002995724,1.2064375449
QOSXOM_clean,0.0040802518,1.0449759776
QOTHOY_clean,0.0077079345,1.6550156152
QOTZEG_clean,0.0044888458,1.4682566452
QOVDAH_clean,0.0010255497,0.4808000228
QOVDEL_clean,0.0008620241,0.4145107427
QOVSOL_clean,0.0056303614,1.5898180095
QOWLEU_clean_h,0.0007213712,0.3289691746
QOWQUO_manual,0.0041349731,1.6778260674
QOWRAV02_clean,0.0041143645,1.6823459801
QOWRAV03_clean,0.0040466505,1.6738618514
QOWRAV04_clean,0.0040238338,1.6874672231
QOWRAV05_clean,0.0040488585,1.6850560142
QOWRAV06_clean,0.0040709392,1.6881701244
QOWRAV07_clean,0.0041599979,1.6895869673
QOWRAV08_clean,0.0040746193,1.6932847432
QOWRAV09_clean,0.0040819795,1.7080302134
QOWRAV10_clean,0.0040849236,1.7115152788
QOWRAV11_clean,0.0040878677,1.6957563059
QOWRAV12_clean,0.0040959639,1.7040763017
QOXFIU_clean,0.0006251332,0.2577376442
QOYLOG_clean,0.0089873038,1.6927760737
QOZDOY_clean,0.0168411009,2.7349809613
QOZGAP_clean,0.0069621248,2.1463116584
QOZPEC_clean,0.0042968745,1.5948003249
QOZPOM_clean,0.0052283412,1.7751226122
QOZWAF_clean,0.0003668022,0.1616618711
QUBWIU_clean,0.0021865925,0.9402588281
QUBZAP_clean,0.0007711148,0.3532767283
QUDGED_clean,0.0037221586,1.5646464053
QUDJIJ_clean,0.0066323572,2.1552981325
QUDJOP_clean,0.0083635905,2.4494401092
QUFTAM_clean,0.0041921508,1.0063058982
QUJJUC_clean,0.0029899806,1.2878832911
QUJWEZ_clean,0.0100021308,2.6220780301
QULMIU_clean,0.0016933703,0.693417555
QUMFUB_clean,0.0039804973,1.3146167265
QUNVIG_clean,0.0021540748,0.9982168935
QUNWAZ_clean,0.0058634613,1.6835002684
QUPDEL01_clean,0.0061041206,1.639999875
QUPDEL_clean,0.0074337964,1.7627487758
QUPHUF_clean,0.0055592059,1.0532654612
QUQBAH_clean,0.0036239068,1.5805466988
QUQFIS_clean,0.0069082783,2.5497052041
QUQFOY_clean,0.0051832356,2.0766925451
QUQGAL_clean,0.005133159,1.7181176549
QUQMOG_clean,0.012222159,2.0927488016
QUQPOI_SL,0.0069810594,2.6279984336
QUQQOJ_clean,0.0041518717,0.891830146
QUQWOQ_clean,0.0035134122,1.5556007455
QUQWUW_clean,0.0044472461,1.8142549847
QUQYUY_clean,0.0019804977,0.6661914546
QUQZOS_clean,0.0627588439,1.6807775595
QURSEC_clean,0.0041333118,1.390054514
QUSBIP_clean,0.0028287623,1.373275151
QUSCAJ_clean,0.002785102,1.0072650138
QUSCEN_clean,0.012268049,2.3953828151
QUSHUJ_clean,0.0033371035,1.2970453982
QUSQIG_clean,0.0013479476,0.5189578031
QUSRIH_clean,0.0019812693,0.7373931974
QUSRUT_clean,0.0007093824,0.2977996045
QUSSII_clean,0.0066187385,1.5777802212
QUSSOO_clean,0.0040482184,0.6427590107
QUTDAM_clean,0.0049438005,1.8348237094
QUTTII01_clean,0.0052832764,1.5280932237
QUTTII_clean,0.0050593091,1.525264818
QUWYEO_clean,0.0127463271,1.2138756573
QUXQUX_clean,0.0125093691,1.2230413969
QUXRAE_clean,0.012888502,1.218528102
QUXREI_clean,0.0126122189,1.2157118302
QUXRIM_clean,0.0110170374,1.2567035585
QUXROS_clean,0.0127191022,1.2137415491
QUZVEO_clean,0.0017287655,0.7298923482
RABHAZ_clean,0.0012021792,0.5393395701
RABHIH_clean,0.001761351,0.789658226
RACHUA_clean,0.0023591689,1.0809093613
RACZEC_clean,0.0031739697,0.9021345473
RAFNIV_clean,0.002971737,0.8491529666
RAFNUH01_clean,0.0018207689,0.6940831705
RAFNUH_clean,0.0033506183,0.9249110766
RAGMOE_clean,0.0105083659,1.7434027819
RAHBUZ_clean,0.0037453902,1.4073556913
RAHNOF_clean,0.0033967523,1.5224885134
RAHPAT_clean,0.0048114619,2.0335026
RAJFAM_clean,0.0046274581,1.2684068503
RAJFEQ_clean,0.0041962395,1.2443198365
RAKCUC_clean,0.0021935223,0.9161023208
RAKDAJ_clean,0.0021322985,0.922268146
RAKDEN_clean,0.0020144592,0.8969754914
RAKMOF_clean,0.0009138323,0.4428168047
RANCEQ_clean,0.0024350523,1.2059512837
RANPAA_clean,0.0046687946,1.6593658208
RANVUA_clean,0.013057872,3.3777073565
RANWAH_clean,0.0055805682,1.9870440697
RAPBOZ_clean,0.0021912031,0.7385735395
RAPYUE_clean,0.0028021611,1.2741838701
RASGAT_clean,0.0007672401,0.3634060434
RASKIH_clean,0.0151559586,2.5106608804
RASKON_clean,0.0100154278,2.5407902564
RATRUB_clean,0.0074904333,1.4764265303
RATSAI_clean,0.0072991618,1.4572301413
RAVJOP_clean,0.0050054664,1.7087908882
RAVVUH_clean,0.0036961019,1.6707373841
RAVWAO_clean,0.0041474196,1.634288226
RAVWES_clean,0.0042907477,1.7740866364
RAVWIW_clean,0.0038389283,1.5792252685
RAVWOC_clean,0.0029610019,1.3413923948
RAVWUI_clean,0.0032411564,1.4197773343
RAVXAP_clean,0.003391788,1.5240592692
RAVXET_clean,0.0025120335,1.1610994335
RAVXIX_clean,0.0031911472,1.448876283
RAVXOD_clean,0.0036306595,1.6662693548
RAWZIA_clean,0.0057730704,1.5891580979
RAXBOJ_clean,0.001439946,0.5534277987
RAXQEO_clean,0.0020085489,0.8616736667
RAXYOF_clean,0.0018255318,0.6139737736
RAYFAA_clean,0.0018742616,0.8204757073
RAYFEE_clean,0.0026860819,1.0915517349
RAYKIN_clean,0.0025409347,1.0318215134
RAYLAG_clean,0.0027828215,1.0673465288
RAYLOU_clean,0.0029928845,1.1085195902
RAYMAG_clean,0.0048233327,1.9241964631
RAYMIP_clean,0.0034045069,1.6419744632
RAYMOV_clean,0.0033543414,1.5697147665
RAZGOQ_clean,0.001882716,0.7150787056
RAZXIA01_clean,0.0004043379,0.1821743323
RAZXIA02_clean,0.0012608524,0.5229323562
RAZXIA_clean,0.001212764,0.50829474
RAZYIC_clean,0.0031461897,1.2113144942
RAZYOI_clean,0.0040619114,1.5720064678
REDYEG_clean,0.0028144986,0.8419035215
REFJET_clean,0.0038907899,1.1838824531
REFTON_SL,0.0014727779,0.5073840397
REFTUT_clean,0.0015651331,0.5272390978
REGJIW01_clean,0.0050299457,1.1827522068
REGJIW02_clean,0.0035784471,0.9975436186
REGJIW_clean,0.0056323416,1.2554349219
REGQUR_clean,0.0050623827,1.8680715418
REGRAY_clean,0.0036335442,1.5941149081
REGREC_clean,0.0036538938,1.6056133212
REGRIG_clean,0.0032318532,1.4251636357
REHHET_clean,0.0071729952,1.9848307246
REHHIX_clean,0.004373444,1.5518403389
REHHOD_clean,0.0032845841,1.3951504035
REHHUJ_clean,0.0051204185,1.7180024086
REHJAR_clean,0.0087156982,2.2124582661
REHVAD_clean,0.0059517111,1.4000493347
REHVEH_clean,0.0058258646,1.3358950634
REJLAU_clean,0.0003289288,0.1487354108
REJLEY_clean,0.0058874046,1.6934082825
REJLIC_clean,0.0060156891,1.8099384522
REJLOI_clean,0.0224028226,2.6462819934
REJVOS_clean,0.0028444256,1.0047584066
RESDUQ_clean,0.0031386524,1.3333109694
RESQAJ_clean,0.0036665894,0.775922091
RESSAK_clean,0.0024833228,0.9251161577
RESZIA_clean,0.0059837729,1.984978099
RETBEZ_clean,0.0042733372,1.1035063827
RETVIW_clean,0.0035714748,0.7501237518
REWLEM_clean_h,0.0048716456,1.8526475832
REWNEO01_clean,0.0034282952,1.5595507504
REWNEO_clean,0.0034119544,1.5389875158
REWSUJ_clean,0.0028550758,1.0717985549
REXCEE_clean,0.0026188273,1.0469604172
REXCII_clean,0.001581943,0.6861741839
REXCOO_clean,0.0014535706,0.663989458
REXCUU_clean,0.0015542935,0.7030778667
REXDAB_clean,0.0015523186,0.7004886941
REXDEF_clean,0.0015207192,0.6822361136
REXDIJ_clean,0.0014950447,0.6476190144
REXDOP_clean,0.0014752951,0.6710479651
REXDUV_clean,0.0014713452,0.6885678354
REXFAD_clean,0.0013962967,0.6535478444
REXFEH_clean,0.0015700932,0.6701098591
REXFIL_clean,0.0016668663,0.6829984482
REXFOR_clean,0.0014140714,0.6633890702
REXFUX_clean,0.0016076175,0.6769076715
REXGAE_clean,0.0060673015,2.3622751341
REYJEM_clean,0.0072554496,2.1123040513
REYMOZ_clean,0.0044295285,1.4944036873
REYPES_clean,0.0010072896,0.3888591176
REYPIW_clean,0.0071721403,1.8817465301
REZVAU_clean,0.0041637551,1.3221545966
REZXEA_clean,0.0021879786,1.0423689587
REZXIE01_clean,0.0021114376,0.9838889557
REZXIE_clean,0.0021346011,0.9756089129
REZXOK_clean,0.0024058869,1.1284112285
REZXUQ_clean,0.0025800826,1.2359531137
RIBDAJ_clean,0.0043237828,1.6552172189
RIBDEN_clean,0.004139781,1.6546725482
RIBTAZ_clean,0.0039592121,1.7255024204
RICBEM_clean,0.0032457791,1.4798655583
RIFDUG01_clean,0.0053801653,1.6497987605
RIFGAQ_clean,0.0044585894,1.5170931541
RIFQUT_clean,0.0019479316,0.7253647372
RIFSOQ_clean,0.0053673828,1.8531804711
RIGTIL_clean,0.0057883729,1.9449659091
RIGVOU_clean,0.0030777445,0.6726835881
RIGWIP_clean,0.002743279,0.6387256143
RINSEM_clean,0.0034341899,1.3566367574
RIPKIM01_clean,0.0011555976,0.4565842759
RIPKIM_clean,0.0012155422,0.476858853
RIPNIP_clean,0.0038109862,1.1797207829
RIPTEQ_clean,0.0016103682,0.6319486992
RIRDED_clean,0.0037404747,1.2669129149
RIRDIH_clean,0.0034555228,1.1277893058
RITGEI_clean,0.0011068369,0.4665080012
RITGIM_clean,0.0012554391,0.5240678031
RITGUY_clean,0.0012141452,0.4684954973
RIVDEF_clean,0.0009769077,0.4111519246
