name,O2_293_0.01,O2_293_5
HAMLIT_clean,0.0058684374,2.0675869593
HAMREU_clean,0.0015044376,0.5687646712
HAMRIY_clean,0.0014781287,0.5447674712
HANWAW_clean,0.0047614623,1.880580434
HAPBAE_clean,0.0024416316,1.0005884166
HAPGIR_clean,0.0034632127,1.3084711797
HAPHUD_clean,0.0033235036,1.4187507973
HAPNEU_clean,0.0026760702,1.0896785845
HAPNOE_clean,0.0019921697,0.8071678589
HAPNUK_clean,0.0019808693,0.8038983241
HAPPAS_clean,0.0020943979,0.8174277391
HAPVAX_clean,0.0016608069,0.6023458745
HAPVEB_clean,0.0016229698,0.5899326506
HAQJIV_clean,0.0045259206,1.8118920116
HAQKES_clean,0.0014547443,0.6543591481
HAQRID_clean,0.003872481,1.7095479928
HASMIZ_clean,0.0025734689,1.2782504396
HASNIB_clean,0.0015339059,0.6718746139
HASNOH_clean,0.0018230697,0.7317262587
HASNUN_clean,0.0014830933,0.6351116843
HASTAY_clean,0.0046959155,1.6823896211
HATZOS02_clean,0.0017856714,0.7311408899
HATZOS_clean,0.0017642719,0.7345148815
HAVVUX_clean,0.0009414348,0.4240081369
HAVZIP_clean,0.0028217925,1.4068141589
HAWGIY_clean,0.0026210276,0.7729560301
HAWREE_clean,0.0039355553,1.4091613132
HAWVAE_clean,0.005449059,1.6095297522
HAWVEI_clean,0.0053503531,1.5907188957
HAWVIM_clean,0.0056754728,1.6235435612
HAWVOS_clean,0.00569463,1.6194490451
HAWVUY_clean,0.0058397741,1.6188485309
HAWWAF_clean,0.0059626235,1.64840229
HAWWEK_clean,0.002833219,1.3556731957
HAWWIN_clean,0.002715973,1.1752561459
HAWWOT_clean,0.0025934087,1.1479908021
HAWWUZ_clean,0.0026586025,1.157355237
HAWZEM_clean,0.0120739172,2.4896143502
HAXMUP_clean,0.00064191,0.3388528341
HAXNOJ_clean,0.0010569344,0.4805051904
HAYLIE_clean,0.0026623649,1.2244046067
HAZSIL_clean,0.002250299,1.0438079328
HAZWIP_clean,0.0028048352,1.3470270635
HEBJAB_clean,0.0014096265,0.5566884691
HEBKEG_clean,0.0035562311,1.1943835276
HEBNIN_clean,0.0011068342,0.4953401817
HEBNOT_clean,0.0011732221,0.4947607333
HEDBEZ_clean,0.0021302935,0.8173013885
HEDBID_clean,0.0018794099,0.7564682804
HEDBOJ_clean,0.0010569485,0.4564452262
HEDBUP_clean,0.0009343683,0.4125392781
HEDCAW_clean,0.0031788983,1.3502366356
HEDCIE_clean,0.0032442948,1.3124653176
HEFDON_clean,0.0030701217,1.1755223458
HEFFEF_clean,0.0029123211,1.0262663785
HEFVAR_clean,0.0009920544,0.3263174782
HEGCEB_clean,0.0011063292,0.5306007882
HEGJUZ_clean,0.0050906545,1.6670903251
HEGNAJ_clean,0.0012534299,0.4459880825
HEGNEN_clean,0.0015514061,0.5118432553
HEGNIR_clean,0.0015457052,0.495816396
HEGNOX_clean,0.0017587087,0.5336680456
HEGNUD_clean,0.0015483398,0.5126135777
HEGPAL_clean,0.0015016271,0.4900799422
HEHCOO_clean,0.001291248,0.6150388603
HEKTAU_clean,0.0061140325,2.1032966735
HELDOT_clean,0.0028238872,1.3257593359
HEMTEZ_clean,0.0015366509,0.679788073
HETZOW_clean,0.0030683367,1.1224926221
HEWFUL_ion_b,0.0007434526,0.2781738994
HEXVEM_clean,0.0030670477,1.6893925098
HEZPIL01_clean,0.0033452155,1.3111268194
HGCNCO_clean,0.0013786916,0.6224109608
HIBGEF_clean,0.0025994608,0.9273353698
HIBGIJ_clean,0.0012422492,0.5232439946
HICGEG_clean,0.0036395639,1.4449969295
HICVOG_clean,0.0135062656,2.9451688935
HICVUM_clean,0.0055374203,1.7659629374
HICZAW_clean,0.0061609377,1.3699492423
HICZEA_clean,0.0063818914,1.4825472894
HICZIE_clean,0.0066621299,1.3537915411
HIDCUU_clean,0.0057872403,1.2154994878
HIDDAB_clean,0.0067667621,1.4970437387
HIFGEK_clean,0.0021323367,0.8163636836
HIFGIO_SL,0.0033869716,1.447265221
HIFTOG01_clean,0.0023701913,1.160115279
HIFTOG02_clean,0.0049838953,1.7376079169
HIFTOG_clean,0.0049859246,1.7456032539
HIFTUM_clean,0.0009900227,0.448791688
HIFVOI_clean,0.0032632409,1.2989284344
HIFWAV_clean,0.0034024882,1.1435941226
HIGRIA_clean,0.00313655,1.3940300382
HIHFOV_clean,0.0073732457,1.8801423415
HIHFUB_clean,0.0028676995,1.2979511881
HIHGAI_clean,0.002960381,1.2039229272
HIHGEM_manual,0.0049100787,2.5695523927
HIHGIQ_clean,0.0057337994,2.0733394545
HIHGUC_clean,0.0031939292,1.4229728436
HIJSOK_clean,0.0030094082,1.1347927259
HILJUJ_clean,0.0004723989,0.2023329861
HIMSAY_clean,0.0133913366,2.9875357551
HIQKID_clean,0.0019755025,0.6175070967
HIQNAY_clean,0.0048389166,1.4761361104
HIQWOV_clean,0.0033548092,1.3904113352
HISGAT_clean,0.0032985642,1.0547094714
HISGIB_clean,0.0026444711,0.8929823691
HISJIE_clean,0.0012804066,0.5154489
HISSIN_clean,0.0040875732,1.6147932904
HIWKEE_clean,0.001643398,0.7218274793
HIWKII_clean,0.000989644,0.4572739343
HIWLIK_clean,0.0046337038,1.4654572533
HIWLOQ_clean,0.0039704006,1.3724091449
HIWLUW_clean,0.0050111004,1.648596524
HIWMAD_clean,0.0044008382,1.5458608203
HIYBUN_clean,0.0011881829,0.5717178584
HIYGIH_clean,0.0041300545,1.6910321342
HIYYEU_clean,0.0008392797,0.3982034973
HIZQEN01_clean,0.0041059914,1.3693989938
HIZQEN_clean,0.0042849222,1.3598949421
HIZQUD_clean,0.0036185183,1.3027904792
HIZSEQ_clean,0.0039266467,1.7529470542
HIZTUG_clean,0.0111541197,2.6792362086
HOBGAH_clean,0.0014210299,0.5078672377
HOBGEL_clean,0.0063965632,1.818841138
HOBGIP_clean,0.0040986094,1.1351939528
HOBGOV_clean,0.0040985632,1.1609703202
HOCDOU_clean,0.0019561248,0.8065077009
HOFJIX_clean,0.0022997392,0.9825676917
HOFSOL_clean,0.0028712436,1.4046465237
HOFSUS_clean,0.0042112945,1.5018638746
HOGJET_clean,0.003326201,1.4584961818
HOGJIX_clean,0.0036508604,1.6600483802
HOGJOD_clean,0.0042344619,1.3609714918
HOGJUK_clean,0.0012124468,0.5443708803
HOGLEV01_clean,0.005189016,1.8822152342
HOGLEV_clean,0.0041213447,1.7166147444
HOGSIG_clean,0.00215977,0.8649700426
HOGTOM_clean,0.0008522754,0.3840246644
HOHMEX_manual,0.0030155133,1.464489181
HOJJUN_clean,0.0085652419,2.0153008337
HOJLID_clean,0.0056138768,2.3525129503
HOJLUP_clean,0.0042126564,1.7421970855
HOKGUJ_clean,0.0021620064,0.9568372177
HOKLIE_clean,0.0053296188,1.6036551134
HOMRIL_clean,0.0022205726,0.9847367373
HOMXIR_manual,0.0028504009,1.3922353142
HOMZEP_clean,0.0087618851,2.8235202119
HOQMIL01_clean,0.0051694008,1.6199452987
HOQMIL02_clean,0.005265267,1.624817883
HOQMIL03_clean,0.0054920274,1.6630611247
HOQMIL04_clean,0.0048949121,1.5812614412
HOQMIL_clean,0.0053279487,1.6604395527
HOQMUX_clean,0.0059897943,1.5634616678
HOQNEI_clean,0.0052634234,1.5791468539
HOQNOS_clean,0.0058178086,1.72155998
HOVGEG_clean,0.0032763859,0.8271617337
HOVGIK_clean,0.0060706819,1.9132196732
HOVQAM_clean,0.0057758285,2.4905372444
HOVQUG_clean,0.0081649075,2.0118783664
HOWPEQ_clean,0.001801696,0.828242223
HOWPOZ_clean,0.0027169807,1.1751361033
HOWPUF_clean,0.0033289364,1.4421786505
HOWQAM_clean,0.0042152108,1.7644636061
HOWSAP_clean,0.0031024388,1.2409859334
HOWSET_clean,0.0050236105,1.7519676038
HOWSIX_clean,0.0048289499,1.7166397715
HOXGEH_clean,0.0005836472,0.2555177886
HOXKUB_clean,0.0048829829,1.4742789608
HOXSUK_clean,0.0044754523,1.5248169694
HOYREU_clean,0.0034354258,1.335614169
HOYRIY_clean,0.0042210021,1.6359765182
HOYROE_clean,0.0030068479,1.1003672487
HOYTUL_clean,0.0012577982,0.5230922752
HOZBUV_clean,0.0010180289,0.4375017942
HOZFEJ_clean,0.0011022384,0.5032828864
HOZFIN_clean,0.0025231212,1.1036971733
HOZTOG_clean,0.001198161,0.5665320831
HOZXEB_clean,0.0024293743,0.7417384387
HUBQEC_clean,0.0005554732,0.2603720057
HUCBEN_manual,0.0067638748,2.2384469029
HUCSEF_clean,0.0067652525,2.2507853521
HUCWOT_clean,0.0029782577,1.2173271596
HUCWUZ_clean,0.003104977,1.2274271383
HUCXAG_clean,0.0031077476,1.2187103358
HUCXEK_clean,0.003094307,1.1996097823
HUCXIO_clean,0.0030277003,1.1923896904
HUCXOU_clean,0.0030574196,1.2153256868
HUCXUA_clean,0.0029214769,1.2155881407
HUDMAW_clean,0.0020633023,0.6101184794
HUDWUA_clean,0.0049175058,1.7329425431
HUFHEX_clean,0.0019143058,0.8292961117
HUFHIB_clean,0.0019886959,0.8895488037
HUFHOH_clean,0.0017432085,0.7975563267
HUFHUN_clean,0.0017208915,0.8259188002
HUFJAV_clean,0.0017010541,0.7883865044
HUFJEZ_clean,0.0018134658,0.8709231704
HUFKUQ_clean,0.0027725207,1.2807148593
HUFLUR_clean,0.0021636392,0.9840778785
HUFMUS_clean,0.0012031738,0.5071134423
HUFYIS_clean,0.0012976333,0.5004359845
HUHBET_clean,0.0006881376,0.3136623929
HUHNIJ_clean,0.0019047496,0.8125394765
HUJGEA_clean,0.0052855512,2.0459476136
HUJVOX_clean,0.0038918436,1.6426923389
HULCOI_clean,0.0035299691,1.5105899494
HULRIR_clean,0.0028147419,1.2492934806
HULTEN_clean,0.0138723914,2.65950848
HULTEP_clean,0.0046045602,2.0582064628
HUMWIX_clean,0.0035336167,1.415986707
HUNCIE_clean,0.0035570322,1.6635463366
HUPQIU_clean,0.0019354416,0.8480736973
HUQGOR_clean,0.003441368,1.5178129805
HUQGUX_clean,0.0030416623,1.4069311715
HUQHAE_clean,0.0034689936,1.5071988072
HUQHEI_clean,0.0034390501,1.4758570224
HUQHIM_clean,0.0032779448,1.4988895439
HUQHOS_clean,0.003224038,1.4851178767
HUQHUY_clean,0.0033187065,1.4671571269
HURFEH_clean,0.0059466679,1.8446184608
HURFIL_clean,0.0076366334,2.067677131
HURFOR_clean,0.0066761772,1.9766065385
HURFUX_clean,0.0061245171,1.9335421477
HURGAE_clean,0.0081511902,2.1822333917
HURGEH_clean,0.0028209762,1.1845848866
HURGUX01_clean,0.0049272961,1.2747208447
HURGUX_clean,0.0049869005,1.287356975
HUSJUC_clean,0.0031751809,1.0945682914
HUVHOX_clean,0.0072754035,1.9209162926
HUWHOY_clean,0.0059730154,2.1878234515
HUWLUI_clean,0.0023765321,1.0429245646
HUWPIA_clean,0.0053415645,1.7040047655
HUWSUN_clean,0.0050459688,2.1580434322
HUXHUF_clean,0.0033988218,1.3357938324
HUXWAY_clean,0.0005637041,0.2664542585
HUYFAJ_clean,0.0029153555,1.3152998075
HUYJOA_clean,0.0038034935,1.5451991988
HUYJUG_clean,0.0025169725,1.0260273223
HUYKAN_clean,0.0025142529,1.0162980202
HUYKER_clean,0.0016379729,0.7359033777
HUYKIV_clean,0.0020839856,0.9013811731
HUYKOB_clean,0.0021813313,0.9018179672
HUYKUH_clean,0.001603494,0.6847519139
HUZFEO_clean,0.0081455916,2.2548458135
HUZSOL_clean,0.0033193228,1.2056677235
HUZSUR_clean,0.0034502625,1.2548818066
HUZXAD_clean,0.0032448951,1.4859499896
HUZXEH_clean,0.0032794721,1.5253806505
HUZXIL_clean,0.0036677698,1.5772364838
HUZXOR_clean,0.0034001513,1.469930752
HUZXUX_clean,0.0035604396,1.4936533548
HUZYAE_clean,0.0052141519,1.9697006585
HUZYEI_clean,0.0031280597,1.4123575559
IBABOF01_clean,0.0045001849,1.6065748563
IBABOF_clean,0.0044521762,1.6138709169
IBABUL_clean,0.0046985367,1.6750858129
IBACAS_clean,0.0045898854,1.6815404576
IBAPOS_clean,0.0029692214,1.4250175208
IBAQAF_clean,0.003346848,1.4857455129
IBAQEJ_clean,0.0031378066,1.4176951978
IBARUA_clean,0.0014442908,0.5305291074
IBASAH_clean,0.0015323232,0.5261192464
IBASEL_clean,0.0013723207,0.5612547997
IBASOV_clean,0.001497934,0.5570942849
IBASUB_clean,0.001441175,0.5499538858
IBATEM_clean,0.0014268846,0.5331193619
IBEYOE_clean,0.0008703444,0.4083032452
IBICAZ_clean,0.0011314471,0.5491034592
IBICED_clean,0.0010025827,0.4854883671
IBICIH_clean,0.001190048,0.5443139669
IBICON_clean,0.001014401,0.4958254085
IBIRES_clean,0.0022672757,0.823005315
IBITUK_clean,0.0019617261,0.7781275782
IBIYOI_ion_b,0.0019757885,0.5743906462
IBIYUO_clean,0.0020168858,0.5492814927
IBOTEY_clean,0.0023815023,1.0879990132
IBOTIC_clean,0.0045842606,1.9309706222
IBOTOI_clean,0.0025514845,1.1412191943
IBOZIK_clean,0.0032862372,1.3284797633
IBUBAL_clean,0.0017181019,0.7425984097
IBUBIT_clean,0.0019275647,0.8808627059
IBUDOZ_clean,0.0037359275,1.1016534852
IBURAZ_clean,0.0126043306,2.2946262627
IBUYAH_clean,0.0007495623,0.2922260246
ICAGOK_clean,0.0031568932,1.4381418315
ICAQIO_clean,0.0032849528,1.566771351
ICAQOU_clean,0.0032173101,1.538402389
ICAREL_clean,0.0034189267,1.5586070077
ICAROV_clean,0.0031867913,1.5644047314
ICAWUF_clean,0.0021604857,0.9424592379
ICEGED_clean,0.0025635946,1.2296277516
ICIKAH_clean,0.0006411108,0.279367558
ICISAP_clean,0.004073348,1.70690241
ICITIY_clean,0.0031815542,1.2657812326
ICIVAS_clean,0.0025931545,1.0140304489
ICIVEW_clean,0.0036360527,1.3227140415
ICODIP01_clean,0.0025245195,1.1783480494
ICODIP_clean,0.0027598188,1.2177112014
ICORAV_ion_b,0.0010108719,0.4248608572
ICOWON_clean,0.0024132907,0.9352557335
IDEYOF_clean,0.0030149954,1.5208335955
IDIWIB_clean,0.0036246601,1.4614034473
IDIWUN_clean,0.0026852832,1.1902019509
IDIXAU_clean,0.0029466404,1.396133426
IDORAW_clean,0.0020242666,0.9518961593
IDUDIW_clean,0.0053892854,2.0727261382
IDUTUW_clean,0.0004602178,0.1846839612
IDUYOX_clean,0.0036413131,1.5493975037
IFAGON_clean,0.0039390808,1.5996540974
IFAHEC_clean,0.0207869665,2.5839717982
IFASOZ_clean,0.0018058879,0.8592454851
IFEHUY_clean,0.0022645038,1.0331013304
IFENOY01_SL,0.0005353311,0.2435432681
IFENOY02_SL,0.0005381487,0.2505561061
IFENOY03_SL,0.000632536,0.279817588
IFENOY_clean,0.000457849,0.2304107499
IFEPUG02_clean,0.0017601711,0.6805027247
IFEPUG03_clean,0.0016233548,0.6317140419
IFEPUG04_clean,0.0015995607,0.6470802939
IFEPUG05_clean,0.0014413297,0.5746450004
IFEPUG06_clean,0.0016584512,0.6437033114
IFEPUG07_clean,0.0016733225,0.6871817382
IFEPUG08_clean,0.0017863446,0.7160428335
IFEPUG_SL,0.0013559374,0.6033259455
IFEQAN_SL,0.0013686163,0.6010691021
IFEQER_clean,0.0016736066,0.6907082545
IFEQIV_SL,0.0009650048,0.4546835057
IFEYIB_clean,0.001501358,0.6804389339
IFOSIG_clean,0.0010337827,0.4823229997
IFUNUU_clean,0.0056121878,1.7123460266
IFUPAC_clean,0.0054354898,1.745853386
IGAGAA_clean,0.0049236218,1.5301585077
IGAGUU_clean,0.0029055877,1.2795122065
IGAHAB_clean,0.0053792079,1.4509695737
IGETUL_clean,0.0065380926,1.9928815774
IGEXOH_clean,0.0038490887,1.5819917683
IGINIX01_clean,0.0054656409,1.9268248292
IGINIX_clean,0.0052600298,1.8983894878
IGITOJ_clean,0.0004755711,0.2322072307
IGIZAA_clean,0.0001855015,0.0858396145
IGIZEF_clean,0.004899758,1.1223199458
IGOJEV_clean,0.0036450096,1.4339025741
IGORUS_clean,0.003888332,1.7807262179
IGUCEU_clean,0.0011707247,0.4192277675
IGUCIY_clean,0.001511489,0.5095913277
IGUVIR01_clean,0.0050260518,1.3484518345
IGUVIR_clean,0.0049707755,1.2923033629
IHAJEH_clean,0.0014199362,0.6679222326
IHAJIL_clean,0.0045606612,1.4689024118
IHILUI_clean,0.0009105975,0.3622826271
IHIMAP01_clean,0.0009869659,0.4069414407
IHIMAP_clean,0.0009440031,0.3785430378
IHUTIQ_clean,0.0011048993,0.4553145508
IJAPIU_clean,0.0065219034,2.1138436079
IJAPOA_clean,0.0058669943,1.9648780297
IJASOC_clean,0.0035348132,1.3892928717
IJENIV_clean,0.001634899,0.4998537508
IJENOB_clean,0.0384311893,0.9346303002
IJEVEA_clean,0.00402423,1.1458392597
IJEVIE_clean,0.0052093408,1.7331965318
IJEXIF01_clean,0.0055331577,2.2078793155
IJEXIF_clean,0.0052492783,2.1502642531
IJEXUS_clean,0.0014126165,0.6655686082
IJIGOX_clean,0.0088263458,1.9647302611
IKAYAU_clean,0.0007420625,0.2920961632
IKEBUV01_clean,0.0028417659,1.2518977214
IKEBUV_clean,0.0028826546,1.2618729958
IKETAU_clean,0.0027704325,1.0751755467
IKETEY_clean,0.0028373672,1.0906001172
IKETIB_clean,0.0036549492,1.396414974
IKETIC_clean,0.0027711399,1.0780501292
IKETOH_manual,0.0042286853,1.4687900472
IKETOI_clean,0.0027766212,1.056703976
IKETUN_clean,0.0035186143,1.3864520901
IKETUO_clean,0.0027685479,1.0630350752
IKEVAW_clean,0.0028180331,1.0658293343
IKOPEF_clean,0.0036315411,1.3608565076
IKOPIJ_clean,0.0029554776,1.2417692863
IKOSOQ_clean,0.0044349835,1.4560794125
IKOTEH_clean,0.004721097,1.7340597663
IKOTUZ_clean,0.0034215013,1.2894511146
IKOVAH_clean,0.0034098679,1.2981828949
IKOVEL_clean,0.0035050788,1.3243121753
IKUBUL01_clean,0.0069323922,1.9181232903
IKUBUL_clean,0.0064672055,1.859990086
IKUTIT_clean,0.0038019355,1.55666098
IKUTOZ_clean,0.0027240154,1.1703455372
IKUTUF_clean,0.0039834092,1.4572186344
ILEHUD_clean,0.0063613903,1.5752211636
ILENOC_clean,0.0143321945,2.1168289427
ILIFOY_clean,0.0032276879,0.9156814729
ILIFUE_clean,0.0033601564,0.9474240501
ILIGAL_clean,0.0036175072,0.9722041992
ILIGEP_clean,0.0035514529,0.9748073126
ILIMOH_clean,0.0012339052,0.5409777136
ILIMUN_clean,0.0032835128,1.1008711661
ILINIC_clean,0.0005394233,0.2373639586
ILITON_clean,0.0032309329,1.4976050671
ILITUT_manual,0.0027710744,1.3898137949
ILOJOJ_clean,0.0025661806,0.908502184
ILOWAI_clean,0.0062673536,2.0020244112
IMACND_clean,0.0009842101,0.435253539
IMAGAG_clean,0.0040857138,1.7847393229
IMAXOL_clean,0.0049030214,1.9299755354
IMAXUR_clean,0.0040328296,1.6132639004
IMEDOV_clean,0.0015677962,0.6556233885
IMISIH_clean,0.0026097327,0.9121558317
IMULEH_clean,0.0029730441,1.3120413786
IMUTUG_ion_b,0.00627687,2.024575252
INAMUG_clean,0.0011304692,0.4071958726
INARUM_clean,0.0035946157,1.1565235436
INASAT_clean,0.0107882287,2.5978344917
INECIP_clean,0.0051498975,1.6498263758
INEPEY_clean,0.0061660673,1.4117736735
INEXEG_clean,0.0082352311,2.3855829089
INIDAL_clean,0.0520206972,3.2140067251
INIGET_clean,0.0021795638,0.7245881481
INIQUR_clean,0.0010410053,0.4527302861
INIRAA_clean,0.0021979572,0.70160904
INIRAY01_clean,0.0009080284,0.4157699202
INIRAY_clean,0.0009573929,0.4465518038
INIRII_clean,0.0005556792,0.2341590766
INIROO_clean,0.0007760311,0.3451963513
INOMIJ_clean,0.0035744335,1.607152498
INOMOP01_clean,0.0037321891,1.4880889903
INOMOP_clean,0.0038966987,1.4707857452
INOVEN_clean,0.0040356704,1.61172446
IPICOA_clean,0.0048637744,1.5973745212
IPIDUH_clean,0.0024220819,0.87927788
IPIFAP_clean,0.0011988429,0.5211440417
IPIHIA_clean,0.0024333569,0.9494670757
IPIJEY_clean,0.0033101486,1.1163151281
IPIJUM_clean,0.0014403667,0.6337952753
IPIVOT_clean,0.008114922,1.5149396856
IQABEJ_clean,0.0018939338,0.7127835008
IQECIS_clean,0.002630313,1.2540909622
IQEKOG_clean,0.0049142013,1.9083657489
IQEKUM_clean,0.0064278377,2.2613769349
IQEWOQ_clean,0.0013284722,0.5663075698
IQILIF_clean,0.0052294853,2.0748973275
IQOHUT_clean,0.0030200334,1.3277214603
IQOJAB_clean,0.0071642519,2.3339022192
IQOJEF_clean,0.0047271795,1.5782990253
IQOKEG_clean,0.0026857263,1.1932897977
IQOKIK_clean,0.00341866,1.4328298632
IQUCOO_clean,0.0046289293,1.6879787019
IRAHUF_clean,0.0505964515,3.063315655
IRAJER_clean,0.0385003118,2.5140744317
IRAYOQ_clean,0.0030693875,1.2316111336
IREGOD_clean,0.0044210863,1.6886001755
IRELAU_clean,0.0089389843,2.533591452
IROVAO_clean,0.001228634,0.5204103047
IROVES_clean,0.0008529613,0.3460950846
ISENUQ_clean,0.0034565197,1.2564693596
ISUCUV_clean,0.0053922774,1.9524176273
ITAPAU_clean,0.0007278071,0.3856599228
ITAPIC_clean,0.0009681527,0.4615228148
ITIBOD_clean,0.003555318,0.9246925818
ITIPAE_clean,0.0030244966,0.9306723164
ITIPOS_clean,0.0015433381,0.6758668205
ITIWAK_clean,0.0054241012,1.8004220459
ITIWEO_clean,0.0062164643,2.0548720397
ITOSEQ_clean,0.0057935587,2.114807233
IVEHEW_manual,0.0028915721,1.3083223706
IVEQAC_clean,0.002920241,0.9728034872
IVETOT_clean,0.0026315883,1.2484697103
IVILEG_clean,0.00265301,1.1813605675
IVOCON_clean,0.0056145313,2.1047227026
IVOGUX_clean,0.0047298019,1.5084707784
IVUVIG_clean,0.0039175835,1.4371004904
IWAXUZ_clean,0.0019487242,0.891776973
IWAYAG_clean,0.0013069628,0.5882058803
IWAYEK_clean,0.0011480911,0.5797692281
IWAYIO_clean,0.0019681582,0.8813401492
IWAYOU_clean,0.0011404154,0.5989177363
IWAYUA_clean,0.0013006724,0.6395091236
IWAZEL_clean,0.0018329006,0.8675597075
IWAZIP_clean,0.0010313138,0.4787772779
IWELIG01_clean,0.01473201,1.9976902105
IWELIG_clean,0.014464461,1.9898181558
IWEVAJ_clean,0.002446515,1.1355323283
IWEVUD_clean,0.0023122846,0.9412665333
IWEWAK_clean,0.002896211,1.0345936011
IWEWEO_clean,0.0022482586,0.8783050418
IWEWIS_clean,0.0033567337,1.0464658268
IWIPIO_clean,0.000833416,0.395154846
IWOKUC_clean,0.0028515944,1.1284647459
IWOSAP_clean,0.00089612,0.3503542617
IXAKAU_clean,0.0037497137,1.6806083436
IXAZEO_clean,0.0009460147,0.445839839
IXEBEU_clean,0.0033388141,1.2997279164
IXECET_clean,0.0033623313,1.2753588525
IXEJIG_clean,0.0027906535,1.2091680179
IXEJOL_clean,0.0026049062,0.9527178699
IXEJOM_clean,0.0025213094,1.1585825
IXIPAG_clean,0.0004037098,0.1956361117
IXIPEK_clean,0.0004503097,0.2007664037
IXIPIO_clean,0.0004379092,0.1934567865
IXISAJ_clean,0.0061873696,1.4575127849
IXISOX_clean,0.0050983126,1.2170512083
IXISOZ02_clean,0.0042332603,1.3880649568
IXISUD_clean,0.0022489321,0.6960737427
IXODUV_clean,0.0036102336,1.5787234162
IXOFAD_clean,0.0034713785,1.5660912052
IXOFEH_clean,0.0033036703,1.4892393943
IXOFIL_clean,0.0034353122,1.5299059168
IXOFOR_clean,0.0035903972,1.5614458697
IXOFUX01_clean,0.0036138402,1.5383021444
IXOFUX_clean,0.0035020348,1.5405075968
IXUQOJ_clean,0.0034182364,1.040281571
IXUQUO_clean,0.0073828176,1.7557115882
IXURID_clean,0.0064049142,2.1916383114
IXUWII_clean,0.0051823991,2.0035109368
IYAJID_clean,0.0047249238,1.7638052886
IYAJOJ_clean,0.0047041445,1.7546947512
IYAJUP_clean,0.0047454055,1.7148143344
IYAKAW_clean,0.0049661222,1.818818328
IYAKIE_clean,0.0029830156,1.307308708
IYASOS_clean,0.004566707,1.6276889414
IYAYUE_clean,0.0047202658,1.7859103649
IYEHAX_clean,0.0042187301,1.7625237036
IYEPUZ_clean,0.0032165342,1.4313030324
IYESUC_clean,0.0048220922,1.9762622874
IYEXOZ_clean,0.0008266888,0.3689370143
IYICUP_clean,0.0041158406,1.695207411
IYIHUU_manual,0.0033364346,1.4330510637
IYITOB_clean,0.001750722,0.7684064323
IYOBAA_clean,0.0010900454,0.4535539727
IYOCIK_clean,0.0016174923,0.70686584
IYOCOQ_clean,0.0016688412,0.7016934197
IYOCUW_clean,0.0019335849,0.880799976
IYODAD_clean,0.0019298359,0.8604592847
IYOQAQ_clean,0.0055087149,1.6477054776
IYOSUM_clean,0.0053100184,2.2614142678
IYOTAT_clean,0.0056382683,2.3265434362
IYOVIC_clean,0.0049589418,1.3498590089
IYOWID_manual,0.0030942298,1.5208937754
IYUCEM_clean,0.001615878,0.7356933401
IYUCIQ_clean,0.0023137741,0.970472701
IYUHOA_clean,0.0063690774,2.2774943885
IYUHUG_ion_b,0.0020534209,0.9422942039
IYUJAO_clean,0.0040384601,1.1846078541
IYUQEZ_clean,0.0025437218,1.2304101989
IYUQID_clean,0.0025236795,1.244391953
IZEBAR_clean,0.0042255714,1.719123774
IZEBEV_clean,0.0011881134,0.4097473652
IZENEI_clean,0.0052588558,2.016297009
IZENIM_clean,0.0047914719,1.8418877545
IZENUY_clean,0.0043549895,1.8797850425
IZEPAF_clean,0.0028600091,1.2915011021
IZEPEJ_clean,0.0029141047,1.2627692997
IZEQUB_clean,0.0059197692,2.1351455995
IZERAI_clean,0.0062622528,2.0583369315
IZEWAN_clean,0.0058350435,2.0729030092
IZIGUV_clean,0.0045704565,1.9563175861
IZIHAC_clean,0.0022186922,0.9792649163
IZIHEG_clean,0.0023541645,0.9896598838
IZIHOQ_clean,0.0021956886,0.9213408635
IZISEQ_clean,0.0012634289,0.556258022
IZOWAW_clean,0.0008361362,0.3930322696
IZOWEA_clean,0.0006930516,0.3212699959
IZUMUM_clean,0.0016778883,0.7177364902
IZUVUV_clean,0.0014996132,0.6643588748
JABMEF_clean,0.0053336938,1.780959071
JADBEY_clean,0.0038950554,1.3417534851
JADBIC_clean,0.0030974746,1.2856009614
JADJOQ_clean,0.0033018284,1.5001306925
JADMAF_clean,0.0023977967,0.7372672422
JAFPIQ_clean,0.0009430211,0.4333077013
