name,He_273_0.01,He_273_0.05,He_273_0.1,He_273_0.5,He_273_1,He_273_5,He_273_15,He_313_0.01,He_313_0.05,He_313_0.1,He_313_0.5,He_313_1,He_313_5,He_313_15
AJOTEY_clean,0.0002333521,0.0011550929,0.0023618566,0.0118776217,0.0240252636,0.1171544123,0.3462428176,0.0001916821,0.0009167403,0.0019118203,0.0097407826,0.0188598486,0.0953176579,0.2788357354
AJOVEB_clean,7.87498e-05,0.0003268858,0.0006545145,0.0033602372,0.0067383049,0.0337056398,0.1001979246,5.49762e-05,0.000248136,0.0005460478,0.0026685766,0.0053059507,0.0260149086,0.0776064017
AJOXAA_clean,0.0001342992,0.0007314742,0.0015933359,0.0079810223,0.015403987,0.0771451071,0.2303948284,9.25752e-05,0.0005828324,0.0012608477,0.0060956182,0.0122785971,0.0614334054,0.1791525152
AJUNOK_clean,8.95819e-05,0.0004258585,0.0009164916,0.004309578,0.0084275889,0.0420428501,0.1226513945,5.92619e-05,0.0003224948,0.000610535,0.0032442426,0.0063134562,0.032137849,0.0952338223
AKEDIF_clean,0.0002602752,0.001296511,0.0026562664,0.0125296963,0.0260834678,0.1287437938,0.3845043217,0.0001629761,0.0010094785,0.0019824699,0.0101093803,0.0207028252,0.1016849021,0.3035198123
AKIXEZ_clean,0.0004051604,0.0019381998,0.0040198482,0.0202087439,,,,,,,,,,
AKOBAF_clean,0.0001306647,0.0006313303,0.0010905972,0.0058643858,0.0119901016,0.0585675323,0.1724463295,9.83219e-05,0.0004579732,0.00088231,0.0046547673,0.0089731706,0.0447351881,0.1336014018
AKOHEO_clean,8.59174e-05,0.0003653659,0.0007758601,0.0039469931,0.0079486618,0.040027097,0.118827244,5.55426e-05,0.0003063519,0.0006222502,0.0031676619,0.0063084204,0.0319161467,0.0933644491
AKOXIJ_clean,0.0002116413,0.0010625036,0.0021926894,0.0110010483,0.0217066599,0.1070206551,0.3154099616,0.0001686684,0.0008111125,0.0016673465,0.0081326115,0.0161599395,0.0811144737,0.2366224676
AKUHOD01_clean,2.46161e-05,0.0001465778,0.0002718962,0.0012755622,0.0026283297,0.0129290549,0.0383340045,2.23783e-05,9.73455e-05,0.0001980478,0.0010226876,0.0020364241,0.0102324714,0.0304087344
AKUHOD03_clean,3.39449e-05,0.0001453265,0.0002874707,0.0012899055,0.0025193469,0.0124227671,0.0365830391,2.43979e-05,0.0001135032,0.0001835145,0.0009366667,0.0019284938,0.0096339827,0.0287216158
AKUHOD_clean,2.12594e-05,0.0001230806,0.0002405666,0.0012722054,0.0026350432,0.0128619201,0.03759664,2.12594e-05,0.0001074158,0.0002114748,0.0009689797,0.0020621591,0.0101362448,0.0301905461
AKUKUO_clean,0.0001467877,0.00070883,0.0013288149,0.0067503023,0.0135817253,0.0665894686,0.196282198,9.46394e-05,0.0005272769,0.0011240848,0.0051279125,0.0102403737,0.051825716,0.150864924
ALAHUS_clean,0.0001623204,0.0008292455,0.001678487,0.008351267,0.0171306847,0.0841760727,0.249724074,0.0001105661,0.0006822162,0.0013397314,0.0068245142,0.0138031163,0.0672229994,0.1972181254
ALALUU01_clean,2.71658e-05,0.0001488216,0.0003189033,0.0015756188,0.0030213143,0.0157006766,0.0464854833,2.24413e-05,0.0001263802,0.0002433115,0.001175218,0.0023716963,0.0122931349,0.036528611
ALALUU_clean,2.48889e-05,0.0001564447,0.000335408,0.0016474101,0.0032189685,0.0160012128,0.0466762287,2.25186e-05,0.0001256298,0.0002607412,0.0012266688,0.002557634,0.0126329107,0.0381203621
ALAMUW_clean,0.000608668,0.0029247279,0.0057620573,0.0289413844,0.0563127229,0.2789073246,0.8336224485,0.0004900558,0.0022786034,0.0046414839,0.0237255676,0.046486635,0.2327609194,0.6844550679
ALANAD_clean,0.0004981999,0.0025515283,0.0051682416,0.0252382464,0.0505416827,0.2543520078,0.7398711031,0.0003422214,0.0020090959,0.0039762872,0.0203726516,0.0410200115,0.2054748715,0.6066282348
ALATAK_clean,7.67411e-05,0.0003968609,0.0007915292,0.0036572595,0.0075030846,0.037839928,0.1114850491,5.92002e-05,0.0003069642,0.0005854246,0.0028196857,0.0059419518,0.0294992694,0.0860837532
ALEJAE_clean,0.0015695885,0.007729234,0.0148939438,0.0745330303,0.1489790196,0.7371896052,2.1497745078,0.0011079449,0.0064946675,0.0128732646,0.0637833327,0.1276431664,0.6260046965,1.8038609201
ALEJEI_clean,0.0006591929,0.0031143499,0.0059596415,0.0307869967,0.0611233265,0.3087948841,0.8989003438,0.0005011211,0.0025426012,0.0051121083,0.0249383441,0.0511580786,0.2541255943,0.7568207285
ALEJIM_clean,0.0006485659,0.0031759669,0.0063987376,0.0316994931,0.0628440336,0.3101047831,0.9116095739,0.0004580079,0.0027547334,0.0051183214,0.0259894388,0.0519454513,0.2574405602,0.765204171
ALEQIT_clean,6.74276e-05,0.0003119956,0.0006742763,0.0032433833,0.0065621946,0.0319355566,0.095616958,5.48564e-05,0.0002308539,0.0004765648,0.0023988236,0.0049290744,0.0246785145,0.0733361245
ALIBUT_clean,0.0001451695,0.0007356069,0.0015212302,0.0075719936,0.0149756396,0.0750148283,0.2178073571,0.0001171116,0.0005849478,0.001205883,0.0061428668,0.0122649952,0.0594774192,0.1768671106
ALICAA_clean,0.0001343849,0.0006658413,0.0013410841,0.0066783222,0.0134075229,0.06636569,0.1916738239,0.0001094988,0.0005331155,0.0010656779,0.0054373355,0.0108956862,0.0535958042,0.1583214769
ALIFUY_clean,7.01285e-05,0.0003916613,0.0007145172,0.0036705016,0.0072510274,0.0363186495,0.1069711781,5.68967e-05,0.0002672824,0.0005001621,0.0028607155,0.0054938441,0.0273197011,0.080899236
ALIPEQ_clean,8.90375e-05,0.0004301917,0.0009316134,0.0045699667,0.0089768554,0.0449808124,0.1367831707,5.62342e-05,0.0003477149,0.0007076138,0.0034302867,0.0069842897,0.0354687947,0.1074514034
ALIXAU_clean_h,6.67009e-05,0.0003631495,0.0007781774,0.0040594924,0.00781142,0.0395054783,0.1182366615,6.85537e-05,0.000348327,0.0005836331,0.0030237752,0.0061957752,0.0307861846,0.0921047196
ALIXOJ_clean,0.0003087923,0.0014914013,0.0028032213,0.0143205188,0.0283913788,0.1396858467,0.4153848819,0.0002168117,0.0011563289,0.0022995177,0.0111909863,0.0226447746,0.1135020049,0.3398095893
ALIXUP_clean,0.0001396833,0.0006486282,0.0011575732,0.0060589345,0.01202106,0.0607566941,0.1795013108,8.98952e-05,0.0004881999,0.0009127817,0.0051558338,0.0099852799,0.0492501112,0.1464447789
ALOLES_ion_b,2.88819e-05,0.000178105,0.0003513964,0.0017846604,0.0034730482,0.0175024298,0.0515963063,3.73058e-05,0.0001395958,0.000288819,0.0013129229,0.0028171884,0.0137646309,0.0412048403
ALOLET_charged,0.0002820984,0.0015070665,0.0030001551,0.0151303882,,,,,,,,,,
ALOLIX_charged,0.0003123818,0.0016330691,0.0030550694,0.0156335609,,,,,,,,,,
ALOLIY_clean,0.0001307514,0.0006571978,0.0012920303,0.0066769235,0.013135356,0.0658694661,0.1944049886,0.0001032248,0.0005814997,0.0011681607,0.0054691941,0.0107594651,0.0537732398,0.1602840305
ALOLOD_charged,0.0002735579,0.0012900989,0.0026316267,0.0134491991,,,,,,,,,,
ALONEV_clean,0.0001131466,0.0005200392,0.0010814204,0.0054506198,0.0111960958,0.0548424833,0.1649017048,8.26842e-05,0.000459115,0.0009541324,0.0045095537,0.0088994329,0.0449410482,0.1333881383
ALUJEX_clean,0.000133177,0.0007866323,0.0014720501,0.0075324929,0.0149318101,0.073669989,0.2161303602,0.0001296257,0.0005699977,0.001108033,0.0057390427,0.0115064965,0.0565292157,0.1705660544
ALUJIB_clean,0.0001373579,0.0007171153,0.0015002338,0.0074601399,0.0152485131,0.0751312151,0.2210142468,0.000149845,0.0005405123,0.0011916246,0.0058724971,0.0115273622,0.0586232904,0.1734455932
ALUJOH_clean,0.0001511947,0.0007684248,0.0014852656,0.0077518413,0.015309799,0.0768086939,0.2246077534,9.96106e-05,0.0005692036,0.0011739824,0.0060139916,0.0118323205,0.0593839477,0.1752328958
ALUJUN_clean,0.0001409287,0.0007357309,0.0013160256,0.0065987804,0.0132597366,0.0663359877,0.1968111326,9.11892e-05,0.0005761498,0.0009927185,0.0048889833,0.0100536077,0.0501975743,0.1469078507
ALUKAU_clean,0.0001104525,0.000523375,0.0009770799,0.0053645934,0.0107478797,0.0531531505,0.1565723927,7.13693e-05,0.0004384115,0.0008683267,0.0040714498,0.0081479973,0.0401486409,0.1202997856
ALUKIC_clean,0.0005933694,0.0032059229,0.0060633132,0.0316098809,0.0630210164,0.3180488856,0.9325347602,0.0005155977,0.002554945,0.0053057595,0.0259930368,0.0523000409,0.2605698243,0.7640005644
ALUKOI_clean,0.0006360778,0.002962709,0.0061204818,0.0307239704,0.0618295918,0.3078531874,0.9125737915,0.0005823645,0.0024453659,0.0051423359,0.0260480938,0.0511915436,0.2520734025,0.7568167071
ALUKUO_clean,0.0006596138,0.003069741,0.0062381421,0.0310103035,0.0606872895,0.3068782784,0.9003221125,0.0005073952,0.0025933533,0.0049499221,0.0256657407,0.0507648937,0.2567701797,0.7488336261
ALULAV_clean,0.0006003286,0.0031663841,0.0061456891,0.0310663048,0.0609933857,0.3012867744,0.8912450461,0.0005388996,0.0024794967,0.0048193821,0.0246441871,0.0495117522,0.2530036017,0.7387587897
ALULEZ_clean,0.001028479,0.0041631844,0.0085419183,0.0430236778,0.0844461373,0.4221013569,1.2691493241,0.000695917,0.0037690371,0.0072670976,0.0364093906,0.0715316427,0.3626959134,1.0724881147
ALULID_clean,0.0003110869,0.0014690213,0.0030820642,0.0151021146,0.0305095574,0.1495895811,0.4427284731,0.0002477173,0.0012155431,0.00258951,0.0124377133,0.0242273307,0.1206815451,0.3564277888
ALURAB_clean,0.0001991692,0.0008512263,0.0016846922,0.0086150189,0.0173568986,0.0867844928,0.2553387275,0.0001370081,0.0006342968,0.0013193373,0.0068263019,0.0136690968,0.0678900587,0.2020857026
ALUREF_clean,0.0001598428,0.0009070444,0.0017912541,0.0087406096,0.0175167414,0.0875418432,0.2564106892,0.0001573056,0.0007129496,0.001326949,0.0067336952,0.0134496301,0.0675120178,0.2011799267
ALURIJ_clean,0.0001852958,0.0008147941,0.0017158903,0.0084512673,0.0170649873,0.0840329421,0.2463889216,0.0001154926,0.0006548813,0.0013313381,0.0066719201,0.0131331614,0.0653015612,0.1947586413
AMAFOK_clean,0.0001001484,0.0005425952,0.0011404962,0.0058698935,0.0113033201,0.0559022572,0.1641642076,0.0001061274,0.0004020885,0.0009177782,0.0044140048,0.008662092,0.0431654692,0.1259433804
AMAGAX_clean,0.000121075,0.0005944444,0.0012679239,0.0061723006,0.0123059255,0.0614186421,0.1786116467,7.81943e-05,0.0004632799,0.000946739,0.004767327,0.0094589821,0.0470451933,0.1389595937
AMALND_clean,6.25347e-05,0.0003398114,0.0006607444,0.0032872035,0.0064304597,0.0326879737,0.0956439443,4.01166e-05,0.0002336203,0.000487299,0.0025698238,0.005308374,0.0249973798,0.075841668
AMEJOS_charged,3.89434e-05,0.0003046752,0.0005978964,0.0030261345,,,,,,,,,,
AMIKOX_clean,2.28202e-05,0.0001454787,0.000278121,0.0013406858,0.0027455558,0.0131772414,0.040008096,2.7099e-05,0.0001012647,0.0002039556,0.0010169253,0.0020010466,0.0101207604,0.0296348872
AMILOY_clean,0.0002427842,0.0011811527,0.0023831579,0.0116283213,0.023597734,0.1171798859,0.3484892154,0.0001742684,0.0009577317,0.0019482318,0.0093151694,0.0187614125,0.0932395729,0.278361808
AMILUE_clean,0.0002532105,0.0012749895,0.0023861369,0.0125339213,0.0246671763,0.1223081444,0.3582959111,0.0002055474,0.0009711369,0.0019675949,0.0100152221,0.0197668073,0.0980624892,0.2932744201
AMIMAL_clean,0.0002457632,0.0011558316,0.0024621001,0.0121198476,0.0240758551,0.1189240598,0.3539302633,0.0001876737,0.0010083738,0.0018975897,0.0096473221,0.0194376336,0.0964568364,0.284230335
AMIMEP_clean,0.000229379,0.0012690316,0.0023697527,0.0121824055,0.0249159184,0.1218925812,0.3566634478,0.0001712895,0.0009890105,0.0021776106,0.0099437265,0.01970276,0.0981935629,0.2920739042
AMIWID_clean,8.07843e-05,0.0003855147,0.0007792102,0.0037580018,0.0077972154,0.0377088676,0.1122512696,7.36262e-05,0.0002945046,0.000567535,0.0027865458,0.0056324016,0.0278286453,0.0837906664
AMIWOJ_clean,7.35041e-05,0.0003393271,0.0008045174,0.0036661423,0.0076252947,0.03736626,0.1098735192,5.53798e-05,0.0002849542,0.000552791,0.0027548932,0.0056396772,0.0281571031,0.0834271484
AMIWUP_clean,7.51532e-05,0.0003647437,0.0007304895,0.0038197889,0.00753737,0.0375325353,0.108598451,5.21062e-05,0.0002996109,0.0005751728,0.0027626332,0.0056224652,0.0276814473,0.0827196797
AMIXAW_clean,7.4386e-05,0.0003848235,0.0007359254,0.0036578071,0.0073295002,0.0365235243,0.1079648271,6.54597e-05,0.000286634,0.0005643417,0.0027136009,0.0055134901,0.0274752117,0.0810400718
AMIXEA_clean,7.19031e-05,0.0003506507,0.0006914517,0.0036552384,0.0072444843,0.0363622876,0.1062885516,4.82637e-05,0.0002620031,0.0004974119,0.0027589121,0.0054232672,0.0270503428,0.0791938849
AMIZIG_clean,7.91132e-05,0.0003797431,0.0007967825,0.0037974315,0.0077813448,0.0380918586,0.1127690351,6.44207e-05,0.0003085413,0.0006057807,0.0030718512,0.006039725,0.0301455063,0.0899234135
AMODUC_clean,0.0006912744,0.0032044907,0.0062774433,0.0314599823,0.0631466625,0.3166932606,0.9100166487,0.0004533865,0.0025635925,0.0052699179,0.0262572328,0.0521030633,0.2596617183,0.7743365441
AMOFAK_clean,0.0005979776,0.0031004145,0.006203663,0.0310381531,0.0615576857,0.3115576712,0.8949599317,0.0005838075,0.002646972,0.005140907,0.0254749798,0.0521147407,0.2550898802,0.7597234692
AMOYOR_clean,9.84133e-05,0.0005274335,0.0010010473,0.0053635225,0.0106255571,0.0512241037,0.1521838105,6.76591e-05,0.0004074924,0.0007473257,0.0039811241,0.0080191433,0.0397866372,0.1182035559
AMOZAE_clean,4.16127e-05,0.0002335983,0.0004577392,0.0022697809,0.0044421508,0.0220386289,0.065187168,3.02637e-05,0.000154156,0.0003792426,0.0016985529,0.0034188578,0.017244662,0.051030354
AMUFAR_clean,8.8602e-05,0.0004495731,0.000841719,0.0042545368,0.0084861036,0.0421630713,0.1257016404,7.54758e-05,0.0003183109,0.0006792821,0.0032815559,0.0064892768,0.0324283356,0.0959756661
AMUFEV_clean,5.88817e-05,0.0003301991,0.0006661709,0.0033320091,0.006491992,0.0325061418,0.0957958481,4.38726e-05,0.0002378357,0.0004779805,0.002449939,0.0047798056,0.0243712359,0.0719395381
AMUFIZ_clean,6.56651e-05,0.000300677,0.0005575773,0.0027913424,0.0056057259,0.0286910404,0.085826589,2.99525e-05,0.0002223397,0.0004389193,0.0023190148,0.0043431127,0.0221233784,0.064743484
AMUFOF_clean,0.0001125373,0.0005626867,0.0011740835,0.0058334651,0.0115661517,0.0564903882,0.1668374547,8.73424e-05,0.000466946,0.000918775,0.0044863769,0.0090735334,0.0448301754,0.1309565178
AMUPOP_clean,8.3398e-05,0.0003945845,0.0007580503,0.0038400412,0.007581748,0.0376000429,0.111137148,7.21953e-05,0.0002738441,0.0005999675,0.0026936302,0.0057631741,0.0281984762,0.0842693052
AMUWIP_charged,0.0003795357,0.0019787759,0.003891052,0.0192590046,,,,,,,,,,
AMUWUB_clean,0.0002550882,0.0013479889,0.0026795959,0.0132224602,0.0265361927,0.1315248755,0.3909542464,0.0002340258,0.001104602,0.0022115442,0.0109407082,0.0219071611,0.1099383299,0.3262180121
AMUXAI_clean,0.0001912863,0.0009327892,0.0018892204,0.0095600142,0.0197734122,0.0961267242,0.2859278396,0.0001332556,0.0007479508,0.0015625294,0.0078534835,0.0160014189,0.0793752052,0.2373153355
ANAWIX_clean,0.000147231,0.0007149198,0.0015685766,0.0074705584,0.0146792165,0.0740472967,0.21647208,0.0001189174,0.000611575,0.0011070641,0.0057349316,0.011564714,0.0570237093,0.1707143757
ANAWOD_clean,0.0001906453,0.0009626643,0.0019177784,0.0094048531,0.0186785209,0.0947308966,0.2756919854,0.0001613879,0.0007172794,0.0015506447,0.0075833417,0.0149930262,0.073952446,0.2195157984
ANEHEI_clean,0.0001531312,0.0006890905,0.0015064284,0.0075493694,0.0149685782,0.0764469408,0.2232595982,0.000122505,0.0005512724,0.0012039943,0.0059357491,0.0120571706,0.0587277427,0.1765469149
ANENEN_clean,9.99468e-05,0.0004753024,0.0010594357,0.0053327151,0.0104033486,0.0525897711,0.1553816961,0.0001088309,0.0003864609,0.0008373319,0.0039512291,0.0084599391,0.0409537457,0.1211288263
ANENIR_clean,9.45899e-05,0.0004465523,0.000917302,0.0048570813,0.0099803352,0.0485004257,0.1417462777,8.79906e-05,0.0004025571,0.0007391211,0.0036538102,0.0077343749,0.0375279963,0.1126147856
ANIDIL_clean,7.57492e-05,0.000302997,0.0005681193,0.003044398,0.005972768,0.0293973208,0.0880675172,4.92971e-05,0.0002134205,0.0004773404,0.0022887092,0.0045960555,0.0231997098,0.0678466766
ANOMOG_clean,0.0004836852,0.0022915579,0.00468091,0.0223790318,0.045236467,0.2210468132,0.6536517503,0.0003409584,0.0017338662,0.0036395331,0.0178857811,0.0364878426,0.1791987862,0.5274997588
ANOMUM_clean,0.0003832754,0.0019308948,0.00390244,0.0195876934,0.0393234741,0.1933943729,0.5730954276,0.0002990709,0.0015243907,0.0030487815,0.0154094128,0.0310975713,0.1553978446,0.4651017798
ANONAT_manual,0.0003919862,0.0020644604,0.0040360056,0.0205052314,0.0416289336,0.2037253867,0.6075031044,0.0003222997,0.0015592338,0.0033681773,0.0167334535,0.0334611028,0.1668380343,0.4890681059
ANUGEW_clean,0.0008128206,0.0043338977,0.0086471741,0.0428526592,0.0862483517,0.4234039675,1.2293749663,0.0007045591,0.0036362123,0.0072483666,0.035786447,0.0721485763,0.3581806922,1.0325623797
ANUGIA_clean,0.0006158831,0.0033649926,0.0063171028,0.0328551276,0.0657205826,0.3286132353,0.957667352,0.0005092218,0.0027972792,0.005267693,0.0265070586,0.0540291246,0.2687831106,0.7998842789
ANUGOG_clean,0.0006244848,0.0030733944,0.00635323,0.0317248616,0.0625259038,0.3125366203,0.9113840764,0.0004877175,0.0026398677,0.0052384471,0.0259341863,0.0522012591,0.2548027348,0.7600135857
APACAX_clean,0.0002659868,0.0012802833,0.0028939368,0.01468602,0.0294500661,0.1455267357,0.4223410435,0.0002127895,0.0011029588,0.0022768473,0.0111714472,0.0219421434,0.1119875648,0.3294300569
APARAM_clean,0.0002117856,0.0011224637,0.0022432983,0.0109558321,0.0217666736,0.1081279589,0.3159352598,0.0001677994,0.0008732083,0.0016877683,0.0089780804,0.0179138046,0.0876548067,0.2582350844
APAYIB_clean,0.0002526371,0.0012835593,0.0025630439,0.0125381335,0.0255367203,0.1250838842,0.3728814822,0.0002037396,0.0009847413,0.0020998759,0.0101856213,0.0199664799,0.1003607641,0.2978564153
APAYOH_clean,0.0002224432,0.0012073576,0.0027322998,0.01304911,0.0254456323,0.1276489276,0.3768054728,0.0002224433,0.0009849144,0.0020314697,0.0098344039,0.0204433391,0.1018964308,0.2967379614
APAYUN_clean,0.0002571683,0.0013151124,0.0025967721,0.0130382213,0.0263817013,0.1309153768,0.3860973896,0.0001986259,0.0010307638,0.0020176208,0.0103682712,0.0207302717,0.1027564964,0.3068749263
APAZAU_clean,0.0002890712,0.0013974729,0.0028463756,0.0151984042,0.0299676373,0.1509377212,0.4431390328,0.000248282,0.0012059411,0.0023409446,0.0120523176,0.0241507448,0.1192870866,0.3542345691
APAZEY_clean,0.0003084702,0.0015178136,0.0030461433,0.0151238036,0.0302143086,0.1512485629,0.4442514656,0.0003067175,0.0011444946,0.0024379663,0.0120443596,0.0241080002,0.1202350359,0.3591014132
APAZIC_clean,0.0003319195,0.0017267071,0.0033500295,0.0167846091,0.0334622082,0.1644851902,0.4918159243,0.0003083406,0.0013276783,0.0026825631,0.0135470341,0.0269525944,0.134645077,0.3992012961
APAZOI_clean,0.0002689805,0.0011598244,0.0024664776,0.0121288017,0.0246697132,0.1226970903,0.3563918501,0.0001986508,0.0009883185,0.0019383875,0.0097610334,0.0192358122,0.0956472692,0.2820298276
APEBED_clean,8.69709e-05,0.0004436988,0.0008299084,0.0042247202,0.0085688418,0.0431331293,0.1253515571,5.74892e-05,0.000303661,0.0006456482,0.0033771231,0.0063827774,0.0309763705,0.094776137
APEBEE_clean,0.0001292622,0.000663865,0.0012862384,0.0068189787,0.0137081746,0.0689031263,0.2030022672,9.89414e-05,0.0005473695,0.0010229266,0.0053524118,0.0106776946,0.0526671579,0.1562253156
APEBII_clean,0.0002710835,0.0015228078,0.0030767234,0.0151999323,0.0302458093,0.1500202805,0.4396515309,0.0002355315,0.0012132097,0.0023093942,0.0118995291,0.0236405559,0.1166059049,0.3400883351
APEBOO_clean,0.0003841538,0.0018783991,0.0037963435,0.0190396228,0.0385778017,0.1896618337,0.5464673071,0.0002641058,0.0014998948,0.0028416085,0.0143408017,0.029005027,0.1421100854,0.4203617484
APEBUU_clean,0.0001062897,0.0004379136,0.0009325151,0.004536445,0.0091097375,0.0447465543,0.1310849839,7.08598e-05,0.0002990284,0.0007043465,0.0034636276,0.0069555992,0.034287646,0.1024562026
APETAS_clean,6.05859e-05,0.0002875261,0.0005627297,0.0027068531,0.0054938033,0.0274186996,0.0805422374,4.00483e-05,0.0002074296,0.0003665958,0.002123586,0.0041557798,0.0208086786,0.0612646356
APUPEH_clean,0.0014166612,0.0065166416,0.0135898287,0.0678175965,0.135574493,0.6745129535,1.9894377976,0.0012345191,0.0055654548,0.0111815058,0.0558164579,0.1156501627,0.5733633318,1.6966138928
AQALIO_clean,4.92361e-05,0.000276269,0.000506949,0.0025475097,0.00505399,0.025818841,0.0775604656,5.74421e-05,0.000214268,0.000412124,0.0020469432,0.0040145622,0.0201685476,0.0600962541
AQALOU_clean,4.94611e-05,0.0002428088,0.0005072006,0.0024487717,0.0049362135,0.0252593123,0.0748642562,3.59717e-05,0.0001789591,0.0003839976,0.001940672,0.0040585046,0.0198878415,0.0587030806
AQEFOS_clean,6.8114e-05,0.0003211091,0.0006219461,0.0031105416,0.0063208229,0.0316187105,0.0922499577,4.54094e-05,0.0002456971,0.0005059901,0.0025964432,0.005086661,0.0252054471,0.0753195585
AQEFUY_clean,0.000144892,0.0008314715,0.001666731,0.0083677472,0.0167354947,0.0833649615,0.2447708153,0.0001306869,0.0006486993,0.0013731591,0.0068525373,0.0134711641,0.067423058,0.1993969041
AQEGUY_clean,0.0001356685,0.0006956953,0.0014813104,0.00724091,0.0143445757,0.0693344821,0.2098460135,0.0001356685,0.0005584493,0.0011184761,0.0054535568,0.0108503235,0.0555246926,0.1630530075
AQEQES_clean,0.0002426779,0.00130327,0.0024941891,0.0125608264,0.0248767313,0.1238511132,0.3609294405,0.0001505502,0.0010044167,0.0019122117,0.0097587972,0.0197984716,0.097963224,0.2901528818
AQEQIW_clean,0.0002993227,0.0012413087,0.0025068273,0.0126727934,0.0253675991,0.1250486618,0.3676695205,0.0002090857,0.0009199771,0.0020578436,0.0100713286,0.0197949146,0.0985387945,0.2951938102
