name,H2_293_0.01,H2_293_5
OVUCOY_clean,0.0008542052,0.3633988381
OVUDAL_clean,0.000816915,0.3563848161
OVUNIE_clean,0.0096770157,3.5516217491
OVUVIL_clean,0.0053713891,2.0669299011
OWAVIS_clean,0.0023069479,1.0698996684
OWAVOY_clean,0.0032984058,1.4116265895
OWETIU_clean,0.0002995731,0.124484617
OWEYOF_clean,0.0051582055,2.0018859778
OWIHEJ_clean,0.0035601338,1.5578216757
OWIHIN_clean,0.0036537286,1.5934141843
OWIHOT_clean,0.0037349618,1.6063479244
OWIHUZ_clean,0.0035477723,1.5656306597
OWIJAH_clean,0.0037243662,1.5446018533
OWIJEL_clean,0.0034488796,1.5681100386
OWIJIP_clean,0.0035424744,1.5686610117
OWIJOV_clean,0.0037490893,1.5948163401
OWILAJ_clean,0.0017711932,0.8305700129
OWIZAW_clean,0.0027481719,1.2490119459
OWUWOU_clean,0.0020094545,0.8657090178
OWUWUA_clean,0.0022751224,0.9163425904
OXALAB_clean,0.0021726856,1.1093625606
OXALEF_clean,0.0024312486,1.1201010953
OXALIJ_ion_b,0.0018391132,0.8103845743
OXALOP_clean,0.003481426,1.4289348896
OXALUV_SL,0.0027320035,1.258699261
OXAMIK_clean,0.0010205587,0.4524403571
OXAPAF_clean,0.0031763549,1.3358704885
OXEVOE_clean,0.0020069121,0.8652836319
OXITOF_clean,0.0013371359,0.645311482
OXOLAP_SL,0.0036861291,1.1478540503
OXUNEB_clean,0.0009370144,0.3805356427
OXUPUT_clean,0.0010462581,0.4631973108
OYAJIJ02_clean,0.0022728014,1.0242431851
OYEBIE_clean,0.0027088875,1.0106970021
OYEJOS_clean,0.0016717748,0.7736725778
OYERER_clean,0.0018175307,0.9117441439
OYERIV_clean,0.0032011325,1.1390372696
OYEROB_clean,0.0021083812,0.9698097181
OYERUH_clean,0.0032144732,1.1049516677
OYEWEW_clean,0.0026587477,1.2914080962
OYEWIA_clean,0.002676824,1.2427831337
OYIVEY_clean,0.0025390484,1.0996508225
OYIVIC_clean,0.0021526417,0.927844433
OYIVOI_clean,0.0020612795,0.8655011314
OYOSAX_clean,0.0026185647,1.0637062887
OZASOZ_clean,0.0029197377,1.2572018936
OZAVES_clean,0.0028615762,1.1857455036
OZAVOC_clean,0.0028062353,1.1928488508
OZAVUI_clean,0.0021806518,0.9418087915
OZUKOL_clean,0.0017339736,0.8081699067
OZUKUR01_clean,0.0015512164,0.7316900179
OZUKUR_clean,0.0016688639,0.7928839814
OZULAY_clean,0.0016825712,0.7868390617
OZULUS_clean,0.0014814688,0.6758343105
OZUMAZ01_clean,0.0014460104,0.6880856166
OZUMAZ_clean,0.0014408214,0.6678561729
OZUMIH_clean,0.0015247108,0.7138154348
PABXAT_clean,0.0017378234,0.6753347013
PACGIM_clean,0.0029417832,1.304060585
PACWOG_clean,0.0061418586,1.8608152995
PACZOK_clean,0.001253323,0.5975493761
PACZUQ_clean,0.000381691,0.188300497
PAFMUH_clean,0.0017491977,0.6192124583
PAFNAO_clean,0.0023883972,0.7350092443
PAGFUZ_clean,0.0028380427,1.0104097832
PAHPOG_clean,0.0027149289,1.211415788
PAJSAX_clean,0.0018496701,0.8258733491
PAKFAL_clean,0.00032824,0.1589262242
PAKFEP_clean,0.0004142642,0.1939908235
PAKXIK_clean,0.0020956508,0.9149640737
PALTIH_clean,0.0016256851,0.7909708167
PALTON_clean,0.0036495922,1.5087839183
PAMGIV_clean,0.0128330394,2.5658997219
PAMHES01_clean,0.0025036971,0.9722209005
PAMHES_clean,0.0030317204,1.082622709
PAMHIW_clean,0.003343889,1.4617881708
PAMTII_clean,0.0023955176,1.0023886103
PAMTOO_clean,0.0025442899,0.9825469594
PAMTUU_clean,0.0025657554,0.9957293168
PAMVEG_clean,0.0006081476,0.2782689545
PANRUS01_clean,0.0022296607,0.9507996836
PAPKOJ_clean,0.0007151451,0.2662007939
PAPKUP_clean,0.0008016244,0.2892885895
PAPNUR_clean,0.0022969405,0.7503212117
PAPROO_clean,0.0009673881,0.4170955048
PAPRUU_clean,0.000885682,0.3688938177
PAPVAF_clean,0.0022518049,1.0525220178
PAPVEJ_clean,0.0043116013,1.1245581
PAPVIN_clean,0.004139512,1.1101917452
PAPXUB_clean,0.0024447483,0.7747647754
PAQMAY_clean,0.0017750113,0.8544108755
PAQMEB_clean,0.0008073073,0.3701239369
PAQMOL_clean,0.0009901363,0.4112788623
PAQTIM_clean,0.0020644587,0.6915620468
PAQTOS_clean,0.0022470358,0.7472453288
PAQVEK_clean,0.003818145,1.4011593207
PARHAS_clean,0.0016710456,0.8420627605
PARHEW_clean,0.0017982825,0.9074498402
PARKUQ01_clean,0.0023211291,1.0554574057
PARMIG_clean,0.0150992461,3.0401941298
PARNIH_clean,0.0016542528,0.7742808671
PARNON_clean,0.0019790427,0.9214699946
PARSAF_clean,0.0048702607,1.8111140259
PARSEJ_clean,0.0045638272,1.7166833007
PASMUT_clean,0.0016922712,0.7263957948
PASNAA01_clean,0.0019540718,0.8264391677
PASNAA_clean,0.0017768992,0.8085589581
PASTOU_clean,0.0009105808,0.4127900775
PATLON_clean,0.0022552044,0.6106863977
PATNAB_clean,0.0008651119,0.4284485611
PATWOY_clean,0.0030268649,1.2194253961
PAVLOO_clean,0.0056778529,1.7812714752
PAVMAB_clean,0.0052759546,1.7108103879
PAXWOB_clean,0.0037356209,1.3195142526
PEBCAA_clean,0.0037115515,1.2018836394
PEBNEP_clean,0.0011532977,0.4277441881
PECLEP_clean,0.0034591289,1.258456659
PEDGUA_clean,0.0010898121,0.4646474656
PEDMER_clean,0.0023196861,0.9395032795
PEDMOB_clean,0.0014218802,0.6128524092
PEDRIA_clean,0.0018730193,0.9143692622
PEFJUF_clean,0.0019887771,0.8865666591
PEFRID01_clean,0.0029192763,1.1436962066
PEFRID_clean,0.0022084695,0.9921245211
PEFRUP01_clean,0.0026425221,1.0855742811
PEFRUP_clean,0.00204868,0.9676568617
PEFSUQ_clean,0.0006378744,0.2790430251
PEGBAG_clean,0.0010089507,0.4524770261
PEGBUA_clean,0.0013150853,0.5263000238
PEGCAH_clean,0.0017821921,0.649564481
PEGCEL_clean,0.0017994392,0.6896293101
PEGCIP_clean,0.0031215453,1.2400004805
PEGPOI_clean,0.0017281044,0.600900073
PEGPUO_clean,0.0010204766,0.3813167668
PEGQAV_clean,0.0009740155,0.381602099
PEGQID_clean,0.0009654705,0.3468631974
PEGQOJ_clean,0.0009627967,0.3634839323
PEGQUP_clean,0.0008962877,0.3601296304
PEHQID_neutral,0.001231315,0.5239870577
PEHTON_clean,0.0008141454,0.3635321239
PEJFIU_clean,0.0289607375,1.858536548
PEJFOA_clean,0.0185179104,2.3306407977
PEJFUG_clean,0.0113860071,2.0122354547
PEJMOI_clean,0.0011425473,0.4717857582
PEJMUO_clean,0.0014459406,0.6848812604
PEJNUP_clean,0.0022627846,1.1131651644
PEJRED_clean,0.0008922235,0.3598475108
PEKCUF_clean,0.00251394,1.1074548946
PEKDAM_clean,0.0025727456,1.2192511057
PEKDEQ_clean,0.0027500456,1.2406368953
PEKKAS_clean,0.0021894169,0.9984994729
PEKVUY_clean,0.0022751639,0.8060366213
PEKWAF_clean,0.0020799728,0.7036400273
PEKZIP_clean,0.0013350389,0.5248662142
PELGOE_clean,0.0029720692,1.2107001451
PELQII_clean,0.0025118717,1.1143299366
PELRAB_clean,0.0001302782,0.0735320933
PELRIJ_clean,0.002477081,1.2237017049
PELXIP_clean,0.0019477867,0.6949552192
PEMGEV_clean,0.0029180696,1.1137848053
PEMREG_clean,0.001926248,0.8812214687
PEMRIK_clean,0.0034351644,1.3341796824
PENNAZ_clean,0.0019732986,0.9102751486
PENNON_clean,0.0022995342,1.0982681683
PENNUT_clean,0.0017854441,0.7865313705
PENXUC_clean,0.0031979045,0.9953634793
PENYIR_clean,0.0019772829,0.6994093358
PENYOX_clean,0.0067141553,1.3202334206
PENZIS_clean,0.0018092837,0.8064884722
PENZUE_clean,0.0002012866,0.0962618762
PEPBAO_clean,0.0016500535,0.6529554128
PEPFAT_clean,0.0025283052,1.1987009947
PEPKOL_clean,0.0026318497,0.9071866876
PEPKUR_clean,0.0032116499,1.0453704621
PEPLAY_clean,0.0023551274,1.0655599069
PEPLEC_clean,0.0021261066,1.0248717447
PEPLIG_clean,0.0021225,1.0133251284
PEPLOM_clean,0.0024687362,1.0270501473
PEQFAT_clean,0.0014679734,0.6508116087
PEQRUZ_clean,0.005274154,1.7435747666
PEQTIQ_clean,0.0021786546,0.7328202725
PEQWAK_clean,0.0026166294,1.072158079
PESTUD_clean,0.0032933119,1.0695295823
PETVER_clean,0.0014882009,0.6438399155
PETWOC_clean,0.0012178728,0.5522757947
PETXAP_clean,0.0023090229,1.1075296901
PEVBUP_clean,0.0002297782,0.0846444153
PEVFON_clean,0.0013707295,0.6341832154
PEVLEJ_clean,0.0020588078,0.7419963063
PEVLIN_clean,0.0014013474,0.5790099293
PEVQIS_clean_h,0.0019075169,0.9195966703
PEVQOY_clean_h,0.0019734683,0.963168213
PEVXAQ_clean,0.0015551513,0.6361840889
PEVYUM_clean,0.0008315717,0.37968683
PEVZAT_clean,0.0007487525,0.3474938516
PEWGEF_clean,0.0010197367,0.5039614485
PEWKOT_clean,0.0038986651,0.8702265574
PEWLUA_clean,0.0026243289,1.2085998679
PEWXUL01_clean,0.0032243423,1.2709160676
PEWXUL_clean,0.0035129843,1.3928623843
PEXBIF01_clean,0.0006313332,0.2836790342
PEXBIF_clean,0.000758639,0.3256996193
PEXFAA_clean,35.9726470771,44.4500088274
PEXTUI_clean,0.0024351312,1.0292214783
PEYPAM_SL,0.0046250427,1.6668642436
PEYPIU_clean,0.004950551,1.4787388073
PEYSIW_clean,0.0029371083,1.2108095392
PEYVEV_clean,0.0041128835,1.7281270011
PEZCII_clean,0.0012527092,0.6045200497
PIBGAK_clean,0.0018540379,0.8135707791
PIBNUK01_clean,0.0018290437,0.9231398928
PIBNUK_clean,0.0018450624,0.9181609913
PIBPAS01_clean,0.0015980016,0.7367660847
PIBPAS_clean,0.0015829905,0.7445773241
PIBPIA_clean,0.001602434,0.7943426201
PICTIG_clean,0.0024701322,1.0720911048
PIDMEV01_clean,0.0027252315,1.2026693545
PIDMEV_clean,0.0027097973,1.1907938716
PIDNEX_clean,0.002681261,1.2595583778
PIGHIX01_clean,0.0029506113,1.08990536
PIGHIX_clean,0.0028877885,1.0715363884
PIGXAF_clean,0.0013278155,0.5588682891
PIGXUZ_clean,0.0020915081,0.6804457764
PIHNUQ_clean,0.0020379026,0.6673301703
PIHWAG_clean,0.0015526711,0.7074254198
PIHWOU_clean,0.0051060707,1.7777434303
PIJDIX_clean,0.0028563743,1.0141783675
PIJJOI_clean,0.00280474,1.0855069495
PIJROR_clean,0.0017267421,0.710728112
PILJAX_clean,0.0013080978,0.5962454522
PIQFIG_clean,0.0012368227,0.6032438665
PIQMOT_clean,0.0024133378,1.0076387529
PIQMUZ_clean,0.001683853,0.6673887189
PITPEP_clean,0.0017794186,0.7580583816
PITRIU_clean,0.0069450139,2.2231378657
PIVBEC_clean,0.0034969494,1.5158296351
PIVWAT_clean,0.0011939943,0.4842862896
PIWRAQ_clean,0.001444629,0.5501494141
PIWSEV_clean,0.0023385754,1.0567227762
PIYZAZ_clean,0.0009762308,0.4622611204
PIYZED01_clean,0.0009247459,0.4642757968
PIYZED02_clean,0.0009882229,0.4657083595
PIYZED03_clean,0.000975239,0.4627884131
PIYZED_clean,0.0009478284,0.4575616514
PIZHOX_clean,0.0023253298,1.0722122574
PIZNOB_clean_h,0.0013558959,0.6249825765
PIZPAP_clean_h,0.0016441264,0.7056604726
PIZPET_clean_h,0.0026638595,1.1160189126
PIZPIX02_clean,0.0017594904,0.7423710087
PIZPIX_clean_h,0.0015990119,0.6755138385
PIZPOD_clean_h,0.0016401558,0.6790933406
PIZQUM_clean,0.0028316518,1.101983567
PIZRAT_clean,0.0022210129,0.9394232953
PIZRUN_clean,0.0026398963,1.0993231919
PIZSAU_clean,0.0022679176,0.9294918437
POBGAQ01_clean,0.0023548249,1.1320638041
POBGAQ_clean,0.002500245,1.2000596065
POBJIB_clean,0.0095369187,2.5776137493
POBMOJ01_clean,0.0023917206,1.066524254
POBNEA_clean,0.0015032352,0.7071053452
POBVIN_clean,0.0024177722,1.1130493487
POCPAZ_clean,0.0022980168,1.0447170586
POCRAB_clean,0.00124731,0.5725818314
PODKOK_clean,0.0027483438,1.2550584722
PODKUQ_clean,0.0027992114,1.3355351781
PODVIP_clean,0.000844965,0.2819181745
PODVUB_clean,0.0010756546,0.345657741
PODXEN_clean,0.0014800737,0.5730905676
POFGUO_clean,0.0042232866,1.7054288997
POFSIN01_clean,0.0009132046,0.4610197104
POFSIN02_clean,0.0009636977,0.4593938312
POFSIN03_clean,0.0009463858,0.4613096853
POFSIN04_clean,0.0009997642,0.4649365357
POFSIN_clean,0.0009492711,0.4614207703
POHCOG_clean,0.0015993944,0.6540259146
POHMAC_clean,0.0014742986,0.5820063588
POHWIU_clean,0.0027570935,1.2162852152
POKGEC_clean,0.0013436525,0.561127179
POKSAL_clean,0.0009419732,0.3923256445
POKSEP_clean,0.0015070834,0.5845864203
POKSIT_clean,0.0008311599,0.3544713253
POKSOZ_clean,0.0009108191,0.3717018679
POKSUF_clean,0.0007218241,0.2909680281
POKTAM_clean,0.0009020594,0.3545209005
POKTEQ_clean,0.0007838249,0.3199013924
POKTIU_clean,0.0006896479,0.3031744769
POKTOA_clean,0.0006545877,0.2698483857
POKTUG_clean,0.0004580323,0.2058563797
POKVAO_clean,0.0008338006,0.3581601288
POKVES_clean,0.0006687083,0.2802081751
POKVUI_clean,0.0009811772,0.3688498995
POLBEX_clean,0.0195890787,2.2173144067
POLBIB_clean,0.0034215793,1.3945340037
POLBOH_clean,0.0023429981,1.0103690505
POLBUN_clean,0.0201019313,2.9957956404
POLDOK_clean,0.001633928,0.6165764548
POLDUQ_clean,0.0014565961,0.568223404
POLNAG_clean,0.0013548318,0.5780304924
POLYEW_clean,0.0040964623,1.3684095992
POMMAH_clean,0.0020197209,0.7827096484
POMSER_clean,0.0023517346,1.0430784871
POMSOB_clean,0.0026073703,1.082376092
PONPOX_clean,0.0226880875,3.2621452516
PONSOC_clean,0.0024469963,1.1624414707
PORGAE_clean,0.0066374036,1.441687374
PORLAL_clean,0.0011763654,0.5448587988
PORLEP_clean,0.0009794471,0.3857450572
PORVID_clean,0.0019465407,0.8828328417
PORVUO_clean,0.004896567,1.8472510402
POSFIO_clean,0.0022757162,0.9119341978
POSFOU_clean,0.0020058863,0.7506451501
POSGAH_clean,0.0031907287,1.3074198245
POSGEL_clean,0.0018463855,0.6406700823
POTNET_clean,0.0027666119,1.1171345956
POTREX_clean,0.002629015,1.2800508018
POXHIU_clean,0.0006708188,0.2842431498
POXHOA_clean,0.0006333338,0.2857845708
POXHUG_clean,0.0007138801,0.2869811217
POYPAW_clean,0.0041883908,1.6403480413
POZHUI_ion_b,0.0237202033,10.6072819065
PRIMIN_clean,0.0010819833,0.4958371942
PUBROU_clean,0.0052927782,2.1039012148
PUBRUA_clean,0.0050550044,1.7356345582
PUBSAH_clean,0.0031670027,1.3180257667
PUBSEL_clean,0.0039994728,1.5590646339
PUBSIP_clean,0.0029562182,1.1720122253
PUBSOV_clean,0.0071069505,2.2652899851
PUCKUV_clean,0.0027198504,0.9709563916
PUDSIR01_clean,0.0024959608,1.0966482425
PUDSIR_clean,0.0025966252,1.1045232955
PUDSOX_clean,0.0024948177,1.0750796243
PUDSUD_clean,0.0025360811,1.1186392087
PUFNUB_clean,0.0028007914,0.8553802135
PUFRIR_clean,0.0019348492,0.8751679182
PUFXUL_clean,0.0032133603,1.1310712864
PUGFII_clean,0.0059360083,1.9292838857
PUGFOO_clean,0.0055702745,1.8413816349
PUGGOP_clean,0.0034711294,1.3840831295
PUGHAC_clean,0.0053429874,1.8058398523
PUGHIK_clean,0.0060172043,1.8916321361
PUGHUW_clean,0.0058634369,1.7307670068
PUGJEI_clean,0.0056880705,1.8488882367
PUGPEO_clean,0.0020595531,0.9216568867
PUGSER_clean,0.0022722547,1.1216402968
PUGSOB_clean,0.0030486708,1.319518491
PUGSUH_clean,0.0026612595,1.2313669545
PUJJEL_clean,0.0013859455,0.6159284997
PUJQEQ_clean,0.0023508691,1.0862932172
PUKSUL_clean,0.0005733711,0.2940143525
PUKVAU_clean,0.0014387371,0.6424942466
PULMIU_clean,0.0029073343,1.2413740411
PUMDIM_clean,0.0034538119,1.3286140612
PUMGIP01_clean,0.0029231556,1.0752447538
PUMGIP_clean,0.0028963514,1.1066444785
PUMNIV_clean,0.0012162719,0.5583132034
PUMNOB_clean,0.0013035082,0.5550543028
PUNSIB_clean,0.0013505673,0.5758076825
PUNSOH_clean,0.0016395532,0.6778511253
PUPHUE_clean,0.0017852825,0.8020301598
PUPJER_clean,0.0043512403,1.7256635285
PUPXII01_clean,0.0006207704,0.3038643948
PUPXII_clean,0.0005279279,0.2697092781
PUPYAA_clean,0.0042520793,1.4848496724
PUQDOW_clean,0.0016467295,0.6027458792
PUQXUV_clean,0.0035629611,0.802667584
PUQYAC_clean,0.0036441194,0.8038472362
PURJES_clean,0.0046680247,1.7624069107
PURJIW_clean,0.0024130459,1.0632816436
PURNEX_clean,0.000318714,0.1447344526
PURNIB_clean,0.0002718691,0.1180055834
PURQEZ_clean,0.0012935473,0.6191244998
PURSOK_clean,0.0028521187,1.1734875113
PUSJUK_clean,0.002684212,0.5013309606
PUSRUR_clean,0.00049718,0.2105198802
PUSSEC_clean,0.0008222051,0.3245551729
PUTYEI_clean,0.0029620839,1.2880091262
PUVJOG_clean,0.0016958531,0.7640974265
PUWCIT_clean,0.0019430682,0.950296994
PUWCOZ_clean,0.001853343,0.7808584948
PUWCUF_clean,0.0027811658,1.1827054288
PUWDAM_clean,0.0040241641,1.7294376061
PUWDIU_clean,0.0024106216,1.090178366
PUWDOA_clean,0.0028267649,1.2982252688
PUWVAG_clean,0.0046327603,1.5380089487
PUWXAH_clean,0.0010149959,0.4283270837
PUYHOI_clean,0.0004741438,0.2190462998
PUYZUF_clean,0.0032145606,1.2241343662
PUZJOL_clean,0.0040257343,1.4852870431
PUZKOM_clean,0.0036320187,1.2520068988
PUZKUS_clean,0.0044284977,1.6146052541
PUZLAZ_clean,0.0037857693,1.6684179744
PUZLUS_clean,0.0027735,1.2968674477
PUZMAZ_manual,0.002660799,1.226859026
PUZTOV_clean,0.0023779491,1.1400124517
PYDCUT_clean,0.0019818965,0.8032595672
QABKIQ_clean,0.0018273635,0.9163019165
QADBII_clean,0.0016098729,0.6038092255
QADKAH01_clean,0.0022101667,0.8088924134
QADKAH_clean,0.002780236,1.0875539367
QADVUN_clean,0.0014835226,0.6133525942
QADWEA_clean,0.0025355374,0.9408060518
QADWEY_clean,0.0062849611,1.8055051571
QADWIE_clean,0.0024677442,0.8970105821
QADWOK_clean,0.0025731842,0.9154262548
QADWUQ_clean,0.0026614613,0.8918887833
QADXAX_clean,0.0024594229,0.8808938132
QAGDIO_clean,0.0025356977,1.1523845132
QAGQEW_clean,0.0028385306,1.2505016185
QAGTOH_clean,0.0028135438,1.042148618
QAHDUA_clean,0.0023240303,1.2227111587
QAHMUJ_clean,0.0045988237,1.1606635956
QAHQOH_clean,0.0048081323,1.986144435
QAJKIV_clean,0.0217676429,3.1863821591
QAKFIU_clean,0.0017739051,0.6718419472
QALGUH_SL,0.0024504682,1.0588730272
QALHAO_clean,0.0013472415,0.6293176178
QALHES_clean,0.0013660604,0.637453663
QALHIX_clean,0.0023786243,1.1200402906
QALWUV_clean,0.001145283,0.5428583541
QAMHAQ_clean,0.0062394807,1.7973113124
QAMLEY_clean,0.0029138703,1.2901761
QAMVEH01_clean,0.0036832562,1.5842581021
QAPPON_clean,0.0023098802,0.9344010009
QAPQEE_clean,0.0018012355,0.7652925866
QAQHOG_clean,0.0055346768,1.5639908411
QAQMON_clean,0.002838416,1.3289823191
QAQNOO_clean,0.0014646373,0.6806051197
QAQRUW_clean,0.0035098973,1.5343356684
QAQSAD_clean,0.0027642599,1.0787766939
QARCET_clean,0.002235162,0.7916588444
QARLON_clean,0.0014743328,0.6481950514
QARLUT_clean,0.0015202369,0.6895724389
QARMAA_clean,0.00126175,0.54785834
QARTAG_clean,0.0004870001,0.2086634169
QASSUZ_clean,0.0002066697,0.1180564805
QATHOK_clean,0.001077616,0.504162575
QATKII_clean,0.0037492416,1.4270764308
QATKOO_clean,0.0037767276,1.4565637078
QATLEE_clean,0.0043085265,1.2662020556
QATPOR_clean,0.0046138741,1.1252269214
QATRAG_clean,0.0012906523,0.5390655753
QATVUE_clean,0.0059877457,2.1825226216
QATXIU_clean,0.0015020313,0.7123333407
QAVBUL_clean,0.0012852926,0.6065996988
QAVDEW_clean,0.0015042771,0.6189031286
QAVPIO_clean,0.0017838259,0.7382322394
QAVWAN_clean,0.0033243018,1.3005418359
QAWDID_clean,0.0022442473,1.0640337952
QAWPIO_clean,0.0018735693,0.798056596
QAWREM_clean,0.0029069551,0.958189783
QAWRIQ_clean,0.0031183243,0.9852209158
QAWROW_clean,0.0045682559,1.178384647
QAYTEP_clean,0.0013645228,0.6152966292
QEBGAH_clean,0.0037405742,1.4375773789
QEBGEL_clean,0.0028703117,1.2684742963
QEBKUF_SL,0.0031219366,1.3637993055
QEFNAQ_clean,0.0025353411,0.9035360297
QEFWUV_clean,0.0025550769,1.1872401876
QEGHEP_clean,0.0009633956,0.398957618
QEJYIP_clean,0.0031679306,1.2129940083
QEKLID01_clean,0.0025436661,0.9736247191
QEKLID_clean,0.0026712337,0.9806317124
QEKLUP_clean,0.0003164602,0.1311847288
QEPZOB_clean,0.001810584,0.8481462288
QEQZUH_clean,0.0037030734,1.1363736725
QERCEV_clean,0.0005736599,0.2312131663
QERWAL_clean,0.0029455213,1.2314912714
QERZUI01_clean,0.0044513732,1.4089130116
QERZUI_clean,0.0039775028,1.2958746097
QESLOQ_clean,0.0026887713,1.1134440746
QESRAI_clean,0.0045516872,1.4693519281
QESYOD_clean,0.0007267907,0.3627054787
QETCUO_clean,0.0019602402,0.8717127654
QETQIP_clean,0.0015414118,0.662624647
QEVKOS_clean,0.0013007739,0.4922819485
QEWDON_clean,0.0052163347,1.5227582917
QEZYUR_clean,0.0017502263,0.6887591607
QEZZAY_clean,0.0019043179,0.7008593973
QEZZEC_clean,0.0018213183,0.7087765084
QEZZIF_clean,0.0008555279,0.3653168453
QEZZOL_clean,0.0007701587,0.3478694
QIDDAI01_clean_h,0.0033139946,1.2794763004
QIDDAI02_clean,0.0034141168,1.3534524245
QIDDAI_clean_h,0.0030959655,1.2109243938
QIGBIR_clean,0.0005822191,0.2858552794
QIHXIQ_clean,0.0014766439,0.7026006756
QIJLAW_clean,0.0014818457,0.7234391167
QIKYOA_clean,0.0026223394,1.1522629461
QILBUK_clean,0.0025182292,1.1129446128
QIPROY_clean,0.0034255453,1.5482808805
QIQZIB_clean,0.0019433825,0.9127609129
QIRWAR_clean,0.0029739504,1.2400622869
QIRYAS_clean,0.0019649737,0.8090204929
QISNAJ_clean,0.0016202473,0.7795952403
QISNEN_clean,0.0015487319,0.7267338086
QISNIR_clean,0.0014445732,0.6727274823
QIVJAG_clean,0.0014010882,0.6932606914
QIWHEL_clean,0.0029339457,1.0702074187
QIWQES_clean,0.0031289349,1.3950046839
QIXNES_clean,0.0028481973,1.1090544112
QIXNIW_clean,0.0018317141,0.75348223
QIXSOG01_clean,0.0015063067,0.7595887432
QIXSOG_clean,0.0015280847,0.7525181757
QIYDAF01_clean,0.0028668829,1.3553409007
QIYDAF_clean,0.0024521439,1.1400784356
QIYDIN_clean,0.0035149124,1.642407635
QOBGEV_clean,0.0033178601,1.4165430402
QOBPEE_clean,0.0031805685,1.1763944245
QOBWEJ01_clean,0.0044295815,1.461976942
QOBWEJ_clean,0.0043833949,1.4379209516
QOBWIN01_clean,0.0035924086,1.0949775692
QOBWIN_clean,0.0036144639,1.0961555782
QOCBUH_clean,0.0028096337,1.080342045
QOCRUW_clean,0.0023540185,0.9908950925
QOCSAD_clean,0.0022891156,1.001261567
QOCSEH_clean,0.0024309738,1.0116147844
QODHUO01_clean,0.00128474,0.5366773488
QODHUO02_clean,0.0012336107,0.5463947055
QODHUO03_clean,0.0012522031,0.5464365385
QODHUO04_clean,0.0012670771,0.5347920719
QODHUO05_clean,0.0013107694,0.5396261152
QODHUO06_clean,0.0012661475,0.5402201448
QODHUO07_clean,0.0013116991,0.5357718953
QODHUO08_clean,0.0012112997,0.5407351563
QODHUO09_clean,0.0013051917,0.544335589
QODHUO10_clean,0.0013163472,0.5477659005
QODHUO11_clean,0.0012661475,0.5444387772
QODHUO12_clean,0.0012252441,0.5455078445
QODHUO13_clean,0.001247555,0.5461632292
QODHUO_clean,0.0013039522,0.5426573083
QODPOQ_clean,0.001269866,0.5479155699
QODQEH_clean,0.0012503439,0.5378886485
QODSUZ_clean,0.0012810215,0.5409591956
QOFBIY01_clean,0.001292177,0.5441422272
QOFBIY02_clean,0.0013460951,0.5492802575
QOFBIY_clean,0.0012791622,0.5468511507
QOFCAR_clean,0.0012642883,0.544053913
QOFCEV_clean,0.0012205959,0.5508531808
QOFCIZ_clean,0.0012968251,0.5463779723
QOFCOF_clean,0.0012977547,0.5414528258
QOFDAS_clean,0.0013182064,0.5551926643
QOFDEW_clean,0.001292177,0.5390172117
QOFDIA01_clean,0.0012410477,0.5460600409
QOFDIA02_clean,0.0012540624,0.547018483
QOFDIA03_clean,0.0012512735,0.5421109994
QOFDIA05_clean,0.0012447662,0.5424986525
QOFDIA06_clean,0.0013209953,0.5450430326
QOFDIA07_clean,0.0012112997,0.5440492648
QOFDIA08_clean,0.0012559216,0.5441952158
QOFDIA_clean,0.0012391884,0.5440650685
QOFDOG_clean,0.0012661475,0.5381433654
QOFKUT_clean,0.0034384448,1.2586353616
QOFLAA_clean,0.0014879489,0.7740934318
QOFPAE_clean,0.0005688143,0.2689633688
QOGGID_clean,0.0098912867,1.6206994809
QOHTUD_clean,0.0008123891,0.3605586939
QOHYET_clean,0.0028456332,1.0544078567
QOJKAB_clean,0.0015898025,0.7204628076
QOJTUE_clean,0.0036776475,1.4186632592
QOJVAM_clean,0.0034498509,1.3766853856
QOKCID_clean,0.0020405545,0.6014999657
QOKKAE_clean,0.0014847632,0.6096924095
QOMDUS_clean,0.001962802,0.8290705542
QOMFEE_clean,0.0035735584,1.510483356
QOMRUH_clean,0.0022938082,1.0771393379
QOMSAO_clean,0.0022307648,1.0326671016
QOMSES_clean,0.0023083566,1.0443325467
QOMTET_clean,0.0033904044,1.3068678036
