mof_name,base_atoms,core_atoms
DUDKIY_clean,200,200
OTABES_clean,128,128
WUSGOI_clean,48,48
SIPWUK_clean,80,80
ZUTBAR03_clean,28,28
j.ica.2016.05.051_4_clean,256,256
UZUNAF_clean,116,116
NUYNAY_clean,80,80
VEMSUC01_clean,212,212
KOHKOI_clean,1234,1234
DAGJED_clean,165,165
VITYUU_clean,93,93
DALSUH_clean,248,248
XIFHIF_clean,164,164
ROGSAI_clean,116,116
REFMEW_clean,288,288
EBOXEA_clean,288,288
SODNAA_clean,132,132
LAFQOA_clean,2640,2640
REYMOZ_clean,624,624
IQOKIK_clean,327,327
NHBZZN10_clean_h,116,116
UKUBUY_clean,248,248
PEWXUL01_clean,116,116
IVILEG_clean,466,466
PUQHEP_clean,100,100
XUDYOM_clean,248,248
UXEQOE_clean,220,220
ROQNES01_clean,80,80
BEXQOL_clean,128,128
PASNAA01_clean,144,144
EKIDEH_clean,164,164
FORXAM_clean,3120,3120
ITIPOS_clean,170,170
TOTVUV_clean,85,85
CAGSAG_clean,284,284
OGESOJ_clean,52,52
IJISEZ_clean,128,128
CUSYIA_clean,168,168
TOWMEZ_clean,212,212
EMUVAL_clean,108,108
TIDSEE_clean,194,194
DUKMON_clean,232,232
ORULEU_clean,236,236
ALUJIB_clean,306,306
jp209895d_si_002_clean,568,568
KAHMOW_clean,216,216
ja078060t-file002_clean,1848,1848
DUNXUH04_clean,80,80
WODVOB_clean,184,184
ja3082523_si_004_clean,2126,2126
WOPSAX_clean,162,162
ROQMER_clean,80,80
AJAKON_clean,330,330
ROQMER02_clean,80,80
OYAJIJ02_clean,478,478
MUSCAG_clean,440,440
SABXOL_clean,75,75
NAYZOE_clean,332,332
IXUQOJ_clean,568,568
XIWKUJ_clean,111,111
TUYFIE_clean,88,88
SESLUZ_clean,144,144
c6cc00589f_c6cc00589f2_clean,300,300
FAKNIR_clean,162,162
WAHREE_clean,218,218
EJEFOP_clean,156,156
KEXFIC10_clean,120,120
MALRUP_clean,84,84
OXANOR_clean,260,260
WEBKOD_clean,136,136
YURJUR_clean,165,165
BEYKEX_clean,160,160
RUYQIN02_clean,369,369
SAHBAF_clean,136,136
RUSWEJ_clean,224,224
QUQWOQ_clean,324,324
WIJXEU_clean,592,592
KOSLOV_clean,54,54
WAVWEW_clean,80,80
VUNHAO_clean,172,172
VATXEU_clean,192,192
UHASED_clean,64,64
UMODEH07_clean,774,774
GITTOT01_manual,136,136
HEZNUW_clean,66,66
OGIBUD_clean,84,84
IKOSOQ_clean,528,528
OFERUN06_clean,102,102
VAHTOQ_clean,572,572
GIQXOU_clean,66,66
BOZFON_clean,616,616
YAZYUU_clean,832,832
MUMYAW_clean,693,693
HIDBIH_clean,256,256
FIJDIM10_clean,102,102
HAJJAE_clean,80,80
XIGFOJ_manual,324,324
XAMGUQ_clean,672,672
HUCLIB_clean,136,136
TIXMIX_clean,92,92
UBOGAV_clean,73,73
ALUKIC_clean,172,172
ODODUI_clean,900,900
YOYZET_clean,568,568
ja907023c_si_003_clean,268,268
VUFBEE_clean,58,58
QAKFIU_clean,288,288
DAWBIO_clean,96,96
AFIXAO_clean,340,340
LAGWEX_clean_h,102,102
KOGJOG_clean,160,160
REXCII_clean,324,324
SUGDIJ_auto,226,226
YAQCEY_clean,384,384
DAWDAI_clean,210,210
TAKHEV_clean,156,156
QODHUO04_clean,592,592
MAGVOG19_clean,52,52
RUZDAS_clean,36,36
CITXUZ_clean,196,196
EPAXAW_clean,124,124
GACQAE_clean,164,164
MASZOX_clean,232,232
TAYNEN_clean,196,196
NAMZIL_clean,56,56
QATHOK_clean,216,216
UMODEH13_clean,774,774
OSUVIJ_clean,208,208
LUYSEF_clean,168,168
RUGXOI_clean,136,136
CIFMAH_clean,400,400
HAZNED_clean,228,228
DUWRIY_clean,56,56
DUSHIK_clean,3320,3320
ic501801f_si_002_clean,370,370
DUQSEO_clean,46,46
DIBPAH_clean,244,244
ZASTUK_clean,124,124
NOHHID_clean,184,184
KOSKIO01_clean,54,54
WEHHIC_clean,324,324
MUKRAN_clean,558,558
OCUVUF_clean,888,888
KISVEO_clean,436,436
SONVIB_neutral_b,156,156
YAVWUQ_clean,944,944
QOKKAE_clean,54,54
IREGOD_clean,348,348
TISHAF_clean,402,402
ROQDIM04_clean,80,80
KOBPIB_clean,148,148
BEPVOJ01_clean,104,104
XUWKEH_clean,70,70
CAYQIE_clean,246,246
BOWDIC_clean,494,494
MABJUV01_clean,104,104
RAZXIA04_clean,336,336
NIHBEM_clean,108,108
MOZFIR_clean,46,46
UKAPUS_clean,84,84
AXUJOT_clean,162,162
OSIKIL_clean,648,648
KUFVIS_clean,216,216
XAFFOB_clean,152,152
CAXVOO_clean,54,54
VUKHOZ_clean,296,296
AXOCAT_clean,64,64
ja905009e_si_002_clean,144,144
YEYFEP_clean,184,184
KAYBUJ_clean,64,64
PUPXII01_clean,92,92
AHOZAA_clean,632,632
GARTIF_clean,58,58
HAWZIQ_clean,136,136
SABWUQ_clean,75,75
GOJDOZ_clean,44,44
NUVXUZ_clean,1328,1328
QOTHOY_clean,436,436
CAYCAI_clean,286,286
AHINIP_clean,260,260
CITZIP_manual,73,73
NEVVAM_clean,74,74
PUFRIR_clean,260,260
KAHYOJ_clean,256,256
NAWKII_clean,276,276
HANKIS_clean,3808,3808
EMUBIZ_clean,144,144
LIWFOM_clean,62,62
ic502643m_si_007_clean,308,308
NUVBIQ_clean,64,64
BERGAI_clean,288,288
OGIBOV_clean,136,136
KAPGEP_clean,284,284
JIVSIR01_clean,206,206
EHIHOU_clean,232,232
ja512973b_si_004_auto,384,384
OBIBEJ_clean,294,294
XIGHIF_clean,324,324
CAWZUX_clean,512,512
BEXSII_clean,130,130
CUVGOQ_clean,41,41
DAFYOB_clean,128,128
YIRHOY_clean,124,124
XAPCOJ03_clean,144,144
XUZXUN_clean,144,144
SEFTUU_clean,276,276
ILUHIH_clean,190,190
UFISUY_clean,136,136
IRAJIV_clean,156,156
MIHHOA_clean,372,372
WORKUL_clean,284,284
IFENOY01_SL,144,144
KINDOC_clean,86,86
TAVCIF_clean,236,236
AHIYUN_clean,904,904
IBIRES_clean,464,464
DIBQOW_clean,400,400
IBITUK_clean,145,145
EHUTAE_clean,972,972
AVESUR_clean,352,352
DUWFOS_clean,156,156
AVAQIX_clean,216,216
ic070274o-file006_clean,268,268
RAKCUC_clean,648,648
REZXIE01_clean,56,56
TILHAZ_clean,608,608
SOHMEI_clean,648,648
QIXNIW_clean,164,164
VOCNOQ_clean,440,440
BAQWIC_clean,107,107
LONVAN_clean,162,162
HAWWIN_clean,164,164
BOWZUK_clean,448,448
KEDJAG28_clean,80,80
ASOYOY_clean,752,752
LOQSEQ_clean,878,878
PEQTIQ_clean,204,204
HIYLUY_clean,400,400
UMABOB_clean,224,224
NUNTOH_clean,68,68
YELYOE_clean,212,212
ATIXUX_clean,268,268
XADDAJ_clean,232,232
FAYLIC_clean,32,32
FEZQEI_clean,351,351
NETFAU_clean,204,204
CURYOE01_clean,459,459
SODXUG_clean,492,492
ADODUU_clean,113,113
YOYVEP01_clean,315,315
MOSGIM_clean,400,400
ODODOC_clean,109,109
MUDKOM_clean,224,224
VUHMUI_clean,684,684
YUZPEQ_clean,1616,1616
DOYBAV_clean,408,408
DOGZIJ_clean,78,78
KEWZET_clean,132,132
SEFBOV_clean,112,112
AZEBUE_clean,164,164
LUTSEA_clean,76,76
QAWREM_clean,108,108
BEVRAW_clean,27,27
REJLEY_clean,87,87
QETSOY_clean,88,88
BUBWOM_clean,404,404
DONKUO_clean,230,230
XANMUX08_clean,136,136
EGEJIK_manual,166,166
FALRIV_clean,236,236
QABKIQ_clean,84,84
KORNAI_clean,180,180
QAQMON_clean,664,664
MISQIQ07_clean,39,39
UMOYOM07_clean,810,810
c5nj02236c_c5nj02236c2_clean,314,314
jacs.6b09113_ja6b09113_si_002_clean,186,186
RUFMUA01_clean,40,40
HOPYEQ_clean,50,50
FIJDIM04_clean,102,102
WILGUV_clean,242,242
FEYJID_clean,1056,1056
acscombsci.5b00188_3001288_clean,197,197
COWROX_clean,360,360
ic5008457_si_002_clean,138,138
SONTAR_manual,56,56
EDAPIK_clean_h,210,210
ODIXEG_clean,110,110
TIVFAG_clean,118,118
MEXJAC_clean,76,76
AWIBEO_clean,1564,1564
ROQMER01_clean,80,80
c5cc04223b_c5cc04223b2_clean,127,127
GUFXEM_clean,260,260
AFENEE_clean,156,156
NUFCAU_clean,192,192
ESUVAR02_clean,74,74
TAWYUO_clean,316,316
AMUFOF_clean,76,76
JUXZOT_clean,164,164
BIYVEM_clean,188,188
PEGQAV_clean,208,208
RAYFEE_clean,168,168
ic402280p_si_002_clean,466,466
OTAVUB_clean,204,204
MAGBAZ_clean,80,80
IFESAP_clean,1352,1352
REGMOH_clean,528,528
MUNLUE_clean,218,218
YIWBEN_clean,204,204
LUBNAZ_clean,160,160
AYOXUJ_clean,328,328
XOKHIP_clean,336,336
HIYZEV01_clean,68,68
OTUXUX_clean,260,260
XEHDEV_clean,414,414
REXDOP_clean,324,324
LUFNAC01_clean,124,124
KEXFIC_clean,120,120
FAGXIX_clean,316,316
EZOFUV_clean,176,176
KIYQOA_clean,128,128
CUVHIL_clean_h,132,132
KUYPIF_clean,132,132
YARKOT_clean,128,128
CECVOW_clean,72,72
JUSGUB_clean,426,426
SOJKOT03_clean,52,52
YAJXUF_clean,400,400
HUZLIY_clean,192,192
DAFYER_clean,224,224
TUMREA_clean,136,136
UMELEF_clean,166,166
FAVGUH_clean,138,138
FIFGEI_clean,164,164
WOJZAY_clean,232,232
UXUPEK_clean,32,32
MARLAS_clean,344,344
MUVJIX_clean,128,128
ILOSOS_clean,288,288
HUFKUQ_clean,576,576
XEHRUY_clean,108,108
ZAHLEC_clean,348,348
acscombsci.5b00188_5024922_clean,109,109
MACHIJ_clean,972,972
GONMUT_clean,1904,1904
RIWNAO_clean,1248,1248
KUNWEW_clean,212,212
XAQTIS_clean,60,60
GUKCIA_clean,639,639
OQUGUE_clean,432,432
TASVUG_clean,336,336
NIKZAJ02_clean,108,108
MAQBEO_clean,262,262
NAVCAO_clean,156,156
RIGWIP_clean,128,128
ROJNEJ_clean,44,44
FEYDET_clean,80,80
AHEBAS_clean,356,356
IXOFUX01_clean,72,72
VACLIX_clean,1156,1156
GAGTEQ_clean,224,224
WEDXAG_clean,184,184
XAPTEQ_clean,272,272
WIYFAM_clean,146,146
CAJQIP_clean,272,272
FAKLOU_clean,62,62
YOTRUW_clean,172,172
CAYYEG_clean,219,219
RUGXUO_clean,648,648
IBOTAU_clean,111,111
QADVUN_clean,38,38
DIMQOH_clean,62,62
MUFXUI_clean,116,116
WILRIS_clean,60,60
YOPPAW_clean,128,128
cm503311x_alf11K_clean,56,56
KOJZEP_manual,174,174
TACWOM_clean,272,272
DUYRAR_clean,736,736
EZUCIM_clean,144,144
OYEJOS_clean,342,342
TISKOW_clean,178,178
VUWSAJ_clean,136,136
VOZVAJ01_clean,648,648
XUHVON_clean,116,116
cg301725z_si_002_clean,152,152
BIFKEI_clean,138,138
OTOXIF_clean,228,228
UVASAM_clean,110,110
RUXKUS_clean,416,416
HIHGIQ_clean,380,380
UMEPOT_clean,504,504
YUZXAT_clean,182,182
WOHZAU01_clean_h,76,76
ADATAC_clean,840,840
IRAYOQ_clean,212,212
NUDLAB_clean,452,452
OKIPOO_clean,864,864
VEHLEA02_clean,92,92
KESBOA_clean,664,664
RODBAP_clean,138,138
GEDPAH_clean,118,118
MAFLUD_clean,49,49
TIJPOT_clean,188,188
JALTUL_clean,100,100
IYUQEZ_clean,880,880
TUGTAR_clean,320,320
TEVZEA_clean,108,108
FALSAO_clean,236,236
UGOFED_clean,348,348
REYPIW_clean,85,85
BINSAU_clean,1080,1080
YOZJEE01_clean,315,315
JAVTEG_clean,58,58
BARZUR_clean,159,159
QODHUO01_clean,592,592
KOMHEB_clean,238,238
ALEJAE_clean,408,408
HAKTOF_clean,150,150
WIHSUD_clean,68,68
EBIMEJ_clean,148,148
NOHLED_clean,104,104
QODHUO10_clean,592,592
PIBNUK01_clean,372,372
FORQEJ_clean,256,256
OTUDIS_clean,160,160
ic402058f_si_003_clean,210,210
HICWIB_clean,108,108
AGIMOU_clean,74,74
DOCKOW_clean,223,223
PIZPET_clean_h,64,64
AROFAP_clean,213,213
CODDAA_clean,72,72
KOJZIT_clean,186,186
AFOVEX_clean,80,80
NAVJAW01_clean,54,54
GIQYUB_clean,66,66
JALLOA_clean,704,704
HAJLEK_clean,189,189
UHISOU_clean,22,22
WUSLED_clean,336,336
XESKIR_clean_h,78,78
ZEZQAY_clean,74,74
SEHNID_clean,316,316
ZISXOQ_clean,596,596
OGAXUR_clean,159,159
POXHUG_clean,136,136
LABNAG_clean,646,646
BETGOY_clean,243,243
TANFEV_clean,156,156
YOPQEB_clean,180,180
RIFMIE_clean,302,302
ETEXEI_clean,92,92
SUFBAY_clean,330,330
SEHMAU_clean,136,136
IFASOZ_clean,304,304
XUDNAN_clean,202,202
jacs.6b08724_ja6b08724_si_012_clean,278,278
HUFJEZ_clean,396,396
MUWQEB_clean,204,204
SOSFAJ_clean,224,224
AMILUE_clean,272,272
ISIYOZ01_clean,136,136
VOVLAV_clean,172,172
EBEMEF_clean,20,20
IZIHEG_clean,696,696
QIXSOG_clean,88,88
PAMGIV_clean,86,86
XEGKIF_clean,260,260
MAZJAY_clean,82,82
KEPPIF_clean,164,164
HOWQEQ_clean,208,208
QURPIE_clean,832,832
GIKMOD11_clean,88,88
DONNEA_clean,38,38
VATVUK_clean,204,204
IKEBUV01_clean,40,40
JAVWUY_clean,124,124
TADYII_clean,230,230
BOCKOT_clean,168,168
KEQDER_clean,228,228
cm503311x_alf150K_clean,56,56
MOYNIY_clean,368,368
MAZTIR_clean,80,80
FOQPAE_clean,276,276
EZABEN_clean,54,54
ZAVQEU_clean,256,256
WEMYEU_clean,428,428
QEZZOL_clean,228,228
LOMMOR_clean,680,680
OFESEY_clean,178,178
MIHHUG_clean,372,372
URUVUA_clean,333,333
DUDZOT_clean,36,36
QAVBUL_clean,147,147
MUDTEL_clean,504,504
BAZDAJ_clean,284,284
TIPZOJ_clean,192,192
WIHCUM_clean,60,60
KUFBEU_clean,40,40
SINQEL_clean,48,48
SOKXIB_clean,744,744
TEQWER01_clean,44,44
UMEHOL_clean,164,164
LULWUL_clean,140,140
KEGZOL_clean,40,40
MACKAE_clean,76,76
JIVSEN01_clean,198,198
NIMXIS_clean,97,97
TUTZOX_clean,272,272
TINFIH_clean,72,72
UCALIW_clean,212,212
QUGNOV_clean,58,58
NAYNIK_clean,188,188
HUMWIX_clean,623,623
VAKQAC_clean,672,672
SAQQEH_clean,160,160
XEJJIG_clean,56,56
cm901983a_si_001_clean,2720,2720
ILUJIJ_clean,190,190
QUTDAM_clean,450,450
TAJWAF02_clean,464,464
WEBJOE_clean,474,474
PULMIU_clean,324,324
PAMHES_clean,86,86
HUYKER_clean,1368,1368
LOGXEM_clean,1456,1456
cg801164f_si_001_clean,424,424
EZABAJ_clean,92,92
COXDIE_clean,376,376
JUJTAL_clean,171,171
OBUBOC_manual,166,166
NAHFIO_clean,344,344
ZUPBET_clean,74,74
WAXJAJ01_clean,56,56
BEPNOB_clean,144,144
ULOKAJ_clean,648,648
AMOYOR_clean,122,122
KUJPAH_clean,1412,1412
EZIPEK_clean,440,440
NODKAT_clean,228,228
INOVEN_clean,124,124
ic048812_clean,234,234
TACYAX_clean,136,136
DAXHUH_clean,69,69
CACNOM_clean,204,204
NDAIAH_clean,58,58
PEVYUM_clean,58,58
cm503311x_aloh225K_clean,56,56
OZAVUI_clean,56,56
XALDAS_clean,332,332
DABMUR_clean,168,168
KIYMEM01_clean,92,92
WAHGIY_clean,180,180
WOJYOL_clean,856,856
NOKPEJ_clean,62,62
ILOWAI_clean,236,236
QERWAL_clean,234,234
REYJEM_clean,158,158
QODSUZ_clean,592,592
MIMSOS_clean,544,544
ZIJVOF01_clean,136,136
HAVVUX_clean,224,224
OGOWAJ_clean,352,352
ATIBOU01_clean,108,108
ULOLIS_clean,648,648
SUNHIT_clean,66,66
QOWLEU_clean_h,66,66
REXDEF_clean,324,324
WAVRAO_clean,396,396
ULOMAL_clean,648,648
LALPIZ_clean,110,110
VIXTUT_clean,156,156
ITIWEO_clean,388,388
TIXVON_clean,336,336
TOHYUM_clean,212,212
NAHGUB_clean,84,84
FUSNAJ_clean,414,414
GUTYIE_clean,84,84
IXAZEO_clean,136,136
LUFNAC02_clean,124,124
ASAHEJ_clean,170,170
KUCDOD_clean,75,75
cg900505v_si_002_clean,190,190
ZIMLAK_clean,256,256
IYOCUW_clean,656,656
SEHMUO_clean,332,332
NETRIN_clean,192,192
CIGFEF_clean,82,82
MAVFEV_clean,52,52
XENMOU_SL,93,93
FIFPOA_clean,36,36
JOKYOX10_clean,120,120
ja408959g_si_003_clean,787,787
DEYLUQ_clean,200,200
CUWTUL_clean,72,72
BICPUA_clean,236,236
DIBWUH_clean,176,176
VEMMAC_clean,63,63
HOJLEY_clean,144,144
UJIPEK_clean,224,224
ALONEV_clean,1008,1008
XISPEW01_clean,68,68
ETIXAI_clean,384,384
WIPZEC_clean,488,488
IVOLIQ_clean,304,304
GOZNEQ_clean,103,103
AZAWAZ_clean,38,38
MIFVEE_clean,792,792
ZUSBOG_clean,76,76
OBUBIW_clean,172,172
MAPFIS_clean,200,200
LOZSAW02_clean,56,56
EDAGAT_clean,108,108
FIFNUE01_clean,50,50
UCEXIK_clean,150,150
NOFQII_clean,82,82
TURFAP_clean,196,196
cm501138g_si_006_clean,156,156
XEVHAJ_clean,238,238
cm202876r_si_002_clean,132,132
TEDXOR_clean,332,332
NINHOH_clean,20,20
LODCUC_clean,240,240
WAYKAK_clean,80,80
QUPJAN_clean,364,364
VOJGOS_clean,104,104
YAXBEF_clean,100,100
LAWHEZ01_clean,628,628
ODUNEH_clean,222,222
SUJQOE_clean,312,312
QUFGIH_clean,96,96
YIWZOV_clean,816,816
DARSEV_SL,171,171
FATKES_clean,160,160
EZULAO_clean,46,46
CUKXOW_clean,94,94
MUBZUG_auto,264,264
ja073612tsi20070723_060623_clean,66,66
ESAROH_clean,316,316
LIDSIC_clean,252,252
ic034943jsi20030807_040506_clean,282,282
PUTYEI_clean,76,76
FIWJIG_clean,524,524
IBOZIK_clean,158,158
TOVKOG_clean,288,288
FEYQIK_clean,56,56
SIWZOP02_clean,52,52
WUBHEI_clean,72,72
PUWCIT_clean,324,324
REWLEM_clean_h,648,648
PEKVUY_clean,98,98
PASNAA_clean,144,144
AMUFAR_clean,80,80
UWODAN_clean,368,368
FUVDEH05_clean,360,360
RICHIV_clean,136,136
DODHUA_clean,88,88
WOPSOL01_clean,162,162
NUNSOG_clean,640,640
HAZGOF07_clean_h,100,100
AQOSEG_clean,800,800
SUWBET_clean,414,414
LAZPIN_clean,260,260
IGITOJ_clean,486,486
CUWHUZ_clean,852,852
ja406030p_si_002_manual,21,368
MARJAQ_clean,236,236
GIRYUD_clean,364,364
WITKIV_clean,1488,1488
j.jssc.2014.11.015_mmc2_clean,158,158
NOCLOH_clean,51,51
ZIHTEP_clean,100,100
LEYLUX_clean,480,480
QUQBAH_clean,200,200
ZUTBIB_clean,38,38
FISXEM_clean,204,204
CAXZOS_clean,752,752
MALWUU_clean,172,172
XUCSOF_clean,188,188
EVEGUH_clean,180,180
LOLVAJ_clean,768,768
NUFBOH_clean,196,196
IMAXOL_clean,432,432
c6ce00407e_c6ce00407e2_clean,236,236
XALMII_clean,420,420
QAVPIO_clean,29,29
DOMKEX_clean,128,128
HOWPUF_clean,172,172
XIPBOO_clean,190,190
RIFDUG01_clean,156,156
SINZIA_clean,216,216
XOSQOL_clean,80,80
ja0734952si20070516_030528_clean,680,680
RUSXAG_clean,86,86
NALYEG_clean,116,116
REGJIW02_clean,23,23
DOTYES_clean,1204,1204
TUMDAI_clean,136,136
XUBJAF02_clean,58,58
CABJOH_clean,160,160
BEFKUU_clean,108,108
WUYXEV_clean,350,350
VAHJIA_clean,99,99
TUVDUJ_clean,190,190
WOYJID_clean,86,86
OPAGIX_clean,162,162
ADUROI_clean,2112,2112
WIJXIY_clean,452,452
FEZREJ_clean,172,172
OSOTIB_clean,414,414
BIDPOV_clean,558,558
SABVUN_clean_h_min,304,304
UNADIX_clean,688,688
c5ta04989j_c5ta04989j2_clean,95,95
VAGTAB_clean,416,416
TUJGIQ_clean,344,344
ADODII_clean,113,113
JUTCIM_clean,630,630
j.inoche.2014.12.007_INC05825-mmc2_clean,1128,1128
POKTOA_clean,118,118
SATCIB_clean,656,656
cm503311x_aloh275K_clean,56,56
UDIDAO_clean,316,316
CUYWUP_clean,284,284
HURGEH_clean,228,228
XEGKEB_clean,208,208
LUMYOJ_clean,144,144
OTIPEO_clean,216,216
ROQFUA_clean,80,80
RONWIA_clean,36,36
YARKAF_clean,288,288
TONBOO_clean,178,178
TOKLEM_clean,150,150
MUXHUI02_clean,76,76
VOPCEK_clean,308,308
WEBJUK_clean,604,604
RAZYOI_clean,184,184
YEGCUJ_clean,252,252
ELIKIU_clean,60,60
COQNIF_clean,48,48
cg8013317_si_003_clean,178,178
nchem.2258-s3_clean,274,274
FEJDEE_clean,46,46
TOXNIF_clean,72,72
QADKAH01_clean,184,184
DIZQOT_clean,400,400
TUZNOS_clean,616,616
cg501141m_si_002_clean,494,494
HOQNEI_clean,224,224
MATFIY_clean,164,164
SETSIV_clean,121,121
WOJYUR_clean,848,848
HUXDOT_clean,256,256
WASMUB01_clean,352,352
BEPNER_clean,252,252
cg200615s_si_002_clean,62,62
CAYMIZ_clean,160,160
PAXWOB_clean,184,184
PITRIU_clean,372,372
XOXMED_clean,764,764
EGUNAX_clean,108,108
ALIBUT_clean,516,516
SIVJIS_clean,148,148
CUMKIG03_clean,97,97
PACHUZ_clean,704,704
VATYEV_clean,26,26
BUSTAM_clean,660,660
WECBOX_clean,224,224
GACBIY_clean,360,360
ZEGSUB_clean,528,528
DALSER_clean,136,136
XEXMEU_clean,144,144
SOMSIY_clean,48,48
UFUQIV_clean,328,328
NOCKUM_clean,102,102
PUQHIT_SL,100,100
MICPAQ_clean,146,146
BUSQIQ_clean,40,40
JOKWOV_clean,52,52
LUDLIH_clean,624,624
VAGBUD_clean,156,156
VERZID_clean,52,52
KIVFEC_clean,138,138
TUYJAZ_clean,304,304
DAWWIJ_clean,180,180
ZIKJIO_clean,100,100
KEHGEL_clean,408,408
WUDTUM_clean,556,556
BETHEP_clean,240,240
KEVBIY_clean,1260,1260
FORPOS_clean,256,256
CUKXUC_clean,94,94
UMOYOM09_clean,738,738
DOJXOR_clean,456,456
jacs.6b08724_ja6b08724_si_014_clean,266,266
IMULEH_clean,496,496
HUNBEX_clean,44,44
TOQCIL_clean,38,38
CUTBEA_clean,216,216
PEDMOB_clean,208,208
YIXBIQ_clean,252,252
JEBDOK_clean,54,54
SARHEA_clean,54,54
cm503311x_alf70K_clean,56,56
ISIYOZ_clean,136,136
ELEREU_clean,2616,2616
XEHSIN_clean,108,108
FUZKAN_clean,332,332
AWAGEL_clean,224,224
OBENAL01_clean,300,300
QAJKAO_clean,156,156
MAHCEG_clean,988,988
KIFDIM_clean,79,79
BAMKOS_clean,224,224
ZUSBIA_clean,152,152
WILFAZ_clean,148,148
BOJYIK01_clean,50,50
UKULOB01_clean,84,84
IXODUV_clean,72,72
TACPIX_clean,168,168
LUSYEF_clean,432,432
AQOLID_clean,2232,2232
KUVJIW_clean,50,50
HAKSAQ_clean,146,146
cg900153m_si_001_clean,628,628
JIVSEN_clean,122,122
CAVPUM_manual,516,516
UGUHAG_clean,116,116
NUBBAP_clean,238,238
DUYROF_clean,744,744
TAZLEN_clean,312,312
ZARVIZ_clean,372,372
RUMROI_clean,66,66
JOKYOX_clean,120,120
TIRKEM_clean,412,412
XUNSIK_clean,56,56
USUVIP_clean,196,196
WEHJUQ_clean,988,988
EYACOX_clean,212,212
QARTAG_clean,258,258
EMUYAM_clean,81,81
VIXWEF_clean,912,912
TACFIN01_clean,104,104
XUMTUV_clean,112,112
UNAGOH_clean,76,76
POTREX_clean,340,340
FIGXEY_clean,13,13
PEFSUQ_clean,159,159
QETCUO_clean,74,74
TUTHIA_clean,240,240
BEPVID_clean,104,104
FIWKUT_clean,1032,1032
AMAGAX_clean,300,300
WOBHEB01_clean,54,54
JIXWUJ_clean,108,108
DALSAN_clean,72,72
OCUMOR_clean,312,312
WEHNAA_SL_part,110,110
WORREC_clean,76,76
NAHNES_clean,712,712
OCUQOT_clean,168,168
KEFBII_clean,272,272
ic700893w-file001_clean,61,61
ONEYOW_clean,836,836
CURQEN_clean,296,296
CAYKEU_clean,136,136
ALUREF_clean,358,358
REXGAE_clean,1064,1064
RIYBAE_clean,648,648
BEPPOD_clean,180,180
HAFWIW_clean,432,432
YURKAY_clean,166,166
WANRIM01_clean,50,50
XAKQOR_clean,174,174
IZENIM_clean,464,464
ja512762r_si_002_auto,324,324
JOKYEN_clean,120,120
CUQRUD_clean,184,184
SADMIV_clean,36,36
VIXPUP01_clean,480,480
UMOYOM13_clean,738,738
DEBNUU_clean,48,48
PAHPOG_clean,432,432
ZIVCOY_clean,564,564
TILWEQ_clean,40,40
MOYMET_clean,256,256
SUKRIB_clean,64,64
RIGTIL_clean,84,84
MUNPER_clean,180,180
LEJKIW_clean,194,194
ESURER02_clean,148,148
PUGGOP_clean,240,240
NUTQAV_clean,102,102
XOCWUJ_clean,65,65
AFUKET_clean,560,560
TEFWIL_clean,624,624
BOVHEB_clean,232,232
MESGIB_clean,336,336
POZHUI_ion_b,22,1656
WETPES_clean,420,420
EWASIG01_clean,62,62
GOBGAG_clean,600,600
CAYSOL_clean,136,136
ATEJOA_clean,142,142
NOHQEI_clean,2556,2556
QOZPEC_clean,192,192
EXIDEV_clean,184,184
ACODON_clean,176,176
ARAFOP_clean,100,100
NATHUO_clean,392,392
SUTJIC_clean,300,300
IVUVIG_clean,100,100
XOQXIL_clean,306,306
JUFBIX_clean,214,214
IRAHUF_clean,160,160
OXAPAF_clean,272,272
FUTZOL_clean,452,452
OWIHEJ_clean,144,144
c5sc00614g_c5sc00614g2_clean,586,586
VEYREX_clean,208,208
COYVES_clean,176,176
GAGXAP_clean,220,220
LIFSAW_clean,412,412
UJILAA_clean,360,360
SABYIG_clean,75,75
YUBQET_clean,272,272
TARVUD_clean,68,68
PIZPAP_clean_h,64,64
YAVWAW_clean,120,120
EDUVUU_clean,258,258
WEZCIO_clean,166,166
CEXHOD_clean,664,664
ZOZPUB_clean,314,314
ZUXPOZ_clean,68,68
OQUWUU_clean,1204,1204
TONTUN_clean,372,372
GEDROY_clean,128,128
MAJKAM_clean,380,380
GEBSAJ_clean,212,212
HOWQOA_clean,376,376
BUXTUL_clean,440,440
LUZBOY_clean,64,64
HOTFED_clean,204,204
ESUMOU01_clean,56,56
BEXRIG_clean,128,128
YUSWEQ_clean,164,164
GARQAU_clean,990,990
EBIPIQ_clean,96,96
TIQHEH_clean,124,124
BEPBAB_clean,68,68
INEPEY_clean,256,256
JIQVAH_clean,106,106
TUFSUK_clean,80,80
ZIGFIG_clean,624,624
WABVIF_clean,36,36
INOMOP_clean,56,56
AZEWEH_clean,44,44
GAXWAF_clean,136,136
TOXHEV_clean,284,284
GUSJOU_clean,96,96
LUWYUY_clean,164,164
ASACON_clean,184,184
EMOSOO_clean,100,100
CUFGIV_clean,592,592
XEDLUN_clean,136,136
WEYQAU10_clean,128,128
QULLEP_clean,268,268
ARUJED_clean,312,312
TORJER_clean,200,200
YOCNIP_clean,210,210
ENAFAB_clean,1280,1280
GIYTAK_clean,75,75
WAYMIU_manual,76,76
SONTEV_clean,98,98
OQUZIL_clean,404,404
