mof_name,base_atoms,core_atoms
QIDDAI_clean_h,154,154.0
FATKIV_clean,978,978.0
DOTFOJ_clean,1180,
KOMHUR_clean,238,
PUFXIZ_clean,140,140.0
FAJYAS_clean,496,496.0
VABJIS_clean,84,84.0
MAGBIH_clean,332,332.0
REZJIR03_clean,104,104.0
HIHGAI_clean,326,326.0
MEJQID_clean,112,112.0
GIVHIC_clean,510,510.0
DUWSAR_clean,40,40.0
ZOZKEG_clean,600,600.0
FOJLOH_clean,568,568.0
KASPOL_clean,54,54.0
NAGQET_clean,153,153.0
SARTIR_clean,66,66.0
ULOGIL_clean,39,39.0
MUJPUE_clean,688,688.0
NAVFUM_clean,64,64.0
VOHQIS_clean,116,116.0
CIYZUG_clean,140,140.0
NAYHAY_clean,380,
HOBGAH_clean,240,240.0
IHAJIL_clean,92,92.0
NUTYIM_clean,1056,1056.0
SEHXIN_clean,76,76.0
INIRAY01_clean,212,212.0
IZEVAM_clean,64,64.0
KINFEU_clean,200,200.0
acs.inorgchem.6b00894_ic6b00894_si_003_clean,564,564.0
WIVRAW02_clean,108,
acs.inorgchem.6b01416_ic6b01416_si_004_clean,592,
FAFGAU_clean,94,94.0
QARLUT_clean,680,
EMOHIZ_clean,204,204.0
WOJZEC_clean,232,232.0
ELIKUG_clean,60,60.0
MUNNUF_clean,180,180.0
AMODUC_clean,184,184.0
GEGGUW_clean,132,132.0
YUCNEQ_clean,22,22.0
IGAHED02_clean,22,22.0
c5nj01930c_c5nj01930c2_clean,332,332.0
VOPPAT_clean,604,
OFOCUI_clean,408,408.0
EDUVEE_clean,1104,
XALXUF01_clean,480,480.0
DUXLUF02_clean,630,
EDADET_clean,72,72.0
MOTVOI_clean,254,254.0
NARNIG_clean,144,144.0
XATLIQ_clean,220,220.0
SEFVEG02_clean,276,276.0
SOVLEW_clean,544,544.0
FUVDEH13_clean,360,
POKSEP_clean,118,118.0
ZUQBUK_clean,228,
XEXLAP_clean,144,144.0
UNACIW_clean,120,120.0
NACYUM_clean,168,168.0
OVIZUP_clean,472,472.0
HASTAY_clean,462,462.0
SAMVIO_clean,184,
IDIXAU_clean,204,204.0
ja073612tsi20070723_060520_clean,66,66.0
WEYQAU04_clean,152,152.0
IFEPUG10_clean,360,
DOTFID_clean,924,924.0
BOWRAH_clean,66,66.0
DOKHOB_clean,194,194.0
ja302340b_si_002_clean,588,588.0
HAKWAU_clean,100,100.0
FIJDUY_clean,72,72.0
HAWGIY_clean,211,
AWAREV_clean,270,270.0
RUFRIV_clean,198,198.0
PENXUC_clean,84,84.0
EPEYAB_clean,576,576.0
SOZGIZ_clean,416,416.0
QUXQUX_clean,120,120.0
OPAPOL_clean,110,110.0
YORGOD_clean,214,214.0
GADMAA01_clean,166,166.0
cm501138g_si_005_clean,156,156.0
NIGFOZ_clean,76,76.0
OLANAS_clean,390,390.0
MALRUM_clean,180,180.0
JOKYIR_clean,120,120.0
PORGAE_clean,144,144.0
KUKQAK_clean,668,
HUPQIU_clean,1803,1803.0
VOHQEO_clean,38,38.0
LADKEJ_clean,84,84.0
YOZSAJ_clean,68,68.0
FAFDEX_clean,45,45.0
POYPAW_clean,652,652.0
WIDZOA_clean,180,180.0
ARUYUH_clean,92,92.0
COQGAS_clean,368,368.0
ETEKEU_clean,56,56.0
GONNAA_clean,188,188.0
RANNOM_clean,86,86.0
BAWROI_clean,824,824.0
MAQMEZ_clean,184,
FEFCUQ_clean,148,148.0
HEDCAW_clean,224,224.0
XAPCOH_clean,648,648.0
AGUBUA_clean,92,
GULCAS_clean,100,100.0
NUJCIE_clean,120,120.0
PAMHES01_clean,86,86.0
ICIZAV_clean,60,60.0
YEMFOM_clean,156,156.0
YEKXOD_clean,232,232.0
LIRTEM_SL,118,118.0
MUXHUI01_clean,76,76.0
KABXIW_clean,112,112.0
UVUGAV_clean,810,810.0
c5ce00677e_c5ce00677e2_clean,172,172.0
JOKXEM_clean,120,120.0
MIMSIM_clean,548,
RORLIV_clean,48,48.0
FEWWOV_clean,330,330.0
IRAJER_clean,148,148.0
EDUSUR_clean,424,424.0
KEYROX_clean,276,276.0
JAHXUM_clean,232,232.0
UCOXOZ_clean,420,420.0
PEVQIQ_clean,104,104.0
HIHFUB_clean,432,432.0
HOMRIL_clean,212,212.0
ERUNUC_clean,1440,
EJUVOU_clean,100,100.0
FAHBIC_clean,68,68.0
GATQOK_clean,1464,
ISUGOT_clean,336,336.0
UFEXOT_clean,294,
XALCET_clean,808,808.0
DAKVIW_clean,162,162.0
UKOZOK_clean,432,432.0
GERPUP_clean,166,166.0
KEDJAG16_clean,80,80.0
JADMIN_clean,1040,
SAYKIO_clean,228,228.0
BOCTOE02_clean,40,40.0
HUWDEJ_clean,106,106.0
KEGZOL04_clean,40,40.0
XALDOE_clean,1024,1024.0
TAMHUM_clean,396,396.0
XINHOT_clean,160,160.0
POHLUV_clean,92,92.0
WANKOO_clean,594,
OFUCAV_clean,64,64.0
BETGEO_clean,255,255.0
ORIVUI_clean,162,162.0
INIGET_clean,188,188.0
PURNEX_clean,288,288.0
RAVXET_clean,456,456.0
IBOTIC_clean,356,356.0
CAHVAJ_clean,58,58.0
IJEXIF01_clean,328,328.0
HUGTOT_clean,1404,
KEDJAG_clean,80,80.0
KOHDIW_clean,432,432.0
SOTWOP_clean,84,84.0
PELQII_clean,728,728.0
OMAMEU_clean,168,168.0
NANMEW_clean,190,190.0
DUHXIP_clean,504,504.0
PAPRUU_clean,89,89.0
WUTBEU_clean,58,58.0
NEPWIQ_clean,56,56.0
JIZJEJ_clean,276,276.0
JOSNAG01_clean,56,56.0
TORJAN_clean,200,200.0
ILIFOY_clean,56,56.0
LADWAR_clean,70,70.0
EDUVOO_clean,190,190.0
KENJEU_clean,452,452.0
WAJHOG_clean,160,160.0
EVUDAA_clean,220,220.0
ic501898x_si_005_clean,288,288.0
EFAYEQ_clean_h,688,688.0
ja506357n_si_002_clean,164,164.0
AYOQEM_clean,1008,1008.0
NOWGIR_clean,134,134.0
FUVGAG01_clean,296,296.0
AVIMIC_clean,240,240.0
AWEJIW_clean,158,158.0
IYUCIQ_clean,392,392.0
SAPJEZ_clean,108,108.0
FAZFET_clean,904,904.0
YAQZEX_ion_b,256,256.0
XUKYEI_neutral,122,122.0
KIBDIJ_clean,56,56.0
FAKLIO_clean,62,62.0
GAWCUF_clean,260,260.0
TESHAB_clean,108,108.0
KUJNOT_clean,920,920.0
VIYZIO_clean,132,132.0
JIVFUQ_clean,46,46.0
KETHEY01_clean,104,104.0
JOYKUF_clean,84,84.0
WUPZUE_clean,50,50.0
NAGQOD_clean,459,459.0
YOZBIZ_clean,840,
QOMFEE_clean,216,216.0
JOVWOI_clean,94,94.0
REXDAB_clean,648,648.0
KEFWAV_clean,110,110.0
XIMPOA01_clean,344,344.0
YUYLOV_clean,326,326.0
EVADIO_clean,748,
DANVAQ_clean,384,384.0
FEDBEX_clean,44,44.0
acs.inorgchem.5b02316_ic5b02316_si_002_clean,282,
VOXKIE_clean,200,200.0
EBANAY_clean,56,56.0
OJOSEN_clean,200,
RASXIT_clean,208,208.0
OCUPUY_clean,56,56.0
VAXTEV_clean,560,560.0
XUFYAA_clean,780,780.0
IQOKEG_clean,109,109.0
MEBMEM01_clean,116,116.0
HEDBEZ_clean,65,65.0
ZEZPUR_clean,74,74.0
CIWSAD_clean,648,648.0
IYAJUP_clean,408,408.0
NUFBEX_clean,93,93.0
KEDJAG10_clean,80,80.0
WIFGUP_clean,238,
ABEXOW_clean,144,144.0
PIYZED02_clean,40,40.0
JUGLAA_clean,500,500.0
FUTJOV_clean,22,22.0
AVAJUE_clean,2288,2288.0
ONAWEG01_clean,424,424.0
LUCDIW_clean,68,68.0
EQUBOI_clean,160,160.0
SOXDAM_clean,95,95.0
IQIDES_clean,92,92.0
QASSUZ_clean,234,234.0
AZAVOO_clean,352,352.0
c5cc09935h_c5cc09935h2_clean,279,
OPIYAP_clean,360,360.0
LEYFUS_clean,546,546.0
TACPAP_clean,168,168.0
UGEPEB_clean,64,64.0
ROQNES05_clean,392,
LOQSUG_clean,878,878.0
cg200332y_si_002_clean,24,24.0
ICAQOU_clean,516,516.0
KOPXOE_clean,330,330.0
TUVDIX_clean,190,190.0
XAMLUS_clean,80,80.0
NOBVOR_clean,85,85.0
COWMIL_clean,100,100.0
HUZXIL_clean,896,896.0
ABETAE_clean,100,100.0
DAXHIV01_clean,69,69.0
FAVKAP_clean,56,56.0
ja4012707_si_003_clean,10,10.0
acs.inorgchem.6b02696_ic6b02696_si_002_clean,2832,2832.0
AQIQAU_clean,360,360.0
PEQRUZ_clean,188,188.0
VOGTIV_clean_h,54,54.0
IYUQID_clean,772,772.0
QITDEE_clean,218,218.0
FUMJAA_clean,76,76.0
CEKHIL_clean,100,100.0
BOJCIN_clean,440,440.0
ODEZAB_clean,504,504.0
PUWYAI_clean,168,168.0
UFISOS_clean,136,136.0
SEQSIS_clean,159,159.0
ISUFOS_clean,121,121.0
SEHMIC_clean,136,
OKECIQ01_clean,138,138.0
UCEXAC_clean,150,150.0
NOCLUN_clean,68,68.0
ic502643m_si_009_clean,320,320.0
WIWQUO_clean,136,136.0
NACYOG_clean,168,168.0
ILITUT_manual,904,904.0
ic5011133_si_003_clean,76,76.0
BETGUE_clean,204,204.0
MUKRIU_clean,140,140.0
c5ta05481h_c5ta05481h2_clean,792,
IZIGUV_clean,572,572.0
FAPXOM_clean,136,136.0
TONWUO_clean,616,616.0
MISQIQ05_clean,39,39.0
YEHGID_clean,1940,1940.0
CEGFAW_clean,192,192.0
QALNEW_clean,60,60.0
XUYXAR_clean,208,208.0
HUYFAJ_clean,1136,
cm503311x_alf225K_clean,56,56.0
GISMIG_clean,176,176.0
jacs.5b11079_ja5b11079_si_002_clean,992,
XASFAY_clean,212,212.0
GEZYUH_clean,206,
POKTEQ_clean,118,118.0
FEWXEM_clean,1416,
XISKUF_clean,100,100.0
GADNUX_clean,920,920.0
XAJZOY_clean,120,120.0
BOYTEQ_clean,188,188.0
TETZEX_clean,208,208.0
SOVHAM_clean,36,36.0
KADLOT_clean,752,752.0
KOSJAF_clean,54,54.0
POLDOK_clean,216,216.0
DARJOX_clean,96,96.0
MAYGAU_clean,92,92.0
UDUMIP03_clean,656,656.0
YARZEZ03_clean,128,128.0
MISQIQ06_clean,39,39.0
BETDEL_clean,124,124.0
QIVJAG_clean,80,80.0
RAVFIF_clean,272,272.0
RUBTAK03_auto,456,456.0
NOGDAP_clean,108,108.0
VEHKIE_SL,242,242.0
FUSQUH_clean,1192,1192.0
GUBZAF_clean,244,244.0
AXUHAD_clean,632,632.0
BOCTOE05_clean,40,40.0
YENLUA_ion_b,728,728.0
ABUWOJ_clean,224,224.0
c6ce00407e_c6ce00407e3_clean,156,156.0
XAFFAN_clean,152,152.0
NELVAC_clean,132,132.0
HORHEC_clean,474,474.0
KALFUA_clean,776,
ECIWOC_clean,292,292.0
NIBXUT_clean,188,188.0
YUSGID_clean,122,122.0
LAVZOA_clean,186,186.0
YOVXEO_clean,292,292.0
BOXYEU_clean,84,84.0
KIHTOL01_clean,148,148.0
VIZTIJ_clean,648,648.0
SUVNEE_clean,2936,2936.0
HAMLIT_clean,254,254.0
OCIZAD_clean,288,
VAKNAZ_clean,480,
TAPXIT01_clean,112,112.0
TACFIN_clean,96,96.0
LOMLUW_clean,144,144.0
RUBHUS_clean,136,136.0
MIVNUB_clean,76,76.0
CAHLEE_clean,212,212.0
HUFLUR_clean,68,68.0
DIBQUC_clean,400,400.0
ZIMLIS_clean,256,256.0
YOYRAH_clean,244,244.0
TAGBUZ_clean,104,104.0
MOGYAI_clean,182,182.0
RUKHAI_clean,904,
DEKHUX_clean,82,82.0
LASWEJ_clean,124,124.0
INIQUR_clean,212,212.0
UKUTEB_clean,276,276.0
KIRFIA_clean,80,80.0
UMODEH23_clean,774,774.0
FOQPAE01_clean,304,
BETDUB_clean,128,128.0
AQUDOH_clean,188,188.0
UMOYOM19_clean,738,
NAXKOO_clean,72,72.0
BIPLIX_clean,346,346.0
LIVLUZ_clean,164,164.0
CUSZEX_clean,84,84.0
SIKJOM_clean,154,154.0
IVIXIW_clean,54,54.0
FEVNOK_clean,80,80.0
UTADIE_clean,104,104.0
BIHBAX_clean,680,680.0
ICAQIO_clean,516,516.0
EBOJOV_clean,152,152.0
NOHSIM01_clean,56,56.0
LABPEM_clean,1568,
EKIGIQ_clean,264,264.0
KEXKAB_clean,160,160.0
FOHCIP_clean,56,56.0
KOVJAI01_clean,208,208.0
LABPUB_clean,320,320.0
DUMXEQ01_clean,132,132.0
JIWKUW_clean,382,382.0
MATXAJ_clean,456,456.0
UDAXIJ_clean,688,
QOVDEL_clean,162,162.0
LIBZIG_clean,64,64.0
PUMNOB_clean,56,56.0
GATHAL_clean,100,100.0
MISQIQ03_clean,39,39.0
HAJMAH_clean,189,189.0
SAKNOJ_clean,918,
VEDGIW_clean,228,228.0
ASOVEL_clean,220,220.0
LUDKOM_clean,156,156.0
WEYMIY_clean,46,46.0
ELIJOZ_clean,60,60.0
COTXOA_clean,388,388.0
XAGCIS_clean,624,624.0
VUCDEE_clean,171,171.0
TAJTOQ01_clean,464,
ULOLAK_clean,656,
OHEMIX_clean,72,72.0
LUSHUD_clean,112,112.0
ETEJUJ_clean,56,56.0
XACZEH_clean,216,216.0
LAFRER_manual,2640,2640.0
COWRIR_clean,360,360.0
ALEJIM_clean,1200,1200.0
ASUKEE01_clean,992,992.0
JUBXAH_clean,780,
OGIJIY_clean,86,
ic202626c_si_002_clean,98,98.0
YANBAR01_clean,108,108.0
WOZGOH_clean,624,
RAVVIU01_clean,108,108.0
VOZVIR01_clean,648,648.0
OTOVIE_clean,140,140.0
FAGYEU_clean,752,
YIZJEY_clean,214,
ARUYOB_clean,92,92.0
NEYYIZ_clean,42,42.0
WUYXIZ_clean,349,349.0
JISVAJ_clean,74,74.0
AWAGOV_clean,512,512.0
GOYYEA_clean,136,136.0
UXUZAP_clean,112,112.0
HACRAH_clean,738,
RIGPEE_clean,156,156.0
PEKKAS_clean,39,39.0
BUVWOF02_clean,153,153.0
WEBKAR_clean,808,
BEXTUV_clean,90,
ORIWET_clean,162,162.0
XAHPON_clean,344,344.0
BASSOF_clean,320,320.0
IFEQAN_SL,288,288.0
OCAWAT_clean,212,212.0
DORYUG_clean,368,368.0
WUXMEH_clean,72,72.0
XADFEP_clean,80,80.0
UMOKIS_clean,516,516.0
BEXQUR_clean,128,128.0
LEGGEK_clean,64,64.0
TETZEZ_clean,552,552.0
XUFWAX_clean,230,
NEXXIZ_clean,252,252.0
CODFUX_clean,96,96.0
SETQAL_clean,72,72.0
WARJAC_clean,75,75.0
VAMQOS_clean,162,162.0
GOMRAC_clean,144,144.0
AMIXEA_clean,128,128.0
KOBFIR_clean,186,186.0
SOTXEG_neutral,180,180.0
HICGEG_clean,776,
IKOPEF_clean,132,132.0
RUYQIN_clean,369,369.0
QARTEK_clean,184,184.0
PUNSOH_clean,124,
BUWMIR_clean,128,128.0
HIFTOG_clean,212,212.0
ESEVIJ_clean,840,
FAWCEN01_SL,138,138.0
RABHAZ_clean,124,124.0
UMODEH16_clean,774,774.0
KOZQEX_clean,474,474.0
IZETUE_clean,378,
UXUPEJ_clean,328,328.0
GUKXIU_clean,136,136.0
PAPNUR_clean,204,
HAJMEL_clean,183,183.0
WOLMUG_clean,352,352.0
UKIQIP_clean,177,177.0
FORWAL_clean,296,
RANCEQ_clean,672,
JOVDON_clean,112,112.0
DITSIK_clean,68,68.0
NAWHOL_clean,94,94.0
ISIYUF_clean,148,
XADDEN_manual,156,156.0
OWILAJ_clean,362,362.0
NOQKOV_clean,117,117.0
DUPJAB_clean,848,848.0
HUQHEI_clean,330,330.0
JUJZEV_clean,222,222.0
CAKFEB01_clean,272,272.0
FOJKIA_clean,104,104.0
QIGBIR_clean,112,112.0
YAVVUP_clean,120,120.0
VICYOX_clean,69,69.0
BOHGOU_clean,22,22.0
UVEWIC01_clean,38,38.0
XEBHOC_clean,132,132.0
GUJREK_clean,424,424.0
YEBKOG_clean,52,52.0
UMUBOV_clean,774,774.0
FAHGAY_clean,150,150.0
DILXED_clean,552,552.0
XUWFUR_clean,824,824.0
FUHJOJ_clean,344,
GIVNOQ_clean,432,432.0
GAJTUI_clean,320,320.0
GIZJOP_clean,272,272.0
USOXEH_clean,170,170.0
COKMOG_clean,162,162.0
MAGVOG07_clean,208,208.0
HIZQEN_clean,34,34.0
GESNIC_clean,336,
VEHPUU_clean,108,108.0
WEGJUP_clean,306,306.0
NIBHUC_clean,856,856.0
FORQAF_clean,268,268.0
LAVTAF_clean,76,76.0
LUWMUN_clean,376,
AHOKIR_clean,28,28.0
CUTFII_clean,210,
WILRAK_clean,80,80.0
TAVSER_clean,188,
MOVGUB_clean,300,300.0
VOSTUU_clean,412,412.0
FAQYUR_clean,94,94.0
DIBQEM_clean,426,426.0
GIHPEU_clean,156,156.0
FAVGIV_clean,138,138.0
ICOYIK_clean,146,146.0
HUNFON_clean,274,274.0
XUGWAZ_clean,178,178.0
AXOHIE_clean,912,912.0
BAPDAA_clean,162,162.0
UMESIQ_clean,164,164.0
FUTYEA_clean,76,76.0
j.inoche.2015.01.025_INC05862-mmc1_clean,288,288.0
MASZUD_clean,232,232.0
YIDSOT_clean,176,
ONALEV_clean,76,76.0
ORIVOC_clean,162,162.0
XAGCUE_clean,600,600.0
PUNCIL_clean,184,184.0
SOMFIK_clean,108,108.0
RONZUP_clean_h,66,66.0
MAPLEX_clean,320,320.0
ALUKUO_clean,172,172.0
HALVAU_clean,96,96.0
RACHUA_clean,1392,1392.0
ASOSUY_clean,246,246.0
ALEQIT_clean,150,150.0
VACFOV_clean_h,99,99.0
LADHIJ_clean,268,268.0
EYUWAW_clean_h,367,367.0
HOGLEV01_clean,210,210.0
NAYXOC_clean,336,336.0
KIXKOS_ion_b,430,430.0
JOKYAJ10_clean,124,124.0
COWMAD_clean,100,100.0
IROVES_clean,49,49.0
OXITOF_clean,68,68.0
NUNNUH_clean,156,156.0
KUFVAK_clean,128,128.0
MICNIW_clean,146,146.0
OGOJAX_clean,712,
ULIMIN_clean,492,492.0
DAFSOV_clean,98,98.0
ETIXIQ_clean,536,536.0
LOZSUQ_clean,468,
FORTUD_clean,1658,1658.0
QUSCAJ_clean,234,234.0
IFEPUG08_clean,360,
RIGPII_clean,156,156.0
LABMOT_clean,688,
FIFPAM01_clean,50,50.0
NUTYEI_clean,1056,1056.0
HOXSUK_clean,324,324.0
OQEPEG_clean,149,
UKAQAZ_clean,84,84.0
MAGVOG28_clean,52,52.0
UDUMIP_clean,656,656.0
PIYGUB_clean,256,
LUSHOX04_clean,136,136.0
IJAPOA_clean,522,
ALIXAU_clean_h,251,251.0
LAJFAG_clean,760,
QUXREI_clean,120,120.0
FIFNUE_clean,50,50.0
VONRUN_clean,264,
OCACUR_clean,44,44.0
MEQHUL_clean,144,144.0
MATWUC_clean,216,216.0
ETAXUT_clean,1140,1140.0
PUYHOI_clean,166,166.0
YARSAN_clean,288,288.0
GEVKID_clean,184,184.0
YEFPAA_clean,40,
SIZPUN_clean,552,552.0
NUNPAP_clean,148,148.0
MARXEK_clean,76,76.0
WEMFAX_clean,52,52.0
TONWUO01_clean,296,296.0
PEWKOT_clean,264,264.0
c6ra28728j_c6ra28728j2_clean,220,220.0
DACXOV_clean,112,112.0
REZVAU_clean,144,144.0
CUWZAX_clean,248,248.0
FIJDIM03_clean,102,102.0
NIJSAC_clean,180,180.0
LURRUM_clean,360,
ACOGEF_clean,174,174.0
HATZOS_clean,184,184.0
EVIMUT_clean,144,144.0
XOKHAH_clean,400,400.0
DIMKIV_clean,264,264.0
ROYREE_clean,524,524.0
OCINAS_clean,230,
YIWNAT_clean,68,68.0
DOGMET_clean,232,232.0
MALROJ_clean,84,84.0
cm071462f-file004_clean,156,
VUWRUC_clean,272,272.0
NOQKUB_clean,147,147.0
LOXWEC_clean,116,116.0
CAJQEL_clean,176,176.0
XOFTIW_clean,212,212.0
UJOJEK_clean,116,116.0
NIHVUX_clean,240,240.0
OSIXEU_clean,112,112.0
NEVJOP_clean,248,248.0
AVAGUB_clean,288,288.0
GUKNIK_clean,34,34.0
HEFVAR_clean,286,286.0
MUNDEG_clean,384,384.0
ELILAN_clean,60,60.0
GULBAR_clean,176,176.0
IFEPUG06_clean,360,
YOQYOT_clean,232,232.0
ROTTOL_clean,164,164.0
ZUMNAY_clean,94,94.0
ICAREL_clean,990,
OQANIE_clean,256,256.0
GOSDEZ_clean,492,492.0
GAMTUK_clean,112,112.0
SERJUV_clean,188,188.0
HARHUG_clean,388,
WEDWUZ_clean,184,184.0
NUDMAC_clean,148,148.0
WAQFIG_clean,94,94.0
WAMRIN02_clean,166,
BEPWEA_clean,138,138.0
SOXDEQ_clean,95,95.0
VECVUW_clean,288,
MAHCIK_clean,988,988.0
GIXGOK_clean,600,600.0
NUDMOQ_clean,148,148.0
ADAXIO_clean,224,224.0
DAMDUT_clean,648,648.0
NOHLAZ_clean,80,80.0
XADDAJ01_clean,232,232.0
SISQIW_clean,170,170.0
acscombsci.5b00188_8372_clean,45,45.0
ULUQAV_clean,120,120.0
REXFUX_clean,324,324.0
CACBUG_clean,68,68.0
LULJAE_clean,30,30.0
ZAVQAQ_clean,256,256.0
INIRII_clean,416,416.0
QIYCIM_clean,552,552.0
DAWCOV_clean,170,170.0
EBEXIU02_clean,148,
WUNTIJ_clean,388,388.0
PUZLUS_clean,660,660.0
ULOKOX_clean,656,
UJAQUS_clean,160,160.0
GONMON_clean,1968,
UKAJOH_clean,1024,1024.0
DAGDIZ_clean,204,204.0
PECLEP_clean,222,222.0
FUDHAP_clean,132,132.0
DUKDOD01_clean,140,140.0
KAKCAD_clean,836,836.0
CETFUD_clean,74,74.0
JALLEQ_clean,1392,1392.0
CISLUN_clean,138,138.0
ZISYAD_clean,170,170.0
HAPPAS_clean,232,232.0
TOVJIZ_clean,408,408.0
FAGVUH_clean,84,84.0
BIJFAD_clean,670,
XIQHIO_clean,44,44.0
TASFAU_clean,2400,2400.0
HAZGOF02_clean_h,100,100.0
NUSSEA_clean,208,208.0
IKETEY_clean,36,36.0
VOTKEW_clean,232,232.0
ncomms11831_ncomms11831-s3_clean,120,120.0
GOYXAV_clean,136,136.0
MAGVOG33_clean,52,52.0
ZOXTUD_clean,132,132.0
LEVYOC_clean,148,148.0
VAGBOX_clean,608,608.0
ALIXUP_clean,160,160.0
IZUMUM_clean,176,176.0
VIFBOD_clean,64,64.0
HOXKIP_clean,164,164.0
TOFQEM_clean,108,108.0
cm503311x_alf475K_clean,56,56.0
ROQMER04_clean,392,
FUZPUN_clean,280,280.0
QUPHIT_clean,186,186.0
IGAHED01_clean,22,22.0
EXOZEX_clean,75,75.0
XAVQIU01_clean,78,78.0
IYAHEX_clean,136,136.0
HOWJEK_clean,96,96.0
IQOJAB_clean,384,384.0
ja205976v_si_006_clean,54,54.0
PUDSIR01_clean,332,332.0
FAKHIK_clean,252,
MOVKOZ_clean,300,300.0
EPECEJ_clean,488,488.0
IZEWAN_clean,208,208.0
GOZNAM_clean,218,218.0
AQOTIK_clean,32,
NANNEY_clean,356,356.0
ESUMOU_clean,56,56.0
LABPOV_clean,320,320.0
DARBUU_clean,60,60.0
KONCIA_clean,64,64.0
DOQRUY_clean,1520,1520.0
CUKZOY_clean,232,232.0
ja406030p_si_004_clean,368,368.0
KUDMAY_clean,178,178.0
VUKYOR_clean,728,
BOFCEG_clean,76,76.0
AKOBAF_clean,356,356.0
PUDSUD_clean,332,332.0
MIFGEP_clean,196,196.0
VUKJOC_clean,676,676.0
BEXVAD_clean,180,
RAPBOZ_clean,72,72.0
KIPJIE_clean,328,328.0
HAZNON_clean,114,114.0
ETIYEN_clean,212,
ja406030p_si_009_manual,416,416.0
VOGPEO_clean,560,560.0
YAPMAF_clean,1008,1008.0
KEHDOS_clean,156,156.0
UZIGOB_clean,152,152.0
MUPTAU_clean,98,98.0
AQUCOG_clean,162,162.0
WIHVEP_clean,108,108.0
CUXJEM_clean,72,72.0
cg034025wsi20030214_115651_clean,72,72.0
OTODIM_clean,288,288.0
FEZCIX_clean,240,
ic100188w_si_002_clean,222,222.0
MATPOP_clean,432,432.0
EXOTOB_clean,780,780.0
ANUGEW_clean,316,316.0
AMIWUP_clean,128,128.0
BEFLUV_clean,96,96.0
XAPDAU_clean,648,648.0
WUYXUL_clean,350,350.0
COCMOY_clean,254,254.0
PARSEJ_clean,540,
FUHMOM_clean,132,132.0
GIRYAJ_clean,270,270.0
WEBROK01_clean,52,52.0
cg501332u_si_002_clean,274,274.0
POSFIO_clean,258,258.0
c5ce00931f_c5ce00931f2_clean,132,
NICCAE_clean,116,116.0
jz4002345_si_002_clean,114,114.0
YILKAH_clean,222,222.0
IJUJEE_clean,264,264.0
JOVROD_clean,56,56.0
XOTGUI_clean,52,52.0
FAYLEY_clean,38,
VATYOF_clean,26,26.0
JOJLOK_clean,124,124.0
ICEGED_clean,63,63.0
XIVMEW_clean,104,104.0
WULJUJ_clean,624,624.0
OBODEQ_clean,76,76.0
OJIWIO_clean,156,156.0
QUQWUW_clean,172,172.0
QUQFOY_clean,228,228.0
JUQVAU_clean,264,264.0
XIVVEF_clean,240,
KUTHOY_clean,312,312.0
PALTON_clean,306,306.0
JOGSAA_clean,132,132.0
EBEXAM_clean,76,76.0
IHIMAP01_clean,68,68.0
ZUSNOS_clean,1080,
cm503311x_F-mil-53-Al-lp-ortho_clean,144,144.0
ZIQJEQ_clean,488,488.0
QIYDIN01_clean,1776,1776.0
ATIBOU_clean,108,108.0
EMUBOF_clean,272,272.0
ZEXKUK_clean,96,96.0
cm503311x_alf250K_clean,56,56.0
VIRPOC_clean,200,200.0
EGATAI_clean,100,100.0
PITPEP_clean,258,258.0
OTIPUE_clean,210,210.0
FULQOT_clean,172,172.0
CAWDOU02_clean,204,204.0
DAKZUN_clean,184,184.0
XOJWEZ_clean,60,60.0
AHOKOX_clean,30,30.0
YINCOP_clean,166,166.0
XOGXAU_clean,262,262.0
VUSKAW_clean,106,106.0
DIBXAO_clean,256,256.0
LEVNOQ01_clean,138,138.0
DIRBIP_clean,80,80.0
QITMOW_clean,176,176.0
ULEHEA_clean,88,88.0
MITSUE_clean,76,76.0
OKILEA_clean,141,141.0
WAGDAL_clean,328,328.0
NIYJAI_clean,588,588.0
SEJHAR_clean,192,
XUNSOQ_clean,112,112.0
QOPPOC_clean,172,172.0
RUGHEI_clean,26,26.0
JAKBOP_clean,64,64.0
QIYDEJ_clean,484,484.0
RONZID_clean,20,20.0
CARGEI_clean,108,108.0
XOVPIH_clean,56,56.0
WAVQAN_clean,248,248.0
UMODEH11_clean,774,774.0
YUZPIU_clean,1760,1760.0
FUSMIQ_clean,414,414.0
RANVUA_clean,300,
MAGVOG21_clean,52,52.0
IPIVOT_clean,162,
BULBER_clean,268,268.0
c5ta04552e_c5ta04552e2_clean,94,94.0
MOYYIJ_clean,162,162.0
RUGKAH_clean,68,68.0
DUJRAD_clean,112,112.0
NAVJAW_clean,54,54.0
WUPMOL_clean,172,172.0
YIWMUM_clean,68,68.0
GARLET_clean,196,196.0
XIHSAJ_clean,138,138.0
PAMTII_clean,198,198.0
IYUHUG_ion_b,772,772.0
VAQTUF_clean,560,560.0
HABDAS_clean,392,
MEMGAN_clean,84,84.0
LIBJAJ_clean,92,92.0
GARPAR_clean,368,368.0
HAFDUQ_clean,846,
CAVVUS_clean,144,144.0
DUYRIZ_clean,744,744.0
JUVROJ_clean,79,79.0
NEJSAY_clean,216,216.0
UBULIO_SL,618,618.0
SOPLEQ_clean,656,656.0
EBEMEE_clean,148,148.0
GUHPAC_clean,512,512.0
NIKYOW01_clean,108,108.0
HUFHIB_clean,396,396.0
