,MOF,Ar_293_0.01,Ar_293_0.05,Ar_293_0.1,Ar_293_0.5,Ar_293_15,Ar_293_1,Ar_293_5
6591,PAPPIH_clean,0.0016008776,0.008498104,0.016341059,0.0865899896,1.6378713252,0.1552192087,0.6969319736
6592,PAPROO_clean,0.0019079639,0.0094432954,0.0187396594,0.0900754177,1.3577142235,0.173582892,0.6601576708
6593,PAPRUU_clean,0.0017702442,0.0088870516,0.0182186236,0.0864542049,1.1880365484,0.1664264719,0.6076674059
6594,PAPVAF_clean,0.0029023263,0.0152595284,0.0298847647,0.1497822187,3.7045937076,0.2985649877,1.3949586569
6595,PAPVEJ_clean,0.011217099,0.0561444472,0.1072340331,0.4301556336,2.1553614118,0.6944452357,1.5644847701
6596,PAPVIN_clean,0.0111213351,0.0537490839,0.1066841023,0.4229405113,2.1684735489,0.6889024264,1.5594752344
6597,PAPXUB_clean,0.005181046,0.0267372125,0.0513482477,0.2389908583,1.7669941087,0.4213173147,1.1826096638
6598,PAPYOW_ion_b,0.0009710266,0.0049928987,0.009722487,0.0487179811,1.3585117359,0.0995868861,0.4718622558
6599,PAQDAP_clean,0.0040121452,0.0208626273,0.0415247792,0.2056613477,5.0379354098,0.4041715281,1.883745679
6600,PAQJUM_clean,0.0046225598,0.0225458932,0.0442351007,0.2072901082,2.1407424934,0.3869967074,1.263053408
6601,PAQMAY_clean,0.0025240986,0.0127856646,0.0269741231,0.132495404,3.1297496977,0.260028686,1.1825506764
6602,PAQMEB_clean,0.0010761159,0.0054704761,0.0107206173,0.0525930712,1.174831241,0.1050019424,0.4763200947
6603,PAQMOL_clean,0.0012616835,0.006388943,0.0128132738,0.0620933184,1.1022412606,0.1217665444,0.5096724844
6604,PAQPIG_clean,0.0017126257,0.0087927031,0.0175142381,0.0854545135,1.5662731257,0.1649722306,0.7131559441
6605,PAQTIM_clean,0.0044608356,0.0220634462,0.0432697409,0.2051023894,1.5427634068,0.3674930983,1.0241246988
6606,PAQTOS_clean,0.0049008514,0.0242430342,0.0475893335,0.2241915333,1.6505147399,0.3986233747,1.1061732366
6607,PAQVEK_clean,0.0080009537,0.0410321544,0.0812800321,0.3815047894,3.5199917025,0.6897604727,2.1971784534
6608,PARFOF_clean_h,0.0,0.0,1.4822e-06,0.0,8.8932e-06,0.0,7.411e-06
6609,PARHAS_clean,0.0022478532,0.011790626,0.0232207473,0.1152512489,3.0263992292,0.2271010294,1.1145068053
6610,PARHEW_clean,0.0024683972,0.0123631924,0.0241835071,0.121659751,3.2914126349,0.2417968996,1.1939323642
6611,PARKUQ01_clean,0.003972869,0.0197795845,0.0390810338,0.1960789047,4.0005703789,0.3846271799,1.7064732735
6612,PARMIG_clean,0.043667438,0.2141148148,0.4085429852,1.5026036358,4.7773292711,2.3244020966,4.0597285275
6613,PARNIH_clean,0.0026869373,0.0131557148,0.0257143324,0.1287845615,2.9804154418,0.2547891952,1.1612169661
6614,PARNON_clean,0.0035443597,0.0178064982,0.0359045591,0.1730579226,3.5521097193,0.3465458595,1.4777943856
6615,PARPII_clean,4.978e-06,1.49339e-05,3.85791e-05,0.0002028515,0.0058951376,0.000400725,0.0019949136
6616,PARSAF_clean,0.0100900981,0.049695138,0.0981405632,0.4434366168,4.9963445304,0.8218900682,2.7846765664
6617,PARSEJ_clean,0.0092780114,0.0468348252,0.0923569537,0.4143521169,4.7239951563,0.766952563,2.6043085338
6618,PARVUB_clean,0.0011783456,0.0057843979,0.0114329207,0.0533269877,0.4896608152,0.094875087,0.289394592
6619,PASKAX_clean,0.0019189525,0.0094830693,0.0189195998,0.0874775528,0.75235039,0.1625773188,0.4786382622
6620,PASMUT_clean,0.0027589696,0.0140541058,0.0280437195,0.1367644036,2.2811583313,0.267461396,1.0881419763
6621,PASNAA01_clean,0.003103754,0.0150777784,0.0296576628,0.1483956523,2.5625757045,0.2870312915,1.1900426572
6622,PASNAA_clean,0.0029421002,0.0146329069,0.0294507459,0.1434503376,2.5274864721,0.2808780992,1.1709584497
6623,PASNEE_clean,0.0011289823,0.0057686249,0.0114080898,0.0562172489,0.661533045,0.1045028331,0.3656867772
6624,PASTOU_clean,0.0017997571,0.0090522966,0.017780851,0.0862188891,1.3065781728,0.1677885544,0.6386471081
6625,PATLON_clean,0.0051701911,0.0271354454,0.0506781104,0.2211417933,1.1121570121,0.363052826,0.8467955814
6626,PATMAA_clean,0.0014898687,0.0073038037,0.0144582374,0.0733674162,1.7617065485,0.1447413192,0.6814674776
6627,PATMEE_clean,0.0018999961,0.0088527415,0.0177652455,0.0900744741,2.2907920405,0.1773919806,0.8413442102
6628,PATNAB_clean,0.0012656964,0.0059636302,0.011964874,0.0603528408,1.5935907037,0.1189660543,0.5750643447
6629,PATWOY_clean,0.0053997324,0.0280222045,0.0552785757,0.2635755039,3.9784285377,0.5073049852,1.8863227439
6630,PAVLOO_clean,0.0136922594,0.0663644963,0.1297230705,0.5717945711,3.8711758999,1.0226773455,2.7364423789
6631,PAVMAB_clean,0.0124089565,0.0614627229,0.1222616207,0.5451778168,3.8085227266,0.9698942401,2.6708082288
6632,PAXWOB_clean,0.0076498494,0.0384384497,0.0758536904,0.3692361602,3.1378701268,0.6644652499,2.1516540895
6633,PAZXUJ_clean,0.001009855,0.0053755952,0.0106025119,0.051245796,0.9153978232,0.1021478938,0.4204308216
6634,PEBCAA_clean,0.0087724429,0.0426319679,0.0845540004,0.3759940463,2.4925855167,0.6564682495,1.7231646943
6635,PEBNEP_clean,0.0025792665,0.0128216006,0.0252968079,0.1175111408,1.1197460481,0.2186468678,0.6907869588
6636,PEBTAT_clean,0.0039021413,0.0192057825,0.0377619446,0.1908646446,3.9612964886,0.374526016,1.6623961432
6637,PEBYEA_clean,0.0021627837,0.010661584,0.0211416437,0.1018259716,1.3344138098,0.1962979314,0.7234005127
6638,PECBOQ_clean,0.0007587434,0.0036944051,0.0077979756,0.0380285381,0.6451017323,0.0732733618,0.3012628496
6639,PECLEP_clean,0.0075537529,0.0379616617,0.076702012,0.3524844075,3.2200300849,0.6416642707,2.0539900368
6640,PECMOB_clean,6.4345e-05,0.0002573799,0.0003910195,0.0021580315,0.0639267326,0.0044187674,0.0224353604
6641,PEDGUA_clean,0.0009811991,0.0048820637,0.009835002,0.0476544274,0.9759580345,0.0924876774,0.4104440406
6642,PEDMER_clean,0.0040729212,0.0206091472,0.0406919093,0.1927038845,2.1170237643,0.3631130846,1.2252087555
6643,PEDMOB_clean,0.0020666293,0.0108430619,0.0204064317,0.1021044783,1.694735276,0.1981414507,0.8105746504
6644,PEDRIA_clean,0.0023813523,0.0123004404,0.0243938949,0.1206250808,3.4649101692,0.2418974999,1.1878280504
6645,PEFJUF_clean,0.0027093485,0.0133205937,0.027612296,0.1380127026,3.1258276372,0.2677643314,1.2095799709
6646,PEFRID01_clean,0.0051733754,0.0253010707,0.0504186092,0.239525658,3.1223034102,0.4534166428,1.6705835002
6647,PEFRID_clean,0.0034860965,0.0176844871,0.0350404416,0.1755307409,3.6283618346,0.3410381936,1.4864749136
6648,PEFRUP01_clean,0.0049228355,0.0244891055,0.0487670894,0.2341828872,3.1412343229,0.4372328422,1.6446473021
6649,PEFRUP_clean,0.0034985151,0.0174895738,0.0346249437,0.1703961467,3.5522865853,0.3413356063,1.4718632801
6650,PEFSEA_clean,0.0027701567,0.0136980173,0.0276633752,0.1306187428,2.0756162642,0.2549931756,1.0379214336
6651,PEFSUQ_clean,0.0008834483,0.004516089,0.0086615004,0.0440519464,0.9827142561,0.0878768528,0.4014685769
6652,PEFTAX_clean,0.0029840291,0.0150894609,0.029469833,0.1433008663,2.133223047,0.2750233433,1.0773936199
6653,PEGBAG_clean,0.001672961,0.0084079226,0.0168704608,0.0811774148,1.2795420954,0.1558512656,0.615912669
6654,PEGBUA_clean,0.0020868895,0.0104833141,0.0215774602,0.102931657,1.40541229,0.1984269735,0.7451632796
6655,PEGCAH_clean,0.0030196659,0.0154346463,0.0304338053,0.1454843689,1.7534284233,0.2767341966,0.9779578164
6656,PEGCEL_clean,0.003311428,0.0159606804,0.0317201456,0.1520310505,1.9459511667,0.2958165878,1.0455603887
6657,PEGCIP_clean,0.0062995658,0.0309613136,0.0616479517,0.2952953573,3.5120182208,0.5575218446,1.994942093
6658,PEGPOI_clean,0.003234243,0.0162139939,0.0320550853,0.146628971,1.2936810589,0.2679070301,0.8019235712
6659,PEGPUO_clean,0.001593166,0.0078701602,0.0156473081,0.0741214155,0.8576282136,0.1410649472,0.4746478573
6660,PEGQAV_clean,0.0017246731,0.0080365037,0.0161036643,0.0762053248,0.873407218,0.1432074296,0.4799259841
6661,PEGQID_clean,0.0018314987,0.008948539,0.017887008,0.084765033,0.8863723661,0.155873757,0.5184664443
6662,PEGQOJ_clean,0.0018642449,0.0093475167,0.0185084836,0.0873928956,0.8931523379,0.1616972646,0.516581131
6663,PEGQUP_clean,0.0019571997,0.0097981931,0.0192586016,0.0905274999,0.8686101235,0.166733907,0.5137033507
6664,PEHQID_neutral,0.002399515,0.0124588877,0.0250118741,0.1212277204,1.8249223812,0.2357996842,0.9125742237
6665,PEHTON_clean,0.001337038,0.006738842,0.013499826,0.066684133,1.3205933129,0.1305919959,0.5645741013
6666,PEJFEQ_clean,0.0148645328,0.073167731,0.1438351992,0.5621908791,2.3104405002,0.8930875774,1.8583804414
6667,PEJFIU_clean,0.1012733112,0.395363724,0.6215195221,1.1859247204,2.1473274732,1.3765612116,1.8087749263
6668,PEJFOA_clean,0.0460534988,0.2021439265,0.3658103694,1.0678290221,3.1235536341,1.496045735,2.5378656856
6669,PEJFUG_clean,0.0267025441,0.1254038566,0.2315068162,0.8261945909,3.3268431611,1.2781544783,2.5351110104
6670,PEJMOI_clean,0.0017307894,0.0087373756,0.01730648,0.0863259494,1.4988169575,0.1655053224,0.6692880598
6671,PEJMUO_clean,0.0019632122,0.0099862163,0.0198416023,0.0997683889,2.8159186512,0.1983184671,0.976755563
6672,PEJNUP_clean,0.0035750977,0.018076795,0.0359879583,0.1801410978,4.4742870686,0.3558687463,1.6561519276
6673,PEJRED_clean,0.0011751601,0.0056737031,0.0108818333,0.0552759406,0.8640031908,0.1088856986,0.4191145048
6674,PEKCUF_clean,0.0036955653,0.0188784399,0.037664996,0.1861087434,4.3237948936,0.3657488692,1.6936807134
6675,PEKDAM_clean,0.00408454,0.0206775241,0.0408625513,0.2063587017,4.446875657,0.4055137156,1.8016570098
6676,PEKDEQ_clean,0.0044887615,0.0217374543,0.0434030463,0.2175305363,4.7275404962,0.4315468333,1.9261151236
6677,PEKKAS_clean,0.0015686444,0.0077130986,0.0154787241,0.0753737223,2.1845773019,0.1557160124,0.7445545651
6678,PEKVUY_clean,0.0043891745,0.0219849098,0.0433622418,0.2003205248,1.7857163945,0.3639991996,1.1186169163
6679,PEKWAF_clean,0.002759801,0.0130626814,0.0260905239,0.1248350921,1.3109629059,0.2347036075,0.7766867147
6680,PEKZIP_clean,0.0030005474,0.0150568402,0.0293562324,0.1458511677,1.5674876963,0.2691207306,0.9115888071
6681,PELGOE_clean,0.0051838416,0.0256248997,0.0515909296,0.2455892346,3.1942988126,0.472438603,1.721670856
6682,PELNEA01_clean,0.0001775731,0.0008944424,0.0017899809,0.0091187086,0.258385333,0.0179447504,0.0923774836
6683,PELQII_clean,0.004024942,0.019872823,0.0397473952,0.1974110718,4.1331885979,0.3838090907,1.6440619779
6684,PELRAB_clean,1.22615e-05,8.88957e-05,0.0002130432,0.0010928044,0.0315993657,0.0019250523,0.0102735872
6685,PELRIJ_clean,0.0036848356,0.0180736925,0.0369146644,0.1811158282,4.4605503618,0.3585562934,1.6669523822
6686,PELXIP_clean,0.0032578639,0.0162338664,0.0321306825,0.1545293216,1.6174505691,0.2835892527,0.9400540232
6687,PEMGEV_clean,0.0070291417,0.0342537181,0.0668550907,0.3173451271,2.8564099177,0.5826878613,1.8292043282
6688,PEMNOL_clean,0.0002846334,0.0012442991,0.0026114728,0.0132455644,0.3596895535,0.0264460229,0.1263912409
6689,PEMREG_clean,0.0027498619,0.0144888809,0.0287491669,0.1417859699,3.5019406646,0.2796387632,1.3044312588
6690,PEMRIK_clean,0.006992468,0.0366677081,0.0716208875,0.3373850527,3.6223594799,0.6251541176,2.0891601131
6691,PENNAZ_clean,0.0031618365,0.0158645391,0.0312129597,0.1544969055,3.2968137196,0.3042510563,1.3158873244
6692,PENNIH_clean,0.0039296016,0.019976739,0.0401709462,0.193486096,3.2398143762,0.3741810103,1.5403158141
6693,PENNON_clean,0.003139989,0.0164591662,0.032455926,0.16124234,4.2605682622,0.3246436177,1.5149306473
6694,PENNUT_clean,0.003470376,0.0169714462,0.0337883413,0.1636523824,2.4834457885,0.324940024,1.2564176831
6695,PENXUC_clean,0.0044007579,0.0221968589,0.0429441645,0.2022402609,1.8980291003,0.3759230967,1.1910409108
6696,PENYIR_clean,0.0035410018,0.0185131355,0.0370296242,0.1691130161,2.0710300285,0.3094363907,1.0580005994
6697,PENYOX_clean,0.0135881715,0.0658972632,0.1260645889,0.491501699,2.0627082886,0.7837392459,1.6028005796
6698,PENZIS_clean,0.0031009085,0.0160898098,0.0317497507,0.1532744848,2.6678024736,0.3019243476,1.2707347323
6699,PENZUE_clean,0.0001363211,0.0008157967,0.0015176374,0.0070695277,0.2067299034,0.0147493055,0.0719147123
6700,PEPBAO_clean,0.0034662483,0.0176933445,0.0352162876,0.1647767258,1.7656111802,0.3126496335,1.0452407167
6701,PEPFAT_clean,0.0043356262,0.0210827113,0.0426587703,0.2084146518,4.3986191255,0.398888139,1.8114484311
6702,PEPKOL_clean,0.0059974908,0.0296981372,0.05941494,0.2729820758,2.130538318,0.4812936784,1.4191071168
6703,PEPKUR_clean,0.0072982498,0.035730626,0.0691280519,0.3181049986,2.5176243769,0.5643509347,1.7049579576
6704,PEPLAY_clean,0.0039005671,0.0201953078,0.0402806134,0.1996881158,3.8272425446,0.3869171387,1.6779994303
6705,PEPLEC_clean,0.0037166291,0.0188121663,0.0365513611,0.1836079694,3.9132624013,0.3614687787,1.6308409793
6706,PEPLIG_clean,0.0036553164,0.0188085597,0.0378858131,0.1858855543,3.7140106874,0.3666893713,1.6101786134
6707,PEPLOM_clean,0.0049320624,0.0242996492,0.0494684956,0.2337743473,3.1042851508,0.453284485,1.646100618
6708,PEQFAT_clean,0.0013321516,0.0065413993,0.0130567318,0.0660642915,1.8162878373,0.1318514515,0.6307031168
6709,PEQRUZ_clean,0.0125778807,0.0607445807,0.1207644535,0.5368463716,3.7554144944,0.9523266454,2.6234599298
6710,PEQTIQ_clean,0.0040342352,0.0197484799,0.0384588402,0.1805192246,1.5601727411,0.3244323964,0.9746900386
6711,PEQWAK_clean,0.004428142,0.0220961964,0.0447497813,0.2190943255,3.2962814327,0.419500653,1.6527672345
6712,PERSEM_clean,1.46125e-05,5.16307e-05,0.0001256673,0.0005367649,0.0172212874,0.0010891164,0.0056150866
6713,PESTUD_clean,0.0074487412,0.0357446252,0.072668683,0.3200205559,2.4387237165,0.577181202,1.6511835288
6714,PETNOS_clean,0.0288564022,0.1389204357,0.2552982847,0.7935516093,1.7734014617,1.0754147616,1.5383630257
6715,PETVEQ_clean,0.0018269737,0.0084764343,0.0170053262,0.0839792868,2.3952438835,0.168627861,0.8247845508
6716,PETVER_clean,0.0020518256,0.0096704106,0.019957527,0.0963035848,1.7952335501,0.1892080492,0.8069658444
6717,PETWOC_clean,0.0019897024,0.0100119202,0.0199320079,0.0966372223,1.962075065,0.1939446026,0.824937179
6718,PETWUI_clean,0.014746723,0.0737056942,0.1446746866,0.654949241,5.4828519252,1.1800892935,3.4205621074
6719,PETXAP_clean,0.0037445171,0.0187212561,0.0374017386,0.1828546679,4.1558325482,0.3600320646,1.6731724856
6720,PEVBUP_clean,0.0004001693,0.0019908563,0.0036536958,0.0186841889,0.2781409924,0.0352726228,0.1430330606
6721,PEVFON_clean,0.0020755453,0.0104418008,0.0202268413,0.1014156752,2.5152588624,0.20112652,0.9420321246
6722,PEVJOQ_clean,0.0,1.3221e-06,0.0,0.0,1.58653e-05,1.3221e-06,2.6442e-06
6723,PEVLEJ_clean,0.0026076762,0.013203703,0.0265330505,0.1280075858,1.6318200808,0.2509684475,0.9133138013
6724,PEVLIN_clean,0.0020175323,0.0101284493,0.0204054823,0.100273542,1.4307246785,0.1927697519,0.7398298352
6725,PEVQIQ_clean,0.0116447746,0.0574474104,0.113492423,0.4595652048,2.5265197378,0.7711140943,1.7757463672
6726,PEVQIS_clean_h,0.0025091965,0.0123663918,0.0248149691,0.1223043045,3.5021858913,0.2436822458,1.196525516
6727,PEVQOY_clean_h,0.0026816847,0.0128909589,0.0259949916,0.1311915072,3.7152240803,0.2615226024,1.2634529802
6728,PEVXAQ_clean,0.0025853495,0.0134033259,0.0255829555,0.1247758088,1.814537279,0.238509685,0.8851426706
6729,PEVYUM_clean,0.0009177712,0.0044299783,0.008908972,0.0443065436,1.0160757743,0.0859966788,0.4067534733
6730,PEVZAT_clean,0.0005966358,0.0031133232,0.0063010145,0.0316352169,0.8342320111,0.0644383525,0.3115841536
6731,PEWDAY_clean,0.0346897594,0.1648912532,0.3052962462,1.0234434996,3.0570191602,1.5045375325,2.4885600413
6732,PEWFII01_clean,0.0039582675,0.0189586738,0.0379128161,0.1761191124,1.8529937017,0.3312335777,1.0849244109
6733,PEWFII_clean,0.0038007978,0.0189620724,0.0374823234,0.1801793387,1.8463278614,0.3320175276,1.077964023
6734,PEWGEF_clean,0.0014316391,0.0075367003,0.0150066056,0.0737772825,1.8872988542,0.1469244657,0.7000804174
6735,PEWKOT_clean,0.0109219035,0.051632241,0.0966423925,0.3641381429,1.6901355763,0.5631581025,1.2246540782
6736,PEWLUA_clean,0.0036276526,0.0181774811,0.0361261913,0.178706013,4.6606773959,0.3550328088,1.6507649715
6737,PEWXUL01_clean,0.0053067888,0.0269197385,0.0544871614,0.2606155653,3.5210085819,0.5006220918,1.8747649865
6738,PEWXUL_clean,0.0064360126,0.0326475221,0.0657822157,0.3088525714,3.7810285591,0.5856616569,2.1141885969
6739,PEXBIF01_clean,0.0009019045,0.0044677677,0.008638241,0.042516447,0.8203907211,0.0800690788,0.3790153523
6740,PEXBIF_clean,0.0009575776,0.0046735727,0.0099498997,0.0470994581,0.8797540393,0.0922228917,0.4099961436
6741,PEXFAA_clean,0.0038354611,0.0185617784,0.0368025561,0.1857468459,4.5974470577,0.3679759221,1.7146628926
6742,PEXTUI_clean,0.0045066907,0.0218722324,0.0443357682,0.2128512408,3.2245951175,0.4151968583,1.61178716
6743,PEYPAM_SL,0.0106391215,0.0514267046,0.1022621883,0.457747844,3.95593668,0.8350820186,2.5003001735
6744,PEYPIU_clean,0.0117944245,0.0563441172,0.1115783102,0.4785800372,3.021830828,0.826655123,2.1307092609
6745,PEYSIW_clean,0.0052166761,0.0253103833,0.051098082,0.2453654116,3.4791808362,0.463406986,1.8128280454
6746,PEYVEV_clean,0.0078398159,0.0380706882,0.0754593331,0.3697116953,5.0211384175,0.694583827,2.6752274396
6747,PEZCII_clean,0.0017734622,0.0091881463,0.0184746391,0.091679933,2.4331530152,0.1832276624,0.860891741
6748,PIBGAK_clean,0.002864601,0.0141045048,0.0276402666,0.1388214878,2.8407475188,0.2717948838,1.2005296917
6749,PIBNUK01_clean,0.0024362978,0.0118727652,0.0230348828,0.1168622018,3.3893125769,0.2329045377,1.1333095342
6750,PIBNUK_clean,0.0023256232,0.011633941,0.0233974878,0.1171330634,3.3802838581,0.2342967079,1.1448954191
6751,PIBPAS01_clean,0.0023922262,0.0120307278,0.0240983011,0.1194366335,2.8463097226,0.2371005907,1.0954458047
6752,PIBPAS_clean,0.0023267231,0.0122790936,0.0246782761,0.1221686568,2.9028797988,0.2403129697,1.1020998234
6753,PIBPIA_clean,0.0019847014,0.0101693422,0.0199924556,0.1000214845,2.9261500169,0.2025939924,0.9729979218
6754,PICTIG_clean,0.0038139231,0.0190745022,0.0369957874,0.1876396429,3.9030360202,0.3663149784,1.6049262184
6755,PIDMEV01_clean,0.0049499553,0.0250893278,0.0499736019,0.2474073634,4.2904845243,0.4888306828,2.0185961683
6756,PIDMEV_clean,0.0048397113,0.0242382442,0.049806031,0.2441419363,4.2893137331,0.4753522523,2.0105351276
6757,PIDNEX_clean,0.0035540371,0.0172418828,0.0346493779,0.1728941354,4.877576459,0.3413614575,1.662365262
6758,PIDNIB_clean,0.0121374,0.0612795666,0.1202833707,0.5587316201,4.6514031276,0.9991925529,3.0102769754
6759,PIDNOH_clean,0.0188760594,0.0908198914,0.17523841,0.6929252391,3.0919167412,1.1249247329,2.3580528686
6760,PIGHIX01_clean,0.0054295368,0.0257975089,0.0525383896,0.2440315199,2.8562988724,0.4459419045,1.5929861361
6761,PIGHIX_clean,0.0053914312,0.0270611739,0.0534004007,0.2505795083,2.876601962,0.4543931145,1.6040985607
6762,PIGXAF_clean,0.0024067916,0.0120964196,0.0237384806,0.1210447923,2.000355107,0.2391065331,0.9736091535
6763,PIGXUZ_clean,0.0040761021,0.0210046219,0.0410363251,0.1831091982,1.4850028482,0.331992503,0.9428197918
6764,PIHNUQ_clean,0.0048946524,0.0240783197,0.0460660778,0.2166877633,1.5669917712,0.3814050604,1.0423134678
6765,PIHWAG_clean,0.0027659701,0.0140250332,0.0272341669,0.1354323044,2.6322697951,0.2634933778,1.1190942585
6766,PIHWOU_clean,0.0115437993,0.0574437097,0.113079814,0.5150630636,3.9876886292,0.9002521666,2.6143778368
6767,PIJDIX_clean,0.0059253285,0.0290050482,0.0576992991,0.2660881518,2.5280917304,0.4850293095,1.5174787854
6768,PIJJEZ_clean,0.0082390183,0.0405760211,0.080432844,0.3603602865,4.4287153798,0.669386725,2.2557053956
6769,PIJJOI_clean,0.0057509267,0.0296423977,0.0572822074,0.274362008,3.1461942524,0.5106301756,1.7890593115
6770,PIJROR_clean,0.0027059313,0.0137314605,0.0271575825,0.1343050901,2.6374968181,0.2633158905,1.1330551925
6771,PIKBUH_clean,0.0004391841,0.0019860162,0.0038482428,0.0197008502,0.3700760898,0.0379129956,0.1676531372
6772,PILJAX_clean,0.0024351712,0.0119727939,0.0241565206,0.1181081647,2.1157560803,0.2309288439,0.9594574555
6773,PIMJUS_clean,0.0055983119,0.0274626535,0.055717221,0.2692420977,4.7224810173,0.5253048963,2.2108100813
6774,PIPDAV_clean,0.0034092625,0.0167946766,0.033940426,0.1689756325,3.0958538898,0.3297730935,1.3898913924
6775,PIQFIG_clean,0.001528586,0.0075837314,0.0153725428,0.078484326,2.2790392004,0.1565162076,0.7574999657
6776,PIQMOT_clean,0.0050959977,0.0256965024,0.0502291105,0.2424892216,2.8856496198,0.4491945058,1.6165645339
6777,PIQMUZ_clean,0.0029564067,0.0147804874,0.0289347485,0.14231573,1.7740976228,0.2674728587,0.962228441
6778,PIRYOF_clean,0.0068230232,0.0335055961,0.0651504846,0.3203889043,3.6246481417,0.6004697637,2.1139863096
6779,PITPEP_clean,0.0024621808,0.0126840606,0.0253713801,0.1245592997,2.7244055208,0.2474939837,1.0715945403
6780,PITPIT_clean,0.0026878617,0.0131608381,0.0260472225,0.1288616125,1.7133009441,0.2387417361,0.9150573532
