,name,0.01 bar,0.05 bar,0.1 bar,0.2 bar,0.35 bar,0.5 bar,1.0 bar,5.0 bar,15.0 bar
6148,AHEBAS_clean,0.0001175177,0.0006147916,0.0012306713,0.0023068287,0.0041914642,0.0057278992,0.0119791873,0.059469391,0.1748663204
6149,AHINIP_clean,5.42578e-05,0.0002797293,0.0005413727,0.0010670709,0.0017977432,0.002646577,0.0051231462,0.0259316321,0.0767857004
6150,AHIYOH_clean,9.56133e-05,0.0004250447,0.000917888,0.001909659,0.0033794967,0.0047441597,0.0094396436,0.0471182503,0.1373502908
6151,AHIYUN_clean,0.0001162239,0.0005845378,0.0011246371,0.0023668655,0.0039228983,0.005723685,0.0113366156,0.0562051924,0.163325339
6152,AHOBEG_clean,7.11919e-05,0.0003870252,0.0008776022,0.001672363,0.002974528,0.004033346,0.0081585943,0.0423423666,0.1232358063
6153,AHOJUC_clean,3.64659e-05,0.0001870044,0.0003712038,0.0007835486,0.0013324066,0.0019083803,0.0037438288,0.0190622971,0.0564697293
6154,AHOKAJ_clean,4.93331e-05,0.0002539741,0.0004376028,0.0008240453,0.0015211036,0.0022245569,0.0042545221,0.0213475239,0.0635675123
6155,AHOZAA_clean,8.49317e-05,0.0003662107,0.0007333347,0.0014712356,0.0025077673,0.0035579976,0.0071881414,0.0354347699,0.1054979156
6156,AHUFIU_clean,0.0002471924,0.00131774,0.002667076,0.005144576,0.0087520983,0.0127462073,0.0257842132,0.1297983204,0.3827913924
6157,AJAYIT_clean,6.45907e-05,0.0002795402,0.0005664924,0.0011319259,0.002043608,0.0028906994,0.0056882187,0.0283150889,0.0838779314
6158,AJIGIL_clean,9.81624e-05,0.0005472031,0.001071432,0.002161661,0.00383251,0.005451145,0.010790552,0.0536384315,0.1618499258
6159,AJINOY_clean,2.69349e-05,0.0001111065,0.000207062,0.0004814613,0.0007120913,0.0011278988,0.0021817267,0.0110685594,0.0328689919
6160,AJOTEY_clean,0.0002083501,0.0010400836,0.0020368303,0.0041953371,0.0074522654,0.010472508,0.0213750506,0.1035549864,0.310599954
6161,AJOVEB_clean,6.09196e-05,0.0002934543,0.0005802223,0.0011871898,0.0020965266,0.0029196845,0.0058304539,0.0292310191,0.0877658636
6162,AKOBAF_clean,8.66786e-05,0.000521365,0.0010155621,0.002103572,0.0035460583,0.0051399087,0.0101310407,0.0509372324,0.150490782
6163,AKOHEO_clean,7.20318e-05,0.0003653659,0.0007411461,0.0014562566,0.0025228475,0.0036276238,0.0069454242,0.0357720158,0.1045571439
6164,AKUHOD03_clean,1.80332e-05,0.0001283541,0.0002365534,0.0004391619,0.000796644,0.0011138165,0.0022796112,0.0108241752,0.032093828
6165,ALALUU_clean,3.20001e-05,0.0001256298,0.0002619264,0.0005440009,0.0009931869,0.0014032617,0.0027685974,0.0137588386,0.0419331094
6166,ALAMUW_clean,0.0005524833,0.0025283136,0.0051065692,0.0102974155,0.0177980792,0.0252581649,0.0514777133,0.2567736558,0.7554164027
6167,ALANAD_clean,0.0004819037,0.0023885659,0.0045606244,0.0094169096,0.0154465253,0.0231267193,0.0454782023,0.2251886886,0.6632973109
6168,ALATAK_clean,6.57781e-05,0.0003573942,0.0006139286,0.0013045983,0.0021531353,0.0033174071,0.0066896292,0.0318957835,0.0973186466
6169,ALEJEI_clean,0.0004943947,0.0027242156,0.0059327362,0.011007849,0.0197387919,0.0281737706,0.0562567339,0.2793430865,0.8173588531
6170,ALEQIT_clean,5.48564e-05,0.0002902817,0.0005599922,0.0011794122,0.0020102578,0.0027908184,0.0055142091,0.0280053254,0.0820285753
6171,ALIBUT_clean,0.0001268708,0.0006532629,0.0013260443,0.0026520887,0.0046625036,0.0067912501,0.0134641687,0.066507772,0.1968035223
6172,ALICAA_clean,0.0001310668,0.0005911831,0.001202275,0.0023907244,0.0041957959,0.0058205815,0.0119879094,0.0597017463,0.1742142913
6173,ALIFUY_clean,6.88054e-05,0.0003413805,0.0006602669,0.001307302,0.0022427904,0.0030486071,0.0062454104,0.0317377997,0.0931902566
6174,ALIXAU_clean_h,7.96706e-05,0.0004020584,0.0006948013,0.001452598,0.0024179087,0.003612967,0.0071592331,0.0353737263,0.1038811392
6175,ALIXUP_clean,9.40442e-05,0.0005767121,0.0011243812,0.0022017404,0.0038890038,0.0054766909,0.0108040175,0.0548789324,0.1613065265
6176,ALOLES_ion_b,2.64751e-05,0.0001648675,0.0003477862,0.0006197574,0.0010951053,0.0015090791,0.0029808525,0.015419323,0.0451339818
6177,ALOLIY_clean,0.0001049452,0.0005402098,0.0011664403,0.0023173968,0.0041117879,0.0060438121,0.0122545043,0.0590411455,0.1752206593
6178,ALUJEX_clean,0.0001420555,0.0006854178,0.0012927052,0.0025925131,0.0046256826,0.0064155821,0.0129643412,0.0639835787,0.1896441098
6179,ALUJOH_clean,0.000119177,0.0006883806,0.0013465223,0.0025952128,0.0048062132,0.0067148241,0.0136039668,0.0668814268,0.1991643511
6180,ALUJUN_clean,0.0001264214,0.000615527,0.0012082567,0.0021843955,0.0039584397,0.0058216005,0.0113240389,0.0566243394,0.1691207074
6181,ALUKIC_clean,0.0005559238,0.0029438036,0.0059653789,0.0114612471,0.0203387448,0.0285393405,0.0584440067,0.2864966111,0.8410838598
6182,ALUKUO_clean,0.0005722291,0.0026525496,0.0057110153,0.0110076578,0.0189850385,0.027684048,0.0562334868,0.2811138757,0.8211599985
6183,ALULAV_clean,0.0005863675,0.0026135236,0.0054643864,0.010931565,0.0191127873,0.0278943382,0.0554899081,0.2746880292,0.8100024371
6184,ALULEZ_clean,0.0007267098,0.0038983668,0.0077659407,0.0156057841,0.0282739364,0.0390760459,0.0782814215,0.3897935654,1.1516378927
6185,ALULID_clean,0.000285163,0.0013768475,0.0027133689,0.0055160312,0.0093700519,0.0136446161,0.0275974386,0.13345627,0.397906039
6186,ALURAB_clean,0.0001725287,0.0007319785,0.0014525397,0.0030941,0.0052874984,0.007570967,0.0155922848,0.0760826366,0.2254100658
6187,am301365h_si_002_clean,0.0002948755,0.0011704288,0.0021798102,0.0047429584,0.0081771234,0.0115228258,0.0233427954,0.1162013472,0.3409849134
6188,AMIKOX_clean,2.85253e-05,0.0001340687,0.0002595798,0.000450699,0.0007972809,0.001232291,0.0023804325,0.0116254676,0.0334815178
6189,AMILOY_clean,0.000257679,0.0010515685,0.0021239897,0.0040871162,0.0071807534,0.0105573906,0.0209643443,0.1033069266,0.3087128165
6190,AMILUE_clean,0.0001966105,0.0010947633,0.0022371897,0.0044043741,0.0076827061,0.0111427538,0.0219280339,0.1086705219,0.3200909071
6191,AMIMAL_clean,0.0001951211,0.0010828475,0.0021433529,0.0043075583,0.0075754639,0.010706338,0.0220903865,0.1066850533,0.3182663017
6192,AMIMEP_clean,0.000201079,0.001084337,0.0021552686,0.0043209636,0.0076395113,0.0107688959,0.0218461128,0.1083562429,0.318647607
6193,AMIWOJ_clean,5.53798e-05,0.000330265,0.0006726128,0.001320053,0.0022453991,0.0032674081,0.0064401671,0.0322119112,0.0947910829
6194,AMODUC_clean,0.0005821259,0.0029917911,0.0057317008,0.0115277713,0.0199518042,0.0287648539,0.0566845057,0.2864563,0.8400020204
6195,AMOFAK_clean,0.0005668034,0.0028340171,0.0055943498,0.0110441647,0.0195320459,0.0280766075,0.056144713,0.2786887407,0.8209807491
6196,AMUFEV_clean,5.5418e-05,0.0003094174,0.0005668803,0.0011372243,0.0019673403,0.0027709018,0.0056907396,0.02799419,0.0836211983
6197,AMUFIZ_clean,5.18409e-05,0.0002488362,0.0005011284,0.0009746083,0.0018409268,0.0025321384,0.005075797,0.0249469777,0.073527631
6198,AMUXAI_clean,0.0001654949,0.0008597136,0.0018053985,0.0036430363,0.0061942363,0.0085670458,0.017781026,0.0860594782,0.257613173
6199,ANAWIX_clean,0.0001302428,0.0007205826,0.0012967656,0.0025128372,0.0045825657,0.0066721137,0.0132791061,0.0637439562,0.1894254572
6200,ANAWOD_clean,0.0001642192,0.0007710753,0.0016044407,0.0033296863,0.0059439808,0.0082921269,0.0166210616,0.0824833515,0.2462221853
6201,ANEHEI_clean,0.0001588737,0.0006756916,0.0013858377,0.0025974886,0.0047910935,0.0068373096,0.0136018819,0.0673471171,0.196174511
6202,ANENEN_clean,7.99574e-05,0.0004753024,0.0008484371,0.0018501258,0.0032271703,0.0048329818,0.0091218089,0.0462287143,0.1369803846
6203,ANEPIT_clean,1.88909e-05,0.0001070483,0.0002440071,0.0004974595,0.0008453664,0.0010342751,0.0022369937,0.0108291905,0.0323238508
6204,ANOMUM_clean,0.0003252034,0.0018757265,0.0034814181,0.0069338002,0.0121225359,0.0178832812,0.0347851451,0.1727381523,0.5088184028
6205,ANUGEW_clean,0.0007836073,0.003967871,0.0077724904,0.0157357274,0.0271925467,0.0388091806,0.0782851148,0.3900972221,1.1252342488
6206,ANUGOG_clean,0.000559972,0.0029288857,0.0056951989,0.0113568511,0.0199035203,0.0280811756,0.0568384464,0.2801124362,0.8318757965
6207,APACAX_clean,0.0003191842,0.0011490633,0.0025286485,0.0050076461,0.0085896026,0.0124907434,0.025070149,0.127095619,0.3723355122
6208,APAYIB_clean,0.0002526371,0.0011463748,0.0022683008,0.0045759912,0.0079241118,0.0114528815,0.0226083032,0.1124235061,0.3251045482
6209,APAYOH_clean,0.0002251233,0.0011242764,0.0022632931,0.0045533866,0.0078337546,0.0112869851,0.022758893,0.1126715284,0.3359321948
6210,APAZAU_clean,0.0002429617,0.0013247618,0.0026867659,0.0053256489,0.0094577707,0.0133859467,0.0269279563,0.1342975069,0.394271815
6211,APEBED_clean,7.0756e-05,0.0004127431,0.0007385154,0.0014711344,0.0025575332,0.0037736513,0.0071773079,0.0360133106,0.1080340354
6212,APEBII_clean,0.0002577515,0.0013435669,0.00259381,0.0053787116,0.0092568352,0.0129290539,0.0257884853,0.1306992848,0.3846793504
6213,APEBOO_clean,0.0003064757,0.0016990333,0.0032992035,0.0067142182,0.0116107673,0.0165623972,0.0330951355,0.1634984152,0.4803744868
6214,APEBUU_clean,6.94426e-05,0.0003741398,0.0007907955,0.0016666228,0.0028173861,0.0038831177,0.0077563151,0.0391486291,0.1152067172
6215,APETAS_clean,4.31289e-05,0.0002628811,0.00046723,0.0009570513,0.0016974312,0.0024203541,0.0046681925,0.0234744568,0.0701758926
6216,APUPEH_clean,0.0012547572,0.0063850952,0.0119201935,0.024862407,0.0426921022,0.0618473877,0.1238971557,0.6186054245,1.8373490807
6217,AQAJEI_clean,0.0001627106,0.0008082475,0.0016925445,0.0033267253,0.0056577322,0.0080506399,0.0163418085,0.0800412586,0.2392217929
6218,AQALIO_clean,4.92361e-05,0.0002097091,0.0004558894,0.0009446029,0.0016074661,0.0022721528,0.0045443057,0.0223659345,0.0679804055
6219,AQALOU_clean,3.86696e-05,0.0001987435,0.0004352573,0.0009100835,0.001543185,0.0021592,0.0044119263,0.022172043,0.0668731479
6220,AQEFOS_clean,6.81141e-05,0.0002586713,0.0005878892,0.0011368562,0.0019712534,0.0027894331,0.0056048144,0.0276656622,0.0829231963
6221,AQEFUY_clean,0.0001306869,0.0007216188,0.0015341501,0.0029631826,0.0053913067,0.0074254761,0.0149333418,0.0730927845,0.2220208838
6222,AQEQES_clean,0.0002089726,0.0010695804,0.002298699,0.0043142737,0.0076151425,0.0109182583,0.0218117993,0.1074501321,0.3206696271
6223,AQERUL_clean,0.0001216637,0.000542009,0.0010759456,0.0021962898,0.0038200105,0.0054477675,0.0108130804,0.054442502,0.1595242171
6224,AQIQIC_clean,0.0001170347,0.0005959106,0.0011392093,0.0024480653,0.0041423842,0.0058452927,0.01174105,0.0584443377,0.1717124533
6225,AQIXUU_clean,3.54229e-05,0.0002353096,0.0004845353,0.0009893123,0.0017243385,0.0024669553,0.0049440315,0.0239104899,0.0712102463
6226,AQMAND_clean,2.91042e-05,0.0001659727,0.0003217196,0.0006654641,0.0011507966,0.0016282632,0.0032549532,0.0166303094,0.0480998388
6227,AQODOA_clean,2.15685e-05,9.34636e-05,0.0001909213,0.0003746532,0.0006566416,0.0009601985,0.0018508985,0.0092281309,0.0275134421
6228,AQOLEZ_clean,0.0004100556,0.0020665985,0.0041393172,0.0078094166,0.014166298,0.0198071122,0.0398590338,0.1970898451,0.5868099259
6229,AQOLOJ_clean,0.0003965758,0.0019403278,0.0039606516,0.007752801,0.0135074048,0.0192534984,0.0386414581,0.1896857655,0.5634235378
6230,AQOLUP_clean,0.0003472853,0.0019762187,0.0038304741,0.008039241,0.0139492925,0.0196030143,0.0390013783,0.1948931971,0.5839560803
6231,AQOMEA01_clean,0.000403099,0.0020299652,0.0041012739,0.0080433754,0.0139989047,0.0202066292,0.0400039579,0.1999226323,0.5961255357
6232,AQOMEA_clean,0.0004279051,0.0021229881,0.0040123854,0.0084320041,0.0146686691,0.0206986167,0.0419719079,0.2047577531,0.6056407392
6233,AQUCOG_clean,0.0002488082,0.001190534,0.0023676912,0.0047888896,0.0083034174,0.0118883962,0.0238249489,0.1189410365,0.3498912587
6234,AQUCUM_clean,0.0002541589,0.0011673476,0.0024452766,0.0048192104,0.0086155424,0.0120881562,0.0242467636,0.121095591,0.3533594136
6235,AQUDAT_clean,3.27031e-05,0.0001464532,0.0002545157,0.0005858127,0.0010351253,0.0014503129,0.0029034696,0.0148585983,0.0422126379
6236,AQUDOH_clean,2.84375e-05,0.0001450313,0.0002872188,0.0005957658,0.0009640315,0.0014787505,0.0028906728,0.0146382076,0.0437695915
6237,ARADEE_clean,0.0002000476,0.0011619532,0.0022987508,0.0046454171,0.0079408123,0.0116291154,0.0226509006,0.1138714165,0.3373713234
6238,ARAFIJ_clean,0.0002587573,0.0012900089,0.0025913503,0.0050731537,0.0090565048,0.0128925342,0.0255584197,0.1287874641,0.3804430834
6239,ARAFOP_clean,0.000134856,0.0007048775,0.0014210874,0.0029645651,0.0051290603,0.0074216121,0.0148216925,0.072300939,0.2142906905
6240,ARAGOR_clean,0.0001865527,0.000894045,0.0017575846,0.0036712164,0.0065915289,0.0090894579,0.0182950712,0.0903278808,0.2697305715
6241,ARAHIM02_clean,4.13588e-05,0.0001356568,0.0002431897,0.000451638,0.0008768063,0.0012589615,0.0024170076,0.0127583592,0.0370922163
6242,ARAHIM_clean,2.46392e-05,0.0001051274,0.0002299662,0.0004681456,0.000877157,0.0012155358,0.0025099173,0.012191496,0.0368800147
6243,ARINUL_clean,6.50894e-05,0.0003225541,0.0007304476,0.0014363059,0.002470504,0.0036392201,0.0072278152,0.035988647,0.1056400801
6244,AROFET_clean,0.0002363577,0.0015699128,0.0030801141,0.00618262,0.0108425988,0.0161519393,0.0313236161,0.1559537911,0.4584344328
6245,ARUCUN_clean,0.0001026431,0.00055134,0.0010557575,0.002214158,0.0039854845,0.0052831863,0.0107496639,0.0547483565,0.1615132972
6246,ARUJED_clean,5.16428e-05,0.0002310337,0.0004525542,0.0009200577,0.0015968505,0.0023062599,0.0046791118,0.0236102844,0.0691810009
6247,ARUYES_clean,0.0001310914,0.0006833489,0.0013276493,0.0028993517,0.0049215066,0.0070036288,0.0140951168,0.0701952713,0.2046518352
6248,ARUYOB_clean,8.47629e-05,0.000530777,0.001048436,0.001948537,0.003465187,0.004993946,0.0100413733,0.0502674114,0.1465499635
6249,ASAJOU_clean,7.18569e-05,0.000460099,0.0009577352,0.0017867713,0.0032153303,0.0043993612,0.0088169548,0.0435163536,0.1307753564
6250,ASALOV_clean,5.63369e-05,0.0003192426,0.0007104714,0.0012910548,0.0021861861,0.0032065106,0.0065695128,0.0327583636,0.0954159913
6251,ASAMUE_clean,5.40811e-05,0.0002612118,0.000555413,0.001139489,0.002004246,0.0028068097,0.0055611606,0.0276554577,0.0823866236
6252,ASECUY_clean,0.0001081002,0.0005680172,0.0010672435,0.002047024,0.0036744229,0.0052949426,0.010580058,0.0528020172,0.15742234
6253,ASEJOZ01_clean,5.73257e-05,0.0002918402,0.0006410061,0.001164755,0.0020098755,0.0029349046,0.0059158436,0.029398555,0.0867868413
6254,ASEJOZ_clean,4.56e-05,0.0002853259,0.0005745603,0.001119155,0.0019516812,0.0028011446,0.0057599349,0.0291853206,0.0859417207
6255,ASINAT_clean,0.0003411449,0.001802922,0.0035944089,0.0073698724,0.0128072258,0.0181988392,0.0363919609,0.1821294239,0.5337277955
6256,ASINIB_clean,0.0003920327,0.0021360999,0.0042951481,0.0082996183,0.0144879973,0.021106656,0.0414502826,0.2075057561,0.6099205897
6257,ASIQEA_clean,0.0002174634,0.001169551,0.002278797,0.0044205373,0.0076459397,0.0111271814,0.0226344668,0.1100748512,0.3277246382
6258,ASOYOY_clean,0.0002886616,0.0015292922,0.0029250017,0.0058638224,0.010639022,0.0153405209,0.0302848998,0.1500364668,0.4449380588
6259,ASUJIJ_clean,0.0001010103,0.000549615,0.00093286,0.0020395171,0.0033764183,0.0053060125,0.0100119048,0.0493331411,0.1447180734
6260,ASUKEE01_clean,8.52542e-05,0.0004079087,0.0007804041,0.0015332645,0.0029393035,0.0043571469,0.0083129432,0.0412250105,0.1226991986
6261,ASUKEE_clean,8.9189e-05,0.0004472568,0.0008564771,0.0016277,0.0030061953,0.0040895798,0.0084401687,0.0422375685,0.1247584161
6262,ASUWUI_clean,0.0001146507,0.0006562762,0.0012334829,0.0025756863,0.0044773059,0.0064836924,0.0128428504,0.0635797198,0.1895985831
6263,ATAYAX_clean,0.0003790332,0.0019338053,0.0039099298,0.0074997054,0.0133084811,0.0191282966,0.0386337864,0.1919582337,0.5596130729
6264,ATAYEB_clean,0.0003457851,0.0018274653,0.003638806,0.0070733658,0.0131505838,0.0179181184,0.0363271441,0.1828361146,0.5375166774
6265,ATEJOA_clean,9.76666e-05,0.0004696776,0.0009997111,0.0017865309,0.0030638785,0.0044334058,0.0087899952,0.0437743956,0.1304452848
6266,ATEXII_clean,5.69202e-05,0.0003427586,0.0005766265,0.0011854252,0.0021468818,0.0030464685,0.005802149,0.0286865474,0.085574583
6267,ATEYED_clean,0.000665254,0.0032718048,0.0064852539,0.0127759891,0.0225719515,0.032379585,0.0646619106,0.3211153821,0.9657854111
6268,ATEYUV_clean,0.0004538039,0.0020857185,0.0042390627,0.0083321963,0.0143295268,0.0205261751,0.0414936968,0.2052848863,0.6019397844
6269,ATIBOU02_clean,5.26918e-05,0.0003512787,0.0006802033,0.0014402427,0.0026042525,0.0036916198,0.0073529019,0.0372036078,0.1104579906
6270,ATIBOU_clean,5.10951e-05,0.0003432951,0.0006291082,0.0012582164,0.0022370066,0.0033163903,0.006452351,0.0327854798,0.094462036
6271,ATIBUA_clean,6.22721e-05,0.000332118,0.0005844,0.0012709902,0.0020853181,0.0029635149,0.006217633,0.0305708273,0.09156239
6272,ATICAH_clean,7.18525e-05,0.0003544721,0.0007424754,0.0014578066,0.0025531575,0.0037379247,0.007151715,0.0358623619,0.1072932888
6273,ATIJUJ_manual,0.0002789128,0.0016788406,0.0033004683,0.0063255997,0.011224453,0.0163110361,0.032130399,0.1599421976,0.4774236517
6274,ATIXAE_clean,0.000198813,0.0010385366,0.0018233249,0.0038193033,0.0068799779,0.009767999,0.0191252921,0.096212436,0.2838684107
6275,ATOWIQ_clean,0.0003140847,0.0014973033,0.0030178722,0.0062285159,0.0105027269,0.0153353107,0.0303648458,0.1520951065,0.4415216761
6276,ATOWOW_clean,0.0002343172,0.0015779018,0.0031558035,0.0060797826,0.0105766781,0.0152729923,0.0304437825,0.1519895807,0.4485329111
6277,ATUXIY_clean,9.73555e-05,0.000626726,0.0012812678,0.0025112502,0.0046947949,0.00663582,0.0129195957,0.0642024716,0.1894337995
6278,ATUXUK_clean,6.8401e-05,0.0003040046,0.0005877422,0.0012008181,0.002168566,0.0029944451,0.0059432895,0.0309159987,0.0909619691
6279,ATUYAR_clean,6.83401e-05,0.0003043069,0.0006821117,0.0013203826,0.002282302,0.0033564022,0.0066173862,0.0331578501,0.0994451827
6280,AVAGIP_clean,4.97628e-05,0.0003445119,0.0006966797,0.0013799617,0.0024498626,0.0034527751,0.006698843,0.0340416061,0.1021937208
6281,AVAGUB_clean,8.89989e-05,0.0003952317,0.0007808937,0.0016737538,0.0028297827,0.0040614128,0.008318049,0.0404179477,0.1215696457
6282,AVAJUE_clean,0.0023798004,0.0115094581,0.0234353254,0.0472825824,0.0818445382,0.1170355852,0.2340532603,1.1307656444,3.4222537624
6283,AVAKEP_clean,0.0017265123,0.0074560886,0.0144996477,0.0300688163,0.0521926202,0.0762492011,0.1506038223,0.7480840365,2.2156806226
6284,AVALEO_clean,2.53568e-05,7.37652e-05,0.0001705819,0.0003319432,0.0005970368,0.0009059284,0.0016666317,0.0083331585,0.0253060618
6285,AVAQIX_clean,0.0001387468,0.0007024968,0.0014677948,0.002747186,0.0051555379,0.0068701558,0.0140221867,0.0696464969,0.2092739433
6286,AVEHAM_clean,7.60503e-05,0.0003282677,0.000671938,0.0013814198,0.002559718,0.0036138328,0.007292164,0.0362374824,0.1063106058
6287,AVELOD_clean,0.0002159413,0.0010484106,0.00210621,0.0042186793,0.0075944572,0.010487236,0.02106523,0.1058602657,0.3126715231
6288,AVELUJ_clean,0.0002106671,0.0011020326,0.0021998308,0.0042122843,0.0074199297,0.0108551804,0.0213281958,0.1070506682,0.3146964859
6289,AVEQID_clean,0.0003407904,0.0018638759,0.0037639252,0.0073488878,0.0132984407,0.0188729338,0.0377896563,0.1874270997,0.5539385981
6290,AVESAW_clean,3.60384e-05,0.0001597376,0.0003009691,0.0006535607,0.0011415397,0.0016392588,0.0032473493,0.0161403195,0.0492615292
6291,AVESOL_clean,0.0002748223,0.0015820363,0.0030140052,0.0060732114,0.0105987393,0.0151839326,0.0304094501,0.1504471337,0.4491102779
6292,AVESUR_clean,0.0002222809,0.0011704723,0.0022321357,0.0044627169,0.0078062572,0.0109586048,0.0221052935,0.1105311305,0.3298617766
6293,AVETAY_clean,0.0002726121,0.0012179034,0.0023118922,0.0050592556,0.0088722846,0.0126676114,0.025388329,0.1248634206,0.3713543207
6294,AVETOM_clean,2.6599e-05,0.0001728938,0.0004269147,0.000671626,0.0012661147,0.0018193749,0.0036680088,0.0181631605,0.0530451531
6295,AVEVEE_clean,9.67906e-05,0.0004439018,0.0009395364,0.0017639254,0.0032308038,0.0044707249,0.0091634007,0.0457318945,0.1342936339
6296,AVIHOE_clean,0.0001514274,0.0006684967,0.0015235077,0.0030137752,0.0051540726,0.0071263225,0.0147217007,0.0722198033,0.2138062956
6297,AVIPAX_clean,0.0002419817,0.0012856805,0.0026544658,0.0053113758,0.0089484338,0.0127956982,0.0256769454,0.1267104094,0.3786573397
6298,AVIPOL_clean,0.0002364821,0.0012374063,0.002496811,0.0051677755,0.009270465,0.0130468458,0.0256225606,0.1286517624,0.3814639606
6299,AVITUU_clean,0.0003803268,0.0017851373,0.0036782052,0.0071062856,0.0126552873,0.0180483893,0.0360573754,0.1797472241,0.52996307
6300,AVIVEG_clean,0.000412216,0.0018174979,0.0035366261,0.007315273,0.0128583293,0.0180282053,0.0358768468,0.1792874255,0.5220231882
6301,AVIVIK_clean,0.0003403905,0.0019299205,0.003631873,0.0071528848,0.0124539204,0.0177518332,0.03572695,0.177007746,0.520407114
