,name,0.01 bar,0.05 bar,0.1 bar,0.2 bar,0.35 bar,0.5 bar,1.0 bar,5.0 bar,15.0 bar,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,from_CSD,public,CSD_overlap_inCoRE,CSD_of_WoS_inCoRE,DISORDER,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE
6967,FAYQAZ_clean,0.0002885626,0.0015067459,0.0031931954,0.0061600334,0.0107200132,0.0153871241,0.0305910886,0.149264607,0.4456166422,FAYQAZ_clean,13.25092,5.37829,12.95797,0.797039,1583.25,1986.41,0.0,0.0,0.6806,0.85391,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6968,FAZFET_clean,0.0001014956,0.0005139162,0.0010126839,0.0019742412,0.003442898,0.0050187311,0.0100613212,0.0502092761,0.1457488431,FAZFET_clean,6.57316,4.4573,6.55727,1.65256,1476.29,893.337,1.47172,0.89057,0.5356,0.324103,0.0,"V,Ge,Co",Yes,"V,Ge,Co",clean,Y,Y,Y,N,,,,,,,,
6969,FAZZEM_clean,4.88681e-05,0.0002691753,0.000575202,0.0011720342,0.0021205568,0.0029577241,0.005839342,0.0294899191,0.0875508759,FAZZEM_clean,5.74693,4.41081,5.68235,2.16525,873.054,403.211,0.0,0.0,0.4638,0.214201,0.0,"Mo,La",Yes,"Mo,La",clean,N,Y,Y,N,,,,,,,,
6970,FEBXER_clean,0.0010701713,0.0051695464,0.0103921592,0.0206649192,0.036071848,0.0527789022,0.1046733654,0.5217085035,1.525896215,FEBXER_clean,16.78201,15.34469,16.78201,0.358691,1505.71,4197.79,0.0,0.0,0.8818,2.45839,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
6971,FEBXIV_clean,0.0012424212,0.0062745557,0.0125458247,0.025328301,0.0435504786,0.0633897759,0.1257376271,0.6169574444,1.776596581,FEBXIV_clean,17.28638,15.74639,17.27933,0.293688,1491.04,5076.95,0.0,0.0,0.8788,2.99229,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
6972,FECFAV_clean,2.21544e-05,0.0001079317,0.0002016619,0.0004169573,0.0007248467,0.0010355765,0.0021018283,0.0104909636,0.031455849,FECFAV_clean,5.25994,4.33258,5.25994,2.87728,502.041,174.484,0.0,0.0,0.3954,0.137421,0.0,Ag,Yes,Ag,clean,N,Y,Y,N,,,,,,,,
6973,FECKAA_clean,0.0001203735,0.0008877548,0.0016033086,0.003231695,0.005704368,0.0084595845,0.0163691288,0.0824625585,0.2438667496,FECKAA_clean,5.54178,3.96898,5.52138,0.97764,1036.11,1059.8,74.179,75.8756,0.5832,0.596539,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6974,FECWOB01_clean,6.77869e-05,0.0003241446,0.0007148435,0.0013582027,0.0024230731,0.003539708,0.0070338139,0.0350002186,0.105351915,FECWOB01_clean,4.17085,3.04516,4.16284,1.57834,0.0,0.0,480.944,304.714,0.4434,0.280927,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6975,FECXAO_clean,0.0002448587,0.001204342,0.0024413319,0.0048209957,0.0086952044,0.0120488617,0.0240088487,0.1198900733,0.3529157473,FECXAO_clean,5.79137,4.59346,5.79018,0.989543,1846.09,1865.6,0.0,0.0,0.6174,0.623924,0.0,La,No, ,clean,Y,Y,Y,N,,,,,,,,
6976,FECXES_clean,0.0004021344,0.0018442024,0.0036563142,0.0072705097,0.0127339216,0.0184580691,0.0359714734,0.178889637,0.5185879056,FECXES_clean,10.76463,6.58995,10.58338,0.833076,2133.05,2560.44,0.0,0.0,0.7044,0.845541,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
6977,FECYUJ_clean,0.0002665987,0.0014484628,0.0030395644,0.0055866854,0.0099966009,0.014294443,0.02829342,0.1415146462,0.4168329542,FECYUJ_clean,9.54146,5.39642,9.54146,0.925869,2090.23,2257.59,1.94532,2.10107,0.6792,0.733581,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6978,FECZAQ_manual,0.0002271515,0.001301966,0.0025392954,0.0050176478,0.0087425633,0.0124213098,0.024994054,0.1222001298,0.3625762986,FECZAQ_manual,8.47974,5.36674,8.47974,0.984083,2012.57,2045.13,0.0,0.0,0.6646,0.67535,0.0,Zn,No, ,manual,Y,Y,Y,N,,,,,,,,
6979,FEDJUT_clean,0.0001655739,0.000772678,0.0015936484,0.003281582,0.0055513237,0.0081016211,0.0163504191,0.0809978143,0.2385988367,FEDJUT_clean,5.96744,5.49898,5.96744,1.13229,1709.61,1509.87,0.0,0.0,0.5662,0.500051,0.0,Rb,Yes,Rb,clean,N,Y,Y,N,,,,,,,,
6980,FEFCUQ_clean,0.0003216928,0.0017061937,0.0034042433,0.0071423956,0.0121754634,0.0172370357,0.0342378918,0.1712179637,0.5082054729,FEFCUQ_clean,8.87571,6.35025,8.74283,0.77796,2120.63,2725.88,0.0,0.0,0.673,0.865083,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
6981,FEFDAX_clean,0.0003038399,0.0016690937,0.0030708084,0.0064697638,0.0111529491,0.0164802749,0.0326324027,0.1596496247,0.4734351931,FEFDAX_clean,7.78612,6.37885,7.6796,0.828568,2134.58,2576.23,0.0,0.0,0.6746,0.814176,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
6982,FEFDIF_clean,0.0008614036,0.0035667494,0.0077593623,0.015013996,0.0254517852,0.0370268964,0.0722367696,0.3686471026,1.0822123299,FEFDIF_clean,13.96202,11.82505,13.96202,0.466468,2513.16,5387.64,0.0,0.0,0.8384,1.79733,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6983,FEGNIQ_clean,0.0001419229,0.0006952004,0.0014059236,0.0028162822,0.0050249571,0.007170432,0.0145703799,0.0712408528,0.2121580804,FEGNIQ_clean,7.13681,4.81158,7.13681,1.15152,1310.71,1138.24,0.0,0.0,0.528,0.458524,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
6984,FEHCIG_manual,0.000260762,0.0011566658,0.0023096065,0.0045782361,0.0080575465,0.0116765508,0.023176156,0.1151245703,0.34193724,FEHCIG_manual,7.75569,7.04294,7.74271,0.956692,1636.76,1710.86,0.0,0.0,0.6308,0.659355,0.0,Zn,No, ,manual,Y,Y,Y,N,,,,,,,,
6985,FEJDII_clean,0.0001200807,0.0005751766,0.0012401616,0.0023733605,0.004056509,0.0058052478,0.0119132201,0.0584692286,0.1722956773,FEJDII_clean,5.18964,4.3206,5.16791,1.64976,1282.11,777.148,0.0,0.0,0.607,0.367932,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
6986,FEPQEW_clean,3.99248e-05,0.0002564869,0.0004621603,0.0008928646,0.0016224004,0.0023301589,0.0046566883,0.0230487318,0.0690627161,FEPQEW_clean,4.04938,2.86699,4.04938,1.89878,0.0,0.0,319.323,168.173,0.4636,0.244157,0.0,Ti,Yes,Ti,clean,Y,Y,Y,N,,,,,,,,
6987,FEQSIF_clean,0.0004082618,0.0019979191,0.0037887489,0.0075577749,0.0135061698,0.0195827628,0.0388578501,0.1908476226,0.5680677658,FEQSIF_clean,9.23636,5.60978,9.22645,0.773392,2340.66,3026.49,0.0,0.0,0.7012,0.906656,0.0,Co,Yes,Co,clean,Y,Y,Y,N,,,,,,,,
6988,FERHAN_clean,0.0003526954,0.0018138622,0.0034420953,0.007167938,0.0122647848,0.0172741206,0.0349062404,0.1704632712,0.5076294968,FERHAN_clean,10.23981,6.40536,10.23981,0.784123,1831.24,2335.4,115.057,146.734,0.6978,0.889911,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
6989,FERVEF_clean,6.98636e-05,0.0003681507,0.000746629,0.0014774628,0.0026602835,0.0037216024,0.0073666586,0.0371868633,0.109657263,FERVEF_clean,4.50859,3.42442,4.50859,2.0439,895.257,438.014,0.0,0.0,0.5236,0.256177,0.0,"Au,Fe",Yes,Au,clean,Y,Y,Y,N,,,,,,,,
6990,FERWAC_clean,0.0001141806,0.0005820039,0.0012052396,0.0026182245,0.0041993086,0.005897745,0.0121808494,0.0608503286,0.1809175689,FERWAC_clean,4.92077,3.87767,4.92014,1.42345,1457.89,1024.2,0.0,0.0,0.5614,0.394393,0.0,"Ag,Fe",Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
6991,FEVNOL_clean,0.0001042718,0.0005399053,0.0010596156,0.0021451962,0.0036692952,0.0052238927,0.010548348,0.0521235277,0.1496790547,FEVNOL_clean,4.38957,3.82643,4.38957,2.76914,995.906,359.645,0.0,0.0,0.4604,0.166261,0.0,Cu,No, ,clean,Y,Y,Y,N,,,,,,,,
6992,FEVREF_clean,4.42582e-05,0.0002344486,0.0004808588,0.000978464,0.0016626711,0.0023408973,0.0046997372,0.0233766769,0.0687628126,FEVREF_clean,3.94617,2.70908,3.93161,1.32785,0.0,0.0,140.515,105.822,0.3296,0.248221,0.0,K,Yes,K,clean,N,Y,Y,N,,,,,,,,
6993,FEWQIJ_manual,6.75283e-05,0.0003133505,0.000682084,0.0012883808,0.0021934538,0.0032044344,0.0063666029,0.0320346276,0.0938817659,FEWQIJ_manual,5.32147,5.14959,5.31527,2.34625,1158.3,493.681,0.0,0.0,0.4776,0.203559,0.0,"Dy,Cu",Yes,Cu,manual,Y,Y,Y,N,,,,,,,,
6994,FEWQOP_clean,7.19948e-05,0.0003852911,0.0007144103,0.0014019215,0.0023845324,0.0033718902,0.0067754265,0.0339515008,0.1003513136,FEWQOP_clean,5.35536,5.19712,5.35116,2.28568,1163.85,509.19,0.0,0.0,0.467,0.204315,0.0,"Cu,Gd",Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
6995,FEWTUY_clean,0.0004503872,0.0022932982,0.0045406385,0.0088354023,0.0157336799,0.0225607228,0.0460704759,0.2246719855,0.6661870319,FEWTUY_clean,9.13887,8.01091,9.13887,0.658284,2074.75,3151.75,180.236,273.797,0.7584,1.15209,0.0,Ni,Yes,Ni,clean,Y,Y,Y,N,,,,,,,,
6996,FEWWIP_clean,0.0003501001,0.0016991095,0.0032772364,0.0065748151,0.0115907748,0.0167973089,0.0335111078,0.1640780923,0.473780684,FEWWIP_clean,7.82961,5.33402,7.82275,0.99306,2309.46,2325.6,0.0,0.0,0.6608,0.665418,0.0,Fe,No, ,clean,Y,Y,Y,N,,,,,,,,
6997,FEWWUB_clean,0.0002422529,0.001239677,0.0025645912,0.0050499269,0.0088407366,0.0125829463,0.0249415843,0.1263296701,0.3650303066,FEWWUB_clean,13.46293,4.10343,6.99036,0.839472,1304.99,1554.54,374.213,445.771,0.6142,0.731651,0.0,Fe,No, ,clean,Y,Y,Y,N,,,,,,,,
6998,FEXCES_clean,0.0002036137,0.0011784913,0.00235544,0.0047278479,0.0083003424,0.0116753933,0.0236839726,0.1165549468,0.3453133692,FEXCES_clean,6.14892,5.48137,6.14892,1.01825,1528.57,1501.17,0.0,0.0,0.5802,0.569801,0.0,Co,Yes,Co,clean,Y,Y,Y,N,,,,,,,,
6999,FEYDET_clean,9.24736e-05,0.000456203,0.0009848437,0.0018695077,0.0031194424,0.0044217787,0.0087171769,0.0435442715,0.1305850365,FEYDET_clean,5.39172,4.60807,5.33792,1.74589,895.254,512.778,0.0,0.0,0.456,0.261185,0.0,In,No, ,clean,Y,Y,Y,N,,,,,,,,
7000,FEYQIK_clean,0.0001302949,0.0006903684,0.0013904604,0.0027478609,0.0050056574,0.0069698042,0.0136362352,0.0685428902,0.2014534,FEYQIK_clean,5.731,4.17822,5.71686,1.30044,1433.54,1102.35,0.0,0.0,0.5822,0.447694,0.0,Pr,Yes,Pr,clean,Y,Y,Y,N,,,,,,,,
7001,FEYZUF_clean,0.0001128062,0.0005277367,0.0009917134,0.0020324729,0.0034155747,0.0049271774,0.010017188,0.0488950993,0.146123229,FEYZUF_clean,5.22495,3.78183,5.22495,1.61085,1174.9,729.37,0.0,0.0,0.5098,0.31648,0.0,Eu,Yes,Eu,clean,Y,Y,Y,N,,,,,,,,
7002,FEZQEI_clean,6.34361e-05,0.0004035613,0.000836816,0.0016425888,0.0028951134,0.0040518091,0.0081899991,0.0406544106,0.1202653053,FEZQEI_clean,5.828,5.10591,5.828,1.19338,806.933,676.177,0.0,0.0,0.487,0.408086,0.0,Ce,No, ,clean,Y,Y,Y,N,,,,,,,,
7003,FEZTIP_clean,0.0001759064,0.000896875,0.001821003,0.0037089,0.0063920923,0.0092214602,0.0184305327,0.090958482,0.2693374971,FEZTIP_clean,5.60935,4.76331,5.55768,1.11089,1381.78,1243.85,0.0,0.0,0.563,0.5068,0.0,Ca,Yes,Ca,clean,N,Y,Y,N,,,,,,,,
7004,FIBHIJ_clean,6.566e-05,0.0004185824,0.0007797123,0.0015971791,0.0027347383,0.0041464279,0.0081943659,0.0397439878,0.1168107517,FIBHIJ_clean,5.3367,3.42361,5.26159,1.29192,845.674,654.588,0.0,0.0,0.5226,0.404515,0.0,Cu,Yes,Cu,clean,Y,Y,Y,N,,,,,,,,
7005,FIDMEL01_clean,6.72732e-05,0.0002837708,0.0006189139,0.0011950175,0.0020035197,0.0028071292,0.0059078144,0.0290962915,0.0862712137,FIDMEL01_clean,4.68139,3.11007,4.51423,2.24942,0.0,0.0,671.35,298.455,0.5084,0.226014,0.0,Zn,Yes,Zn,clean,N,Y,Y,N,,,,,,,,
7006,FIDMIP_clean,6.43599e-05,0.0002981268,0.0005932945,0.0011806709,0.0020513787,0.0029723908,0.0058212401,0.0299458381,0.086406467,FIDMIP_clean,5.76709,4.43786,5.76709,2.12603,1177.09,553.657,0.0,0.0,0.5436,0.255688,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
7007,FIFGAE_clean,0.000404278,0.0018831393,0.0039652756,0.0076917548,0.0133579304,0.0186931427,0.0381299056,0.1890491736,0.5605701487,FIFGAE_clean,7.43152,6.20566,7.41957,0.862729,2447.09,2836.45,0.0,0.0,0.7008,0.812306,0.0,"In,Co",Yes,Co,clean,Y,Y,Y,N,,,,,,,,
7008,FIFGEI_clean,0.0008209323,0.0044630967,0.0089088499,0.0172627032,0.0311202717,0.0437898009,0.0879669431,0.4374384027,1.2646404317,FIFGEI_clean,16.15291,14.69313,16.15291,0.412792,1738.34,4211.18,0.0,0.0,0.8636,2.09209,0.0,In,Yes,In,clean,Y,Y,Y,N,,,,,,,,
7009,FIFMUD_clean,0.000199625,0.0009235813,0.0019115984,0.0037549706,0.0066988069,0.0094177493,0.0188354986,0.0942937304,0.2809582217,FIFMUD_clean,5.99897,3.96607,5.98731,0.985465,1849.24,1876.51,1.01814,1.03316,0.5914,0.600123,0.0,"Ag,Fe",Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
7010,FIFNUE01_clean,0.0001761906,0.0007528144,0.0016017327,0.0035024555,0.0058142897,0.0081448108,0.0162282218,0.0813092911,0.2417174822,FIFNUE01_clean,4.79076,3.93215,4.75885,1.01704,1531.07,1505.43,0.0,0.0,0.567,0.557502,0.0,Co,Yes,Co,clean,Y,Y,Y,N,,,,,,,,
7011,FIGFOR_clean,6.00093e-05,0.0003483148,0.0007148933,0.0013684728,0.0023990672,0.0034061797,0.0069115052,0.0339809149,0.1007203814,FIGFOR_clean,3.72046,3.29782,3.71836,2.20004,0.0,0.0,190.236,86.4697,0.4298,0.19536,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
7012,FIGVUN_clean,8.82331e-05,0.0004433716,0.0008922577,0.0018297349,0.0031488205,0.0044381273,0.0088883867,0.0441783372,0.1308861547,FIGVUN_clean,4.04027,2.92923,4.04027,1.87942,0.0,0.0,439.972,234.101,0.5318,0.28296,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
7013,FIGXAU_clean,5.55718e-05,0.0002408112,0.0005742421,0.001088943,0.0018418088,0.0026886175,0.0053560648,0.0269893798,0.0795497349,FIGXAU_clean,3.75003,2.82695,3.75003,2.0438,0.0,0.0,212.904,104.171,0.5098,0.249437,0.0,Er,Yes,Er,clean,N,Y,Y,N,,,,,,,,
7014,FIGXEY_clean,5.7805e-05,0.0002540733,0.0005296555,0.0011009844,0.0019478955,0.0029668774,0.005836965,0.0288447165,0.0859641648,FIGXEY_clean,3.78573,2.86081,3.75848,1.96913,0.0,0.0,246.707,125.287,0.519,0.263568,0.0,Dy,Yes,Dy,clean,N,Y,Y,N,,,,,,,,
7015,FIHHOV_clean,0.0001079255,0.0005120721,0.0010539959,0.001981696,0.003683245,0.0051436838,0.0104549965,0.0511199501,0.151768523,FIHHOV_clean,6.48503,4.23046,4.73284,1.35341,178.981,132.245,677.871,500.863,0.475,0.350966,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
7016,FIHHUB_SL,0.0003843513,0.0022790833,0.0044440622,0.0090247493,0.0159445746,0.0227412873,0.0453219278,0.227554002,0.6434761872,FIHHUB_SL,15.61182,13.11587,15.60898,0.621293,2170.48,3493.49,0.0,0.0,0.7232,1.16402,0.0,Cd,No, ,SL,Y,Y,Y,N,,,,,,,,
7017,FIHLOZ_clean,6.80008e-05,0.0003677894,0.0007026753,0.0014265551,0.0024568043,0.0035389681,0.0072673148,0.0353904118,0.103108273,FIHLOZ_clean,5.07016,2.95224,4.52103,1.48692,0.0,0.0,476.789,320.655,0.4118,0.276948,0.0,Co,Yes,Co,clean,Y,Y,Y,N,,,,,,,,
7018,FIHRIZ_clean,0.0002420789,0.0011014592,0.0021206115,0.0041685993,0.0071340664,0.0104529686,0.0206638583,0.1025301142,0.3046829746,FIHRIZ_clean,6.70189,5.92513,6.34809,1.0601,1583.25,1493.5,0.0,0.0,0.594,0.560326,0.0,Ni,No, ,clean,Y,Y,Y,N,,,,,,,,
7019,FIJCUX01_clean,0.0002089036,0.0008897054,0.0018241759,0.0036800604,0.0065151804,0.0092365226,0.0184916973,0.0923745522,0.2736879388,FIJCUX01_clean,7.34002,6.13056,7.33722,1.22326,1581.46,1292.83,0.0,0.0,0.608,0.497033,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
7020,FIJDIM01_clean,0.0001747137,0.0007707127,0.0016006027,0.0032772903,0.0054400765,0.0080171031,0.016059568,0.0774418349,0.2303881554,FIJDIM01_clean,5.82926,5.08135,5.82926,1.24507,1266.69,1017.36,0.0,0.0,0.5318,0.427125,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7021,FIJDIM02_clean,0.0001634418,0.0008143911,0.0015822859,0.0031293473,0.0054710741,0.0078142099,0.0159383956,0.0796609803,0.2311856388,FIJDIM02_clean,5.85717,5.09946,5.85717,1.24136,1271.74,1024.47,0.0,0.0,0.5328,0.429205,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7022,FIJDIM03_clean,0.0001704867,0.0008200271,0.0015653781,0.0030659431,0.005703556,0.0077465788,0.0158876723,0.0791283854,0.234846172,FIJDIM03_clean,5.87678,5.11703,5.87678,1.23925,1279.62,1032.57,0.0,0.0,0.5332,0.430259,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7023,FIJDIM05_clean,0.0001747137,0.0008073462,0.0016146925,0.0032772903,0.0056697404,0.0080551456,0.0163977235,0.0801837123,0.2374556052,FIJDIM05_clean,5.94737,5.16221,5.94737,1.2314,1299.48,1055.29,0.0,0.0,0.534,0.433654,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7024,FIJDIM06_clean,0.0001408981,0.0008834312,0.0016189194,0.0031617539,0.0057923218,0.0079297463,0.0162624613,0.0810079663,0.2403834682,FIJDIM06_clean,5.98426,5.17875,5.98426,1.22798,1308.75,1065.77,0.0,0.0,0.5354,0.436,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7025,FIJDIM07_clean,0.0001549879,0.0008172091,0.0016414631,0.0033350586,0.0057472344,0.0082481761,0.0162159649,0.0811390016,0.2416867759,FIJDIM07_clean,6.01552,5.19329,6.01552,1.22701,1316.88,1073.24,0.0,0.0,0.5354,0.436345,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7026,FIJDIM09_clean,0.0001733047,0.000825663,0.001572423,0.0033251957,0.0059430828,0.0085032017,0.0167992831,0.08253812,0.2426674268,FIJDIM09_clean,6.04424,5.23566,6.03957,1.22037,1336.43,1095.1,0.0,0.0,0.5392,0.441833,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7027,FIJDIM11_clean,0.000150761,0.0007960744,0.0014808393,0.0031349832,0.0054837549,0.0078099829,0.0157693178,0.0787268257,0.2329651821,FIJDIM11_clean,5.83014,5.0814,5.83014,1.23386,1262.75,1023.41,0.0,0.0,0.5344,0.433111,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7028,FIJDIM12_clean,0.0001380802,0.0008439798,0.0015921488,0.0032420658,0.0055147525,0.0080199211,0.0160778847,0.0798568287,0.2360888935,FIJDIM12_clean,5.8948,5.11958,5.8948,1.23559,1318.02,1066.71,0.0,0.0,0.5368,0.434449,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7029,FIJDIM_clean,0.0001690777,0.000752396,0.0015696051,0.0032082502,0.0054541663,0.0078663422,0.0156988688,0.0775968228,0.2291750226,FIJDIM_clean,5.85157,5.09863,5.85157,1.24567,1280.47,1027.93,0.0,0.0,0.5282,0.424028,0.0,Mn,Yes,Mn,clean,N,Y,Y,N,,,,,,,,
7030,FIJDOS_clean,0.000210311,0.0012054412,0.0024091725,0.0047704693,0.0083662746,0.0123365362,0.0243396524,0.1189778976,0.3537687687,FIJDOS_clean,11.71715,10.90932,11.71715,1.21946,1612.88,1322.61,0.0,0.0,0.6614,0.54237,0.0,Zn,Yes,Zn,clean,Y,Y,Y,N,,,,,,,,
7031,FIJFEK_manual,0.0001745397,0.0007702512,0.0015139421,0.0029918379,0.0054619539,0.0076019622,0.0153234461,0.0756041416,0.2261047802,FIJFEK_manual,6.92559,6.57184,6.92559,1.58281,1548.76,978.488,0.0,0.0,0.5618,0.354939,0.0,Tb,No, ,manual,Y,Y,Y,N,,,,,,,,
7032,FIJGEK_clean,7.30482e-05,0.0003837228,0.0007023184,0.0014398408,0.0025206014,0.0035749591,0.0072018441,0.0359291314,0.1065939808,FIJGEK_clean,4.71012,3.29398,4.64671,1.95767,0.0,0.0,624.76,319.134,0.4102,0.209534,0.0,Al,No, ,clean,Y,Y,Y,N,,,,,,,,
7033,FIJREW_clean,0.0003014626,0.0015493198,0.0031060527,0.005992186,0.0102250167,0.0150657146,0.0299979949,0.1496267367,0.4456209551,FIJREW_clean,7.19312,5.47638,7.18967,0.821775,2382.25,2898.9,0.0,0.0,0.676,0.82261,0.000486751,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
7034,FIJXUR_clean,6.9724e-05,0.0003755798,0.0007362852,0.0015329978,0.0026448629,0.0036340137,0.0071992331,0.036425665,0.1073256532,FIJXUR_clean,7.39108,4.72102,7.39108,1.5002,1093.27,728.749,0.0,0.0,0.506,0.337289,0.0,Cu,Yes,Cu,clean,N,Y,Y,N,,,,,,,,
7035,FIJYED_clean,8.2703e-05,0.0003918053,0.0007494957,0.001510363,0.0026888804,0.0039449318,0.0075693895,0.0380712793,0.1117410192,FIJYED_clean,4.73259,3.98746,4.61177,1.90177,745.293,391.895,0.0,0.0,0.4318,0.227052,0.0,Al,No, ,clean,Y,Y,Y,N,,,,,,,,
7036,FIKQIB_clean,2.2851e-05,0.0001724215,0.0002991408,0.0006470998,0.0011383971,0.0016006112,0.0032396537,0.015812917,0.0479715958,FIKQIB_clean,4.07428,3.17441,4.06036,1.82854,0.0,0.0,242.715,132.737,0.448,0.245004,0.0,Pb,Yes,Pb,clean,Y,Y,Y,N,,,,,,,,
7037,FIKTOK_clean,1.70788e-05,7.68547e-05,0.0001650952,0.0003515389,0.000680306,0.000996264,0.0019028642,0.0093349935,0.027825653,FIKTOK_clean,3.77425,2.77068,3.73727,1.91065,0.0,0.0,57.4779,30.0829,0.3544,0.185487,0.0,Cd,Yes,Cd,clean,N,Y,Y,N,,,,,,,,
7038,FILYAC_clean,0.00017492,0.0008470664,0.0016520224,0.0032392597,0.0058047534,0.0083945415,0.0165671937,0.0820472085,0.2429298996,FILYAC_clean,5.64031,4.94176,5.6321,1.25304,1576.38,1258.04,0.0,0.0,0.554,0.442124,0.0,Co,Yes,Co,clean,Y,Y,Y,N,,,,,,,,
7039,FILYEG_clean,0.0002349025,0.0011347863,0.0021883931,0.0043612412,0.0078277803,0.0110110546,0.0215868486,0.1078012469,0.3197817514,FILYEG_clean,7.61133,5.3287,7.60971,1.06942,1916.91,1792.48,0.0,0.0,0.6258,0.585176,0.0,Co,Yes,Co,clean,Y,Y,Y,N,,,,,,,,
7040,FIMNIA_clean,0.0001080716,0.0006318703,0.0012829145,0.0024952339,0.0042731861,0.0063422343,0.0124735547,0.0624313964,0.184859092,FIMNIA_clean,8.67616,3.56541,8.61027,1.50156,1522.94,1014.24,0.0,0.0,0.6126,0.407975,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
7041,FIMXUW_clean,4.0315e-05,0.0002469291,0.0005321575,0.001024,0.0018000629,0.0026386141,0.00526211,0.0257330383,0.0759614456,FIMXUW_clean,4.96245,3.57593,4.95367,2.04735,760.785,371.594,0.0,0.0,0.4152,0.202798,0.0,La,Yes,La,clean,Y,Y,Y,N,,,,,,,,
7042,FINQUQ_clean,0.0001308751,0.0006609192,0.0013517526,0.0027278106,0.00477881,0.0068700068,0.0136904681,0.0674661034,0.201674758,FINQUQ_clean,8.681,4.51126,8.681,1.41696,1585.78,1119.14,0.0,0.0,0.6192,0.436992,0.0,Ag,Yes,Ag,clean,Y,Y,Y,N,,,,,,,,
7043,FIPJEV_clean,0.0001421246,0.0006146587,0.0012013784,0.0024294811,0.0040742398,0.0058028155,0.0115363909,0.0576965313,0.1701365596,FIPJEV_clean,5.48611,3.75413,5.4744,1.70121,1138.25,669.081,0.0,0.0,0.4918,0.289089,0.0,Cd,Yes,Cd,clean,N,Y,Y,N,,,,,,,,
7044,FIPKOG_clean,0.000145646,0.0010333928,0.0018309778,0.0037498055,0.0064870248,0.0093906966,0.0184762303,0.092129161,0.2726746669,FIPKOG_clean,6.55849,4.8515,6.50444,1.08595,1635.33,1505.9,0.0,0.0,0.5862,0.539805,0.0,Cd,No, ,clean,Y,Y,Y,N,,,,,,,,
7045,FIPXAF_clean,0.0001011543,0.000439684,0.0008982501,0.001816731,0.0031762446,0.0045505941,0.0091564859,0.0465687355,0.1355993424,FIPXAF_clean,4.65881,3.97386,4.65881,1.34738,766.026,568.53,0.0,0.0,0.4744,0.35209,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
7046,FIPXEJ_clean,5.93438e-05,0.0003830376,0.0007750666,0.0016436447,0.002711834,0.0038339722,0.0077254899,0.0387461374,0.1141164201,FIPXEJ_clean,4.43579,3.68809,4.4295,1.35731,462.184,340.514,181.053,133.391,0.4954,0.364986,0.0,Zn,No, ,clean,Y,Y,Y,N,,,,,,,,
