,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
3254,NAFGOR_clean,helium,0.05,293.0,14.0,NAFGOR_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0005003864,0.0005003864,0.00165,0.00165
3255,NAFRUI_clean,helium,0.05,293.0,14.0,NAFRUI_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0011883452,0.0011883452,0.0042,0.0042
3256,NAFSOF_clean,helium,0.05,293.0,14.0,NAFSOF_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0040198864,0.0040198864,0.0121833333,0.0121833333
3257,NAGBUU_clean,helium,0.05,293.0,14.0,NAGBUU_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0002378262,0.0002378262,0.0009325,0.0009325
3258,NAGCAB_clean,helium,0.05,293.0,14.0,NAGCAB_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0006947936,0.0006947936,0.0259,0.0259
3259,NAGQET_clean,helium,0.05,293.0,14.0,NAGQET_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0005752722,0.0005752722,0.00086875,0.00086875
3260,NAHDIM_clean,helium,0.05,293.0,14.0,NAHDIM_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0009959429,0.0009959429,0.0063,0.0063
3261,NAHFIO_clean,helium,0.05,293.0,14.0,NAHFIO_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0005469737,0.0005469737,0.0017944444,0.0017944444
3262,NAHHOW_clean,helium,0.05,293.0,14.0,NAHHOW_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0022109511,0.0022109511,0.01165,0.01165
3263,NAJTAW_clean,helium,0.05,293.0,14.0,NAJTAW_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0010941584,0.0010941584,0.0043083333,0.0043083333
3264,NAJTEA_clean,helium,0.05,293.0,14.0,NAJTEA_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0009590038,0.0009590038,0.0038222222,0.0038222222
3265,NAMDUD_clean,helium,0.05,293.0,14.0,NAMDUD_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0016944151,0.0016944151,0.01395625,0.01395625
3266,NANNEY_clean,helium,0.05,293.0,14.0,NANNEY_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0002462089,0.0002462089,0.000815625,0.000815625
3267,NANPUN_clean,helium,0.05,293.0,14.0,NANPUN_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0010348652,0.0010348652,0.0033375,0.0033375
3268,NANYUX03_clean,helium,0.05,293.0,14.0,NANYUX03_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0012358677,0.0012358677,0.0013472222,0.0013472222
3269,NAPNEA_clean,helium,0.05,293.0,14.0,NAPNEA_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0004666682,0.0004666682,0.00795,0.00795
3270,NAPZOV_clean,helium,0.05,293.0,14.0,NAPZOV_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0005162562,0.0005162562,0.0006,0.0006
3271,NAQRAA_clean,helium,0.05,293.0,14.0,NAQRAA_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.0012345186,0.0012345186,0.00623125,0.00623125
3272,NAQREE_clean,helium,0.05,293.0,14.0,NAQREE_clean_helium_293.0K_0.05bar_14.0/Output/System_0,0.001172857,0.001172857,0.00595,0.00595
