,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2354,OFUYUL_SL,helium,1.0,293.0,14.0,OFUYUL_SL_helium_293.0K_1.0bar_14.0/Output/System_0,0.0224944638,0.0224944638,0.0441833333,0.0441833333
2355,OGAGIN_clean,helium,1.0,293.0,14.0,OGAGIN_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0069083564,0.0069083564,0.0135138889,0.0135138889
2356,OGECOU_clean,helium,1.0,293.0,14.0,OGECOU_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0121215614,0.0121215614,0.019046875,0.019046875
2357,OGESOJ_clean,helium,1.0,293.0,14.0,OGESOJ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0108066585,0.0108066585,0.0166430556,0.0166430556
2358,OGIKAR_clean,helium,1.0,293.0,14.0,OGIKAR_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0246366128,0.0246366128,0.2259625,0.2259625
2359,OGOWAJ_clean,helium,1.0,293.0,14.0,OGOWAJ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0235807658,0.0235807658,0.07994375,0.07994375
2360,OGUPIQ_clean,helium,1.0,293.0,14.0,OGUPIQ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0074018912,0.0074018912,0.0309458333,0.0309458333
2361,OHAKEO_clean,helium,1.0,293.0,14.0,OHAKEO_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.015874999,0.015874999,0.030909375,0.030909375
2362,OHAQAR_clean,helium,1.0,293.0,14.0,OHAQAR_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0319117978,0.0319117978,0.844375,0.844375
2363,OHAQEU_clean,helium,1.0,293.0,14.0,OHAQEU_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0084042789,0.0084042789,0.0069375,0.0069375
2364,OHAZAZ_clean,helium,1.0,293.0,14.0,OHAZAZ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.011410228,0.011410228,0.0113986111,0.0113986111
2365,OHIHET_clean,helium,1.0,293.0,14.0,OHIHET_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0052131096,0.0052131096,0.0049822222,0.0049822222
2366,OHUMEL_clean,helium,1.0,293.0,14.0,OHUMEL_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0402030285,0.0402030285,2.2939,2.2939
2367,OHUMIP_clean,helium,1.0,293.0,14.0,OHUMIP_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0217193686,0.0217193686,0.361425,0.361425
2368,OJAKOA_clean,helium,1.0,293.0,14.0,OJAKOA_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0040670695,0.0040670695,0.009471875,0.009471875
2369,OJICUG_clean,helium,1.0,293.0,14.0,OJICUG_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0420415505,0.0420415505,0.0540833333,0.0540833333
2370,OJIFAP_clean,helium,1.0,293.0,14.0,OJIFAP_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0127142297,0.0127142297,0.058025,0.058025
2371,OJIWAG_clean,helium,1.0,293.0,14.0,OJIWAG_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0178721119,0.0178721119,0.06286875,0.06286875
2372,OJIWEK_clean,helium,1.0,293.0,14.0,OJIWEK_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0166682248,0.0166682248,0.0327888889,0.0327888889
2373,OJIWIO_clean,helium,1.0,293.0,14.0,OJIWIO_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0085251382,0.0085251382,0.0149944444,0.0149944444
2374,OJOSIR_clean,helium,1.0,293.0,14.0,OJOSIR_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0286710771,0.0286710771,0.10424375,0.10424375
2375,OJOZOE_clean,helium,1.0,293.0,14.0,OJOZOE_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0041943017,0.0041943017,0.0034341667,0.0034341667
2376,OKABAE_clean,helium,1.0,293.0,14.0,OKABAE_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0504342046,0.0504342046,0.2302875,0.2302875
2377,OKAYOQ_clean,helium,1.0,293.0,14.0,OKAYOQ_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0088418142,0.0088418142,0.005275,0.005275
2378,OKECIQ01_clean,helium,1.0,293.0,14.0,OKECIQ01_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.027000644,0.027000644,0.07465625,0.07465625
2379,OKELOH_clean,helium,1.0,293.0,14.0,OKELOH_clean_helium_293.0K_1.0bar_14.0/Output/System_0,0.0253624225,0.0253624225,0.04745,0.04745
